key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
196802,194,14,0,0,0,0,,"Stuffed Ahriman",False,False,0,0,0,True,False
196803,195,14,0,0,0,0,,"Ahriman Vase",False,False,0,0,0,True,False
196804,196,13,0,0,0,0,,"Carbuncle Round Table",False,False,0,0,0,True,False
196805,197,12,0,0,0,0,,"Carbuncle Armchair",False,False,0,0,0,True,False
196806,198,13,0,0,0,0,,"Carbuncle Desk",False,False,0,0,0,True,False
196807,199,12,0,0,0,0,,"Carbuncle Chair",False,False,0,0,0,True,False
196808,200,12,0,0,0,0,,"Carbuncle Wardrobe",False,False,0,0,0,True,False
196809,201,16,0,0,0,0,,"Carbuncle Rug",False,False,0,0,0,True,False
196810,202,15,0,0,0,0,,"Carbuncle Chronometer",False,False,0,0,0,True,False
196811,203,14,0,0,0,0,,"Carbuncle Lantern",False,False,0,0,0,True,False
196812,204,15,0,0,0,0,,"Admiral Portrait",False,False,0,0,0,True,False
196813,205,15,0,0,0,0,,"Sultana and Flame General Portrait",False,False,0,0,0,True,False
196814,206,15,0,0,0,0,,"Elder Seedseer Portrait",False,False,0,0,0,True,False
196815,207,12,10,0,52,0,"HouFurOrchestrion_00330","Orchestrion",False,False,0,0,0,True,False
196816,208,12,0,0,0,0,,"Looming Tonberry Screen",False,False,0,0,0,True,False
196817,209,16,0,0,0,0,,"Tonberry Square Rug",False,False,0,0,0,True,False
196818,210,12,8,1,36,0,"CmnDefHousingWheel_00216","Level 1 Aetherial Wheel Stand",False,False,0,0,0,False,False
196819,211,16,0,0,26,0,"CmnDefHousingObject_00141","Projection Module",False,False,0,0,0,True,False
196820,212,15,12,2,0,0,"HouFurPicture_00376","Grade 1 Picture Frame",False,False,0,7,14,True,False
196821,213,15,12,2,0,0,"HouFurPicture_00376","Grade 2 Picture Frame",False,False,0,7,14,True,False
196822,214,15,12,2,0,0,"HouFurPicture_00376","Grade 3 Picture Frame",False,False,0,7,14,True,False
196827,219,14,7,22,0,0,"CmnDefHousingDish_00213","High House Supper Set",True,False,9,4,11,True,False
196828,220,14,12,1,0,0,"HouFurVase_00336","Riviera Vase",False,False,0,5,12,True,False
196829,221,14,12,1,0,0,"HouFurVase_00336","Oasis Vase",False,False,0,5,12,True,False
196830,222,14,12,1,0,0,"HouFurVase_00336","Glade Vase",False,False,0,5,12,True,False
196831,223,14,0,0,0,0,,"Season One Pack Wolf Trophy",False,False,5,0,0,True,False
196832,224,16,0,0,27,0,"CmnDefHousingObject_00141","Purification Module",False,False,0,0,0,True,False
196833,225,12,8,2,36,0,"CmnDefHousingWheel_00216","Level 2 Aetherial Wheel Stand",False,False,0,0,0,False,False
196834,226,12,8,3,36,0,"CmnDefHousingWheel_00216","Level 3 Aetherial Wheel Stand",False,False,0,0,0,False,False
196835,227,12,8,4,36,0,"CmnDefHousingWheel_00216","Level 4 Aetherial Wheel Stand",False,False,0,0,0,False,False
196836,228,12,8,5,36,0,"CmnDefHousingWheel_00216","Level 5 Aetherial Wheel Stand",False,False,0,0,0,False,False
196837,229,12,8,6,36,0,"CmnDefHousingWheel_00216","Level 6 Aetherial Wheel Stand",False,False,0,0,0,False,False
196838,230,13,0,0,0,0,,"Eorzean Map Table",False,False,0,0,0,True,False
196839,231,14,0,0,0,0,,"Dragon Piece",False,False,0,0,0,True,False
196840,232,14,0,0,0,0,,"Wyvern Piece",False,False,0,0,0,True,False
196841,233,14,0,0,0,0,,"Vigil Piece",False,False,0,0,0,True,False
196842,234,14,0,0,0,0,,"Temple Knight Piece",False,False,0,0,0,True,False
196843,235,14,0,0,0,0,,"Dragoon Piece",False,False,0,0,0,True,False
196844,236,12,0,0,0,0,"CmnDefHousingObject_00141","Manor Harpsichord",False,False,0,0,0,True,False
196845,237,12,0,0,0,0,,"Manor Music Stool",False,False,0,0,0,True,False
196846,238,12,0,0,0,0,"CmnDefHousingObject_00141","Manor Timpani",False,False,0,0,0,True,False
196847,239,12,0,0,0,0,"CmnDefHousingObject_00141","Manor Marching Horn",False,False,0,0,0,True,False
196848,240,12,0,0,0,0,"CmnDefHousingObject_00141","Manor Cello",False,False,0,0,0,True,False
196849,241,12,0,0,0,0,"CmnDefHousingObject_00141","Manor Harp",False,False,0,0,0,True,False
196850,242,12,0,0,0,0,,"Manor Music Stand",False,False,0,0,0,True,False
196851,243,12,3,1,21,0,,"Material Supplier Permit",False,False,0,2,9,False,False
196852,244,15,0,0,0,0,,"Sultana Portrait",False,False,0,0,0,True,False
196853,245,12,3,2,21,0,,"Junkmonger Permit",False,False,0,2,9,False,False
196854,246,12,3,5,21,0,,"Materia Melder Permit",False,False,0,2,9,False,False
196855,247,12,3,3,21,0,,"Mender Permit",False,False,0,2,9,False,False
196856,248,15,0,0,0,0,,"Riviera Wall Shelf",False,False,0,0,0,True,False
196857,249,14,7,1,0,0,"CmnDefHousingDish_00213","Gourmet Lunch",True,False,9,4,11,True,False
196858,250,14,7,2,0,0,"CmnDefHousingDish_00213","Gourmet Supper",True,False,9,4,11,True,False
196859,251,14,7,3,0,0,"CmnDefHousingDish_00213","Afternoon Tea Set",True,False,9,4,11,True,False
196860,252,14,7,4,0,0,"CmnDefHousingDish_00213","Assorted Fruit",True,False,9,4,11,True,False
196861,253,14,7,5,0,0,"CmnDefHousingDish_00213","Chilled Red",True,False,9,4,11,True,False
196862,254,14,0,0,0,0,,"The Five Ages",False,False,0,0,0,True,False
196863,255,14,0,0,0,0,,"Classified Documents",False,False,0,0,0,True,False
196864,256,14,0,0,0,0,,"Stuffed Goblin",False,False,0,0,0,True,False
196865,257,14,0,0,0,0,,"Ultima Weapon Miniature",False,False,0,0,0,True,False
196866,258,15,0,0,0,0,,"Onus of an Engineer",False,False,6,0,0,True,False
196867,259,15,0,0,0,0,,"Enquire Within",False,False,0,0,0,True,False
196868,260,15,0,0,0,0,,"Wall Planter",False,False,0,0,0,True,False
196869,261,14,0,0,0,0,,"Encyclopedia Eorzea",False,False,0,0,0,True,False
196870,262,12,0,0,0,0,,"Open Hearth",False,False,0,0,0,True,False
196871,263,13,0,0,0,0,,"Riviera Half Partition",False,False,0,0,0,True,False
196872,264,12,0,0,0,0,,"Potted Umbrella Fig",False,False,0,0,0,True,False
196873,265,12,0,0,0,0,,"Potted Dragon Tree",False,False,0,0,0,True,False
196874,266,14,0,0,0,0,,"Model Star Globe",False,False,0,0,0,True,False
196875,267,16,0,0,0,0,,"Tatami Mat",False,False,0,0,0,True,False
196876,268,13,0,0,0,0,,"Corner Counter",False,False,0,0,0,True,False
196877,269,12,0,0,0,0,,"Planter Partition",False,False,0,0,0,True,False
196878,270,12,0,0,29,0,"CmnDefHousingObject_00141","Plasma Lamp",False,False,0,0,0,True,False
196879,271,12,0,0,32,0,"CmnDefHousingObject_00141","Lord of Levin Lamp",False,False,0,0,0,True,False
196880,272,12,0,0,31,0,,"Emperor's Throne",False,False,0,0,0,True,False
196881,273,16,0,0,0,0,,"Riviera Doormat",False,False,0,0,0,True,False
196882,274,12,0,0,0,0,,"Double Feather Bed",False,False,0,0,0,True,False
196883,275,12,0,0,0,0,,"Chocobo Pillar",False,False,0,0,0,True,False
196884,276,12,0,0,0,0,,"Riviera Cushion",False,False,0,0,0,True,False
196885,277,12,0,0,0,0,,"Glade Cushion",False,False,0,0,0,True,False
196886,278,12,0,0,0,0,,"Oasis Cushion",False,False,0,0,0,True,False
196887,279,12,0,0,0,0,,"South Seas Armchair",False,False,0,0,0,True,False
196888,280,12,0,0,0,0,,"South Seas Couch",False,False,0,0,0,True,False
196889,281,12,0,0,0,0,,"Riviera Canopy Bed",False,False,0,0,0,True,False
196890,282,12,0,0,0,0,,"Glade Canopy Bed",False,False,0,0,0,True,False
196891,283,12,0,0,0,0,,"Oasis Canopy Bed",False,False,0,0,0,True,False
196892,284,12,0,0,0,0,,"Potted Oliphant's Ear",False,False,0,0,0,True,False
196893,285,12,0,0,0,0,"CmnDefHousingObject_00141","Shower Stand",False,False,0,0,0,True,False
196894,286,13,0,0,0,0,,"Riviera Open-shelf Bookcase",False,False,0,0,0,True,False
196895,287,13,0,0,0,0,,"Glade Open-shelf Bookcase",False,False,0,0,0,True,False
196896,288,13,0,0,0,0,,"Oasis Open-shelf Bookcase",False,False,0,0,0,True,False
196897,289,14,0,0,0,0,"CmnDefHousingObject_00141","Incensory",False,False,0,0,0,True,False
196898,290,14,0,0,0,0,,"Sheep Dolls",False,False,0,0,0,True,False
196899,291,14,0,0,0,0,,"Hard Rice Cakes",False,False,0,0,0,True,False
196900,292,14,0,0,0,0,,"Stuffed Qiqirn",False,False,0,0,0,True,False
196901,293,14,7,6,0,0,"CmnDefHousingDish_00213","Starlight Dodo",True,False,9,4,11,True,False
196902,294,15,0,0,0,0,,"Stuffed Mazlaya Marlin",False,False,0,0,0,True,False
196903,295,15,0,0,0,0,,"Megalodon Jaws",False,False,0,0,0,True,False
196904,296,15,0,0,0,0,,"Stuffed Takitaro",False,False,0,0,0,True,False
196905,297,15,0,0,0,0,,"Starlight Wreath",False,False,0,0,0,True,False
196906,298,15,0,0,0,0,,"Towel Hanger",False,False,0,0,0,True,False
196907,299,16,0,0,0,0,,"Glade Doormat",False,False,0,0,0,True,False
196908,300,16,0,0,0,0,,"Oasis Doormat",False,False,0,0,0,True,False
196909,301,12,0,0,33,0,"CmnDefHousingObject_00141","Head of the Dreadwyrm",False,False,0,0,0,True,False
196910,302,12,0,0,34,0,"CmnDefHousingObject_00141","Syrcus Tower",False,False,0,0,0,True,False
196911,303,12,0,0,0,0,,"Riviera Stool",False,False,0,0,0,True,False
196912,304,12,0,0,0,0,,"Glade Stool",False,False,0,0,0,True,False
196913,305,12,0,0,0,0,,"Oasis Stool",False,False,0,0,0,True,False
196914,306,12,0,0,35,0,"CmnDefCabinet_00082","Armoire",False,False,0,0,0,True,False
196915,307,12,0,0,0,0,,"Masonwork Stove",False,False,0,0,0,True,False
196916,308,13,0,0,0,0,,"Shipping Crate",False,False,0,0,0,True,False
196917,309,13,0,0,0,0,,"Wine Barrel",False,False,0,0,0,True,False
196918,310,14,0,0,0,0,,"Odin Miniature",False,False,6,0,0,True,False
196919,311,14,0,0,0,0,,"Bahamut Miniature",False,False,6,0,0,True,False
196920,312,14,0,0,0,0,,"Pumpkin Basket",False,False,0,0,0,True,False
196921,313,14,7,7,0,0,"CmnDefHousingDish_00213","Starlight Cake",True,False,9,4,11,True,False
196922,314,12,0,0,0,0,,"Eternity Cake",False,False,5,0,0,True,False
196923,315,15,0,0,0,0,,"The Antecedent",False,False,6,0,0,True,False
196924,316,15,0,0,0,0,,"A Northerly Wind",False,False,6,0,0,True,False
196925,317,15,0,0,0,0,,"Adventurers' Guild Aduyses",False,False,0,0,0,True,False
196926,318,16,0,0,0,0,,"Large Woven Rug",False,False,0,0,0,True,False
196927,319,15,0,0,0,0,,"Wall Lantern",False,False,0,0,0,True,False
196928,320,12,0,0,0,0,,"Manor Sofa",False,False,0,0,0,True,False
196929,321,14,0,0,0,0,,"Stuffed Tonberry",False,False,5,0,0,True,False
196930,322,12,0,0,0,0,,"Empty Twinkleboxes",False,False,0,0,0,True,False
196931,323,14,0,0,0,0,,"Pine Bonsai",False,False,0,0,0,True,False
196932,324,12,0,0,0,0,,"Longcase Chronometer",False,False,0,0,0,True,False
196933,325,12,0,0,0,0,,"Oriental Bathtub",False,False,0,0,0,True,False
