key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5.2,"Venomous Bite",3,"Bite Mastery","Caustic Bite",0,,"",0,,"",0,0,0,-1,False
5.3,"Windbite",3,"Bite Mastery","Stormbite",0,,"",0,,"",0,0,0,-1,False
5.4,"Quick Nock",3,"Quick Nock Mastery","Ladonsbite",0,,"",0,,"",0,0,0,-1,False
5.5,"Apex Arrow",2,"Blast Arrow Ready","Blast Arrow",0,,"",0,,"",0,0,0,-1,False
5.6,"the Wanderer's Minuet",8,,"Pitch Perfect",0,,"",0,,"",0,0,0,0,False
5.7,"Wide Volley",3,"Wide Volley Mastery","Shadowbite",0,,"",0,,"",0,0,0,-1,False
5.8,"Bloodletter",3,"Bloodletter Mastery","Heartbreak Shot",0,,"",0,,"",0,0,0,-1,False
5.9,"Barrage",2,"Resonant Arrow Ready","Resonant Arrow",0,,"",0,,"",0,0,0,-1,False
5.10,"Radiant Finale",2,"Radiant Encore Ready","Radiant Encore",0,,"",0,,"",0,0,0,-1,False
6.0,"Stone",1,,"",0,,"",0,,"",0,0,0,-1,False
6.1,"Aero",3,"Aero Mastery","Aero II",3,"Aero Mastery II","Dia",0,,"",0,0,0,-1,False
6.2,"Holy",3,"Holy Mastery","Holy III",0,,"",0,,"",0,0,0,-1,False
6.3,"Liturgy of the Bell",2,"Liturgy of the Bell","Liturgy of the Bell",0,,"",0,,"",0,0,0,-1,False
6.4,"Presence of Mind",2,"Sacred Sight","Glare IV",0,,"",0,,"",0,0,0,1,False
6.5,"Medica II",3,"Medica Mastery","Medica III",0,,"",0,,"",0,0,0,-1,False
6.6,"Temperance",2,"Divine Grace","Divine Caress",0,,"",0,,"",0,0,0,-1,False
6.7,"",0,,"",0,,"",0,,"",0,0,0,-1,False
6.8,"",0,,"",0,,"",0,,"",0,0,0,-1,False
6.9,"",0,,"",0,,"",0,,"",0,0,0,-1,False
6.10,"",0,,"",0,,"",0,,"",0,0,0,-1,False
7.0,"Fire",8,,"Paradox",0,,"",0,,"",0,0,0,-1,False
7.1,"Blizzard",8,,"Paradox",0,,"",0,,"",0,0,0,-1,False
7.2,"Fire II",3,"Aspect Mastery IV","High Fire II",0,,"",0,,"",0,0,0,-1,False
7.3,"Blizzard II",3,"Aspect Mastery IV","High Blizzard II",0,,"",0,,"",0,0,0,-1,False
7.4,"Thunder",3,"Thunder Mastery","Thunder III",3,"Thunder Mastery III","High Thunder",0,,"",0,0,0,-1,False
7.5,"Thunder II",3,"Thunder Mastery II","Thunder IV",3,"Thunder Mastery III","High Thunder II",0,,"",0,0,0,-1,False
7.6,"Ley Lines",7,"Ley Lines","Retrace",0,,"",0,,"",0,0,0,-1,False
7.7,"",0,,"",0,,"",0,,"",0,0,0,-1,False
7.8,"",0,,"",0,,"",0,,"",0,0,0,-1,False
7.9,"",0,,"",0,,"",0,,"",0,0,0,-1,False
8.0,"Ruin",1,,"",0,,"",0,,"",0,0,0,-1,False
8.1,"Outburst",1,,"",0,,"",0,,"",0,0,0,-1,False
8.2,"Gemshine",1,,"",0,,"",0,,"",0,0,0,-1,False
8.3,"Precious Brilliance",1,,"",0,,"",0,,"",0,0,0,-1,False
8.4,"Astral Flow",1,,"",0,,"",0,,"",0,0,0,-1,False
8.5,"Aethercharge",1,,"",0,,"",0,,"",0,0,0,-1,False
8.6,"Enkindle Bahamut",8,,"Enkindle Phoenix",8,,"Enkindle Solar Bahamut",0,,"",0,0,0,-1,False
8.7,"Summon Ruby",3,"Ruby Summoning Mastery","Summon Ifrit",3,"Enkindle II","Summon Ifrit II",0,,"",0,0,0,-1,False
8.8,"Summon Topaz",3,"Topaz Summoning Mastery","Summon Titan",3,"Enkindle II","Summon Titan II",0,,"",0,0,0,-1,False
8.9,"Summon Emerald",3,"Emerald Summoning Mastery","Summon Garuda",3,"Enkindle II","Summon Garuda II",0,,"",0,0,0,-1,False
8.10,"Fester",3,"Enhanced Fester","Necrotize",0,,"",0,,"",0,0,0,-1,False
8.11,"Searing Light",2,"Ruby's Glimmer","Searing Flash",0,,"",0,,"",0,0,0,-1,False
9.0,"Bio",3,"Corruption Mastery","Bio II",3,"Corruption Mastery II","Biolysis",0,,"",0,0,0,-1,False
9.1,"Ruin",1,,"",0,,"",0,,"",0,0,0,-1,False
9.2,"Aetherpact",8,,"Dissolve Union",0,,"",0,,"",0,0,0,-1,False
9.3,"Art of War",3,"Art of War Mastery","Art of War II",0,,"",0,,"",0,0,0,-1,False
9.4,"Summon Seraph",8,,"Consolation",0,,"",0,,"",0,0,0,-1,False
9.5,"Chain Stratagem",2,"Impact Imminent","Baneful Impaction",0,,"",0,,"",0,0,0,-1,False
9.6,"Succor",3,"Succor Mastery","Concitation",2,"Seraphism","Accession",0,,"",0,0,0,-1,False
9.7,"Emergency Tactics",2,"Seraphism","Emergency Tactics",0,,"",0,,"",0,0,0,-1,False
9.8,"Adloquium",2,"Seraphism","Manifestation",0,,"",0,,"",0,0,0,-1,False
10.0,"Ten",1,,"",0,,"",0,,"",0,0,0,-1,False
10.1,"Chi",1,,"",0,,"",0,,"",0,0,0,-1,False
10.2,"Jin",1,,"",0,,"",0,,"",0,0,0,-1,False
10.3,"Ninjutsu",1,,"",0,,"",0,,"",0,0,0,-1,False
10.4,"Assassinate",3,"Adept Assassination","Dream Within a Dream",0,,"",0,,"",0,0,0,-1,False
10.5,"Bunshin",2,"Phantom Kamaitachi Ready","Phantom Kamaitachi",0,,"",0,,"",0,0,0,1,False
10.6,"Mug",3,"Mug Mastery","Dokumori",0,,"",0,,"",0,0,0,-1,False
10.7,"Trick Attack",3,"Trick Attack Mastery","Kunai's Bane",0,,"",0,,"",0,0,0,-1,False
10.8,"Bhavacakra",4,,"Zesho Meppo",0,,"",0,,"",0,0,0,-1,False
10.9,"Hellfrog Medium",4,,"Deathfrog Medium",0,,"",0,,"",0,0,0,-1,False
10.10,"Ten Chi Jin",2,"Tenri Jindo Ready","Tenri Jindo",0,,"",0,,"",0,0,0,-1,False
11.0,"Split Shot",3,"Split Shot Mastery","Heated Split Shot",0,,"",0,,"",0,0,0,-1,False
11.1,"Slug Shot",3,"Slug Shot Mastery","Heated Slug Shot",0,,"",0,,"",0,0,0,-1,False
11.2,"Clean Shot",3,"Clean Shot Mastery","Heated Clean Shot",0,,"",0,,"",0,0,0,-1,False
11.3,"Hot Shot",3,"Hot Shot Mastery","Air Anchor",0,,"",0,,"",0,0,0,-1,False
11.4,"Rook Autoturret",3,"Promotion","Automaton Queen",0,,"",0,,"",0,0,0,-1,False
11.5,"Rook Overdrive",3,"Promotion","Queen Overdrive",0,,"",0,,"",0,0,0,-1,False
11.6,"Wildfire",2,"Wildfire","Detonator",0,,"",0,,"",0,0,0,-1,False
11.7,"Spread Shot",3,"Spread Shot Mastery","Scattergun",0,,"",0,,"",0,0,0,-1,False
11.8,"Heat Blast",3,"Heat Blast Mastery","Blazing Shot",0,,"",0,,"",0,0,0,-1,False
11.9,"Gauss Round",3,"Double-barrel Mastery","Double Check",0,,"",0,,"",0,0,0,-1,False
11.10,"Ricochet",3,"Double-barrel Mastery","Checkmate",0,,"",0,,"",0,0,0,-1,False
11.11,"Chain Saw",2,"Excavator Ready","Excavator",0,,"",0,,"",0,0,0,-1,False
11.12,"Barrel Stabilizer",2,"Full Metal Machinist","Full Metal Field",0,,"",0,,"",0,0,0,1,False
12.0,"Grit",2,"Grit","Release Grit",0,,"",0,,"",0,0,0,-1,False
12.1,"Flood of Darkness",3,"Darkside Mastery","Flood of Shadow",0,,"",0,,"",0,0,0,-1,False
12.2,"Edge of Darkness",3,"Darkside Mastery","Edge of Shadow",0,,"",0,,"",0,0,0,-1,False
12.3,"Salted Earth",7,"Salted Earth","Salt and Darkness",0,,"",0,,"",0,0,0,-1,False
12.4,"Blood Weapon",3,"Blood Weapon Mastery","Delirium",0,,"",0,,"",0,0,0,-1,False
12.5,"Shadow Wall",3,"Shadow Wall Mastery","Shadowed Vigil",0,,"",0,,"",0,0,0,-1,False
12.6,"Bloodspiller",2,"Delirium","Scarlet Delirium",4,"Delirium","Comeuppance",4,"Delirium","Torcleaver",0,0,0,-1,False
12.7,"Quietus",2,"Delirium","Impalement",0,,"",0,,"",0,0,0,-1,False
12.8,"Living Shadow",2,"Scorn","Disesteem",0,,"",0,,"",0,0,0,1,False
13.0,"Astral Draw",8,,"Umbral Draw",0,,"",0,,"",0,0,0,-1,False
13.1,"Play I",8,,"the Balance",8,,"the Spear",0,,"",0,0,0,-1,False
13.2,"Play II",8,,"the Arrow",8,,"the Bole",0,,"",0,0,0,-1,False
13.3,"Play III",8,,"the Spire",8,,"the Ewer",0,,"",0,0,0,-1,False
13.4,"Minor Arcana",8,,"Lord of Crowns",8,,"Lady of Crowns",0,,"",0,0,0,-1,False
13.5,"Combust",3,"Combust Mastery","Combust II",3,"Combust Mastery II","Combust III",0,,"",0,0,0,-1,False
13.6,"Malefic",1,,"",0,,"",0,,"",0,0,0,-1,False
13.7,"Gravity",3,"Gravity Mastery","Gravity II",0,,"",0,,"",0,0,0,-1,False
13.8,"Earthly Star",8,,"Stellar Detonation",0,,"",0,,"",0,0,0,-1,False
13.9,"Horoscope",8,,"Horoscope",0,,"",0,,"",0,0,0,-1,False
13.10,"Macrocosmos",12,"Macrocosmos","Microcosmos",0,,"",0,,"",0,0,0,0,False
13.11,"Divination",2,"Divining","Oracle",0,,"",0,,"",0,0,0,-1,False
13.12,"Aspected Helios",3,"Aspected Helios Mastery","Helios Conjunction",0,,"",0,,"",0,0,0,-1,False
13.13,"Neutral Sect",2,"Suntouched","Sun Sign",0,,"",0,,"",0,0,0,-1,False
14.0,"Iaijutsu",1,,"",0,,"",0,,"",0,0,0,-1,False
14.1,"Tsubame-gaeshi",1,,"",0,,"",0,,"",0,0,0,-1,False
14.2,"Ogi Namikiri",8,,"Kaeshi: Namikiri",0,,"",0,,"",0,0,0,-1,False
14.3,"Fuga",3,"Fuga Mastery","Fuko",0,,"",0,,"",0,0,0,-1,False
14.4,"Third Eye",3,"Third Eye Mastery","Tengentsu",0,,"",0,,"",0,0,0,-1,False
14.5,"Hakaze",3,"Hakaze Mastery","Gyofu",0,,"",0,,"",0,0,0,-1,False
14.6,"Ikishoten",2,"Zanshin Ready","Zanshin",0,,"",0,,"",0,0,0,-1,False
15.0,"Jolt",1,,"",0,,"",0,,"",0,0,0,-1,False
15.1,"Riposte",8,,"Enchanted Riposte",0,,"",0,,"",0,0,0,-1,False
15.2,"Zwerchhau",8,,"Enchanted Zwerchhau",0,,"",0,,"",0,0,0,-1,False
15.3,"Redoublement",8,,"Enchanted Redoublement",0,,"",0,,"",0,0,0,-1,False
15.4,"Moulinet",8,,"Enchanted Moulinet",4,,"Enchanted Moulinet Deux",4,,"Enchanted Moulinet Trois",0,0,0,-1,False
15.5,"Reprise",8,,"Enchanted Reprise",0,,"",0,,"",0,0,0,-1,False
15.6,"Scatter",1,,"",0,,"",0,,"",0,0,0,-1,False
15.7,"Verthunder",3,"Red Magic Mastery II","Verthunder III",9,,"Verflare",0,,"",0,0,0,-1,False
15.8,"Veraero",3,"Red Magic Mastery II","Veraero III",9,,"Verholy",0,,"",0,0,0,-1,False
15.9,"Verthunder II",9,,"Verflare",0,,"",0,,"",0,0,0,-1,False
15.10,"Veraero II",9,,"Verholy",0,,"",0,,"",0,0,0,-1,False
15.11,"Embolden",2,"Thorned Flourish","Vice of Thorns",0,,"",0,,"",0,0,0,-1,False
15.12,"Manafication",2,"Prefulgence Ready","Prefulgence",0,,"",0,,"",0,0,0,-1,False
16.0,"Royal Guard",2,"Royal Guard","Release Royal Guard",0,,"",0,,"",0,0,0,-1,False
16.1,"Danger Zone",3,"Danger Zone Mastery","Blasting Zone",0,,"",0,,"",0,0,0,-1,False
16.2,"Continuation",1,,"",0,,"",0,,"",0,0,0,-1,False
16.3,"Heart of Stone",3,"Heart of Stone Mastery","Heart of Corundum",0,,"",0,,"",0,0,0,-1,False
16.4,"Gnashing Fang",8,,"Savage Claw",8,,"Wicked Talon",0,,"",0,0,0,-1,False
16.5,"Nebula",3,"Nebula Mastery","Great Nebula",0,,"",0,,"",0,0,0,-1,False
16.6,"Bloodfest",2,"Ready to Reign","Reign of Beasts",8,,"Noble Blood",8,,"Lion Heart",0,0,0,1,False
16.7,"Reign of Beasts",8,,"Noble Blood",8,,"Lion Heart",0,,"",0,0,0,-1,False
16.8,"No Mercy",4,,"Sonic Break",0,,"",0,,"",0,0,0,-1,False
17.0,"Standard Step",1,,"",0,,"",0,,"",0,0,0,-1,False
17.1,"Technical Step",1,,"",0,,"",0,,"",0,0,0,-1,False
17.2,"Cascade",8,,"Emboite",0,,"",0,,"",0,0,0,-1,False
17.3,"Fountain",8,,"Entrechat",0,,"",0,,"",0,0,0,-1,False
17.4,"Reverse Cascade",8,,"Jete",0,,"",0,,"",0,0,0,-1,False
17.5,"Fountainfall",8,,"Pirouette",0,,"",0,,"",0,0,0,-1,False
17.6,"Windmill",8,,"Emboite",0,,"",0,,"",0,0,0,-1,False
17.7,"Bladeshower",8,,"Entrechat",0,,"",0,,"",0,0,0,-1,False
17.8,"Rising Windmill",8,,"Jete",0,,"",0,,"",0,0,0,-1,False
17.9,"Bloodshower",8,,"Pirouette",0,,"",0,,"",0,0,0,-1,False
17.10,"Closed Position",2,"Closed Position","Ending",0,,"",0,,"",0,0,0,-1,False
17.11,"Improvisation",2,"Improvisation","Improvised Finish",0,,"",0,,"",0,0,0,-1,False
17.12,"Saber Dance",4,,"Dance of the Dawn",0,,"",0,,"",0,0,0,-1,False
17.13,"Devilment",2,"Flourishing Starfall","Starfall Dance",0,,"",0,,"",0,0,0,-1,False
17.14,"",0,,"",0,,"",0,,"",0,0,0,-1,False
18.0,"Soulsow",2,"Soulsow","Harvest Moon",0,,"",0,,"",0,0,0,-1,False
18.1,"Blood Stalk",2,"Enhanced Gibbet","Unveiled Gibbet",2,"Enhanced Gallows","Unveiled Gallows",9,,"Lemure's Slice",0,0,0,-1,False
18.2,"Grim Swathe",9,,"Lemure's Scythe",0,,"",0,,"",0,0,0,-1,False
18.3,"Hell's Ingress",9,,"Regress",0,,"",0,,"",0,0,0,-1,False
18.4,"Hell's Egress",9,,"Regress",0,,"",0,,"",0,0,0,-1,False
18.5,"Gibbet",2,"Executioner","Executioner's Gibbet",9,,"Void Reaping",0,,"",0,0,0,-1,False
18.6,"Gallows",2,"Executioner","Executioner's Gallows",9,,"Cross Reaping",0,,"",0,0,0,-1,False
18.7,"Guillotine",2,"Executioner","Executioner's Guillotine",9,,"Grim Reaping",0,,"",0,0,0,-1,False
18.8,"Gluttony",2,"Oblatio","Sacrificium",0,,"",0,,"",0,0,0,-1,False
18.9,"Communio",2,"Perfectio Parata","Perfectio",0,,"",0,,"",0,0,0,-1,False
19.0,"Dosis",1,,"",0,,"",0,,"",0,0,0,-1,False
19.1,"Diagnosis",8,,"Eukrasian Diagnosis",0,,"",0,,"",0,0,0,-1,False
19.2,"Prognosis",8,,"Eukrasian Prognosis",8,,"Eukrasian Prognosis II",0,,"",0,0,0,-1,False
19.3,"Phlegma",3,"Offensive Magic Mastery","Phlegma II",3,"Offensive Magic Mastery II","Phlegma III",0,,"",0,0,0,-1,False
19.4,"Dyskrasia",3,"Offensive Magic Mastery II","Dyskrasia II",8,,"Eukrasian Dyskrasia",0,,"",0,0,0,-1,False
19.5,"Toxikon",3,"Offensive Magic Mastery II","Toxikon II",0,,"",0,,"",0,0,0,-1,False
19.6,"Physis",3,"Physis Mastery","Physis II",0,,"",0,,"",0,0,0,-1,False
19.7,"",0,,"",0,,"",0,,"",0,0,0,-1,False
19.8,"",0,,"",0,,"",0,,"",0,0,0,-1,False
20.0,"Steel Fangs",1,,"",0,,"",0,,"",0,0,0,-1,False
20.1,"Reaving Fangs",1,,"",0,,"",0,,"",0,0,0,-1,False
20.2,"Steel Maw",1,,"Hunter's Bite",0,,"Jagged Maw",0,,"First Generation",0,0,0,-1,False
20.3,"Reaving Maw",1,,"Swiftskin's Bite",0,,"Bloodied Maw",0,,"Second Generation",0,0,0,-1,False
20.4,"Hunter's Coil",1,,"Third Generation",0,,"",0,,"",0,0,0,-1,False
20.5,"Swiftskin's Coil",1,,"Fourth Generation",0,,"",0,,"",0,0,0,-1,False
20.6,"Hunter's Den",1,,"Third Generation",0,,"",0,,"",0,0,0,-1,False
20.7,"Swiftskin's Den",1,,"Fourth Generation",0,,"",0,,"",0,0,0,-1,False
20.8,"Reawaken",1,,"Ouroboros",0,,"",0,,"",0,0,0,-1,False
20.9,"Serpent's Tail",1,,"",0,,"",0,,"",0,0,0,-1,False
20.10,"Twinfang",1,,"",0,,"",0,,"",0,0,0,-1,False
20.11,"Twinblood",1,,"",0,,"",0,,"",0,0,0,-1,False
21.0,"Fire in Red",1,,"Aero in Green",1,,"Water in Blue",0,,"",0,0,0,-1,False
21.1,"Blizzard in Cyan",1,,"Stone in Yellow",1,,"Thunder in Magenta",0,,"",0,0,0,-1,False
21.2,"Fire II in Red",1,,"Aero II in Green",1,,"Water II in Blue",0,,"",0,0,0,-1,False
21.3,"Blizzard II in Cyan",1,,"Stone II in Yellow",1,,"Thunder II in Magenta",0,,"",0,0,0,-1,False
21.4,"Creature Motif",1,,"",0,,"",0,,"",0,0,0,-1,False
21.5,"Weapon Motif",4,,"Hammer Motif",0,,"",0,,"",0,0,0,-1,False
21.6,"Landscape Motif",4,,"Starry Sky Motif",0,,"",0,,"",0,0,0,-1,False
21.7,"Living Muse",1,,"",0,,"",0,,"",0,0,0,-1,False
21.8,"Steel Muse",8,,"Striking Muse",0,,"",0,,"",0,0,0,-1,False
21.9,"Scenic Muse",8,,"Starry Muse",0,,"",0,,"",0,0,0,-1,False
21.10,"Mog of the Ages",4,,"Retribution of the Madeen",0,,"",0,,"",0,0,0,-1,False
21.11,"Hammer Stamp",4,,"Hammer Brush",4,,"Polishing Hammer",0,,"",0,0,0,-1,False
21.12,"Tempera Coat",7,"Tempera Coat","Tempera Grassa",0,,"",0,,"",0,0,0,-1,False
22.0,"Cast",1,,"Rest",0,,"",0,,"",0,0,0,-1,False
23.0,"Fast Blade",2,"Atonement Ready","Atonement",2,"Supplication Ready","Supplication",2,"Sepulchre Ready","Sepulchre",0,0,0,-1,False
23.1,"Riot Blade",2,"Atonement Ready","Atonement",2,"Supplication Ready","Supplication",2,"Sepulchre Ready","Sepulchre",0,0,0,-1,False
23.2,"Royal Authority",2,"Atonement Ready","Atonement",2,"Supplication Ready","Supplication",2,"Sepulchre Ready","Sepulchre",0,0,0,-1,False
23.3,"Imperator",2,"Confiteor Ready","Confiteor",0,,"",0,,"",0,0,0,-1,False
23.4,"Phalanx",2,"Blade of Faith Ready","Blade of Faith",10,,"Blade of Truth",10,,"Blade of Valor",0,0,0,-1,False
24.0,"Riddle of Earth",2,"Earth Resonance","Earth's Reply",0,,"",0,,"",0,0,0,-1,False
24.1,"Flint's Reply",2,"Fire's Rumination","Fire's Reply",0,,"",0,,"",0,0,0,-1,False
25.0,"Heavy Swing",2,"Inner Release","Fell Cleave",0,,"",0,,"",0,0,0,-1,False
25.1,"Maim",2,"Inner Release","Fell Cleave",0,,"",0,,"",0,0,0,-1,False
25.2,"Storm's Path",2,"Inner Release","Fell Cleave",0,,"",0,,"",0,0,0,-1,False
25.3,"Primal Rend",2,"Primal Ruination Ready","Primal Ruination",0,,"",0,,"",0,0,0,-1,False
25.4,"Blota",2,"Inner Chaos Ready","Inner Chaos",0,,"",0,,"",0,0,0,-1,False
25.5,"Bloodwhetting",2,"Chaotic Cyclone Ready","Chaotic Cyclone",0,,"",0,,"",0,0,0,-1,False
25.6,"Primal Scream",2,"Wrathful","Primal Wrath",0,,"",0,,"",0,0,0,-1,False
26.0,"Raiden Thrust",2,"Heavensent","Heavens' Thrust",2,"Starcross Ready","Starcross",0,,"",0,0,0,-1,False
26.1,"Fang and Claw",2,"Heavensent","Heavens' Thrust",2,"Starcross Ready","Starcross",0,,"",0,0,0,-1,False
26.2,"Wheeling Thrust",2,"Heavensent","Heavens' Thrust",2,"Starcross Ready","Starcross",0,,"",0,0,0,-1,False
26.3,"Drakesbane",2,"Heavensent","Heavens' Thrust",2,"Starcross Ready","Starcross",0,,"",0,0,0,-1,False
26.4,"Geirskogul",2,"Nastrond Ready","Nastrond",0,,"",0,,"",0,0,0,-1,False
26.5,"Elusive Jump",2,"Firstminds' Focus","Wyrmwind Thrust",0,,"",0,,"",0,0,0,-1,False
26.6,"Sky High",2,"Sky High","Sky Shatter",0,,"",0,,"",0,0,0,-1,False
27.0,"Powerful Shot",2,"Repertoire","Pitch Perfect",0,,"",0,,"",0,0,0,-1,False
27.1,"Apex Arrow",2,"Blast Arrow Ready","Blast Arrow",0,,"",0,,"",0,0,0,-1,False
27.2,"Final Fantasia",2,"Encore of Light Ready","Encore of Light",0,,"",0,,"",0,0,0,-1,False
27.3,"Harmonic Arrow",4,,"Harmonic Arrow",4,,"Harmonic Arrow",4,,"Harmonic Arrow",0,0,0,-1,False
28.0,"Glare III",2,"Sacred Sight","Glare IV",0,,"",0,,"",0,0,0,-1,False
28.1,"Cure II",2,"Cure III Ready","Cure III",0,,"",0,,"",0,0,0,-1,False
29.0,"Fire",1,,"",0,,"",0,,"",0,0,0,-1,False
29.1,"Blizzard",1,,"",0,,"",0,,"",0,0,0,-1,False
29.2,"Elemental Weave",4,,"Wreath of Fire",4,,"Wreath of Ice",0,,"",0,0,0,-1,False
29.3,"Soul Resonance",4,,"Flare Star",4,,"Frost Star",0,,"",0,0,0,-1,False
29.4,"",0,,"",0,,"",0,,"",0,0,0,-1,False
30.0,"Ruin III",2,"Dreadwyrm Trance","Astral Impulse",2,"Firebird Trance","Fountain of Fire",2,"Further Ruin","Ruin IV",0,0,0,-1,False
