key,0,1,2,3,4,5
46,3,,0,"Treasure Dungeons","ui/icon/113000/113050.tex",1
47,0,"InstanceContent#60001",0,"Dammies","ui/icon/113000/113051.tex",0
48,0,"InstanceContent#60002",0,"Dammies","ui/icon/113000/113052.tex",0
49,0,"InstanceContent#60003",0,"Dammies","ui/icon/113000/113053.tex",0
50,0,"InstanceContent#60004",0,"Dammies","ui/icon/113000/113054.tex",0
51,0,"InstanceContent#60005",0,"Dammies","ui/icon/113000/113055.tex",0
52,3,,0,"Crystalline Conflict","ui/icon/113000/113122.tex",2
53,3,,0,"Deep Dungeons","ui/icon/113000/113056.tex",3
54,3,,0,"Frontline","ui/icon/113000/113057.tex",2
55,0,"InstanceContent#30039",0,"Dammies","ui/icon/113000/113058.tex",0
56,0,"InstanceContent#30040",0,"Dammies","ui/icon/113000/113059.tex",0
57,0,"InstanceContent#30041",0,"Dammies","ui/icon/113000/113060.tex",0
58,0,"InstanceContent#30042",0,"Dammies","ui/icon/113000/113061.tex",0
59,2,,0,"Dungeons (Lv. 61-69)","ui/icon/113000/113062.tex",3
60,1,,0,"Dungeons (Lv. 70)","ui/icon/113000/113063.tex",3
61,0,"InstanceContent#30047",0,"Dammies","ui/icon/113000/113064.tex",0
62,0,"InstanceContent#20036",0,"Dammies","ui/icon/113000/113029.tex",0
63,0,"InstanceContent#20038",0,"Dammies","ui/icon/113000/113030.tex",0
64,0,"InstanceContent#20040",0,"Dammies","ui/icon/113000/113031.tex",0
65,0,"InstanceContent#20042",0,"Dammies","ui/icon/113000/113065.tex",0
66,0,"InstanceContent#20044",0,"Dammies","ui/icon/113000/113066.tex",0
67,3,,0,"Rival Wings","ui/icon/113000/113085.tex",2
68,0,"InstanceContent#30058",0,"Dammies","ui/icon/113000/113068.tex",0
69,0,"InstanceContent#30049",0,"Dammies","ui/icon/113000/113069.tex",0
70,0,"InstanceContent#30050",0,"Dammies","ui/icon/113000/113070.tex",0
71,0,"InstanceContent#30051",0,"Dammies","ui/icon/113000/113071.tex",0
72,0,"InstanceContent#30052",0,"Dammies","ui/icon/113000/113072.tex",0
73,0,"InstanceContent#30068",0,"Dammies","ui/icon/113000/113073.tex",0
74,0,"InstanceContent#30059",0,"Dammies","ui/icon/113000/113074.tex",0
75,0,"InstanceContent#30060",0,"Dammies","ui/icon/113000/113075.tex",0
76,0,"InstanceContent#30061",0,"Dammies","ui/icon/113000/113076.tex",0
77,0,"InstanceContent#30062",0,"Dammies","ui/icon/113000/113077.tex",0
78,0,"InstanceContent#20047",0,"Dammies","ui/icon/113000/113078.tex",0
79,0,"InstanceContent#20049",0,"Dammies","ui/icon/113000/113079.tex",0
80,0,"InstanceContent#30069",0,"Dammies","ui/icon/113000/113081.tex",0
81,0,"InstanceContent#30070",0,"Dammies","ui/icon/113000/113082.tex",0
82,0,"InstanceContent#30071",0,"Dammies","ui/icon/113000/113083.tex",0
83,0,"InstanceContent#30072",0,"Dammies","ui/icon/113000/113084.tex",0
84,0,"InstanceContent#30077",0,"Dammies","ui/icon/113000/113080.tex",0
85,2,,0,"Dungeons (Lv. 71-79)","ui/icon/113000/113086.tex",3
86,1,,0,"Dungeons (Lv. 80)","ui/icon/113000/113087.tex",3
87,0,"InstanceContent#20052",0,"Dammies","ui/icon/113000/113088.tex",0
88,0,"InstanceContent#20056",0,"Dammies","ui/icon/113000/113089.tex",0
89,0,"InstanceContent#20058",0,"Dammies","ui/icon/113000/113090.tex",0
90,0,"InstanceContent#20054",0,"Dammies","ui/icon/113000/113091.tex",0
91,0,"InstanceContent#20061",0,"Dammies","ui/icon/113000/113092.tex",0
92,0,"InstanceContent#30078",0,"Dammies","ui/icon/113000/113093.tex",0
93,0,"InstanceContent#30082",0,"Dammies","ui/icon/113000/113094.tex",0
94,0,"InstanceContent#30080",0,"Dammies","ui/icon/113000/113095.tex",0
95,0,"InstanceContent#30084",0,"Dammies","ui/icon/113000/113096.tex",0
96,0,"InstanceContent#30087",0,"Dammies","ui/icon/113000/113097.tex",0
97,0,"InstanceContent#30088",0,"Dammies","ui/icon/113000/113098.tex",0
98,0,"InstanceContent#30090",0,"Dammies","ui/icon/113000/113099.tex",0
99,0,"InstanceContent#30092",0,"Dammies","ui/icon/113000/113100.tex",0
100,0,"InstanceContent#30094",0,"Dammies","ui/icon/113000/113101.tex",0
101,0,"InstanceContent#20063",0,"Dammies","ui/icon/113000/113102.tex",0
102,0,"InstanceContent#20065",0,"Dammies","ui/icon/113000/113103.tex",0
103,0,"InstanceContent#30096",0,"Dammies","ui/icon/113000/113104.tex",0
104,0,"InstanceContent#30097",0,"Dammies","ui/icon/113000/113105.tex",0
105,0,"InstanceContent#30099",0,"Dammies","ui/icon/113000/113106.tex",0
106,0,"InstanceContent#30101",0,"Dammies","ui/icon/113000/113107.tex",0
107,0,"InstanceContent#30103",0,"Dammies","ui/icon/113000/113108.tex",0
108,2,,0,"Dungeons (Lv. 81-89)","ui/icon/113000/113109.tex",3
109,1,,0,"Dungeons (Lv. 90)","ui/icon/113000/113110.tex",3
110,0,"InstanceContent#30105",0,"Dammies","ui/icon/113000/113111.tex",0
111,0,"InstanceContent#20067",0,"Dammies","ui/icon/113000/113112.tex",0
112,0,"InstanceContent#20069",0,"Dammies","ui/icon/113000/113113.tex",0
113,0,"InstanceContent#20070",0,"Dammies","ui/icon/113000/113114.tex",0
114,0,"InstanceContent#20072",0,"Dammies","ui/icon/113000/113115.tex",0
115,0,"InstanceContent#20074",0,"Dammies","ui/icon/113000/113116.tex",0
116,0,"InstanceContent#20076",0,"Dammies","ui/icon/113000/113117.tex",0
117,0,"InstanceContent#30111",0,"Dammies","ui/icon/113000/113118.tex",0
118,0,"InstanceContent#30113",0,"Dammies","ui/icon/113000/113119.tex",0
119,0,"InstanceContent#30109",0,"Dammies","ui/icon/113000/113120.tex",0
120,0,"InstanceContent#30107",0,"Dammies","ui/icon/113000/113121.tex",0
121,4,,0,"Binding Coil of Bahamut","ui/icon/113000/113032.tex",3
122,4,,0,"Second Coil of Bahamut","ui/icon/113000/113037.tex",3
123,4,,0,"Final Coil of Bahamut","ui/icon/113000/113041.tex",3
124,4,,0,"Alexander: Gordias","ui/icon/113000/113010.tex",3
125,4,,0,"Alexander: Midas","ui/icon/113000/113014.tex",3
126,4,,0,"Alexander: The Creator","ui/icon/113000/113058.tex",3
127,4,,0,"Omega: Deltascape","ui/icon/113000/113069.tex",3
128,4,,0,"Omega: Sigmascape","ui/icon/113000/113074.tex",3
129,4,,0,"Omega: Alphascape","ui/icon/113000/113081.tex",3
130,0,"InstanceContent#30115",0,"Dammies","ui/icon/113000/113123.tex",0
131,4,,0,"Eden's Gate: Resurrection or Descent","ui/icon/113000/113093.tex",3
132,4,,0,"Eden's Gate: Inundation or Sepulture","ui/icon/113000/113095.tex",3
133,4,,0,"Eden's Verse: Fulmination or Furor","ui/icon/113000/113098.tex",3
134,4,,0,"Eden's Verse: Iconoclasm or Refulgence","ui/icon/113000/113100.tex",3
135,4,,0,"Eden's Promise: Umbra or Litany","ui/icon/113000/113105.tex",3
136,4,,0,"Eden's Promise: Anamorphosis or Eternity","ui/icon/113000/113107.tex",3
137,4,,0,"Asphodelos: First or Second Circles","ui/icon/113000/113118.tex",3
138,4,,0,"Asphodelos: Third or Fourth Circles","ui/icon/113000/113120.tex",3
139,0,"InstanceContent#30116",0,"Dammies","ui/icon/113000/113125.tex",0
140,0,"InstanceContent#30120",0,"Dammies","ui/icon/113000/113126.tex",0
141,0,"InstanceContent#30118",0,"Dammies","ui/icon/113000/113127.tex",0
142,0,"InstanceContent#30122",0,"Dammies","ui/icon/113000/113128.tex",0
143,0,"InstanceContent#30125",0,"Dammies","ui/icon/113000/113129.tex",0
144,0,"InstanceContent#20078",0,"Dammies","ui/icon/113000/113130.tex",0
145,0,"InstanceContent#20081",0,"Dammies","ui/icon/113000/113131.tex",0
146,4,,0,"Abyssos: Fifth or Sixth Circles","ui/icon/113000/113125.tex",3
147,4,,0,"Abyssos: Seventh or Eighth Circles","ui/icon/113000/113127.tex",3
148,4,,0,"Anabaseios: Ninth or Tenth Circles","ui/icon/113000/113132.tex",3
149,4,,0,"Anabaseios: Eleventh or Twelfth Circles","ui/icon/113000/113134.tex",3
150,0,"InstanceContent#30134",0,"Dammies","ui/icon/113000/113136.tex",0
151,4,,0,"Eden's Gate","ui/icon/113000/113093.tex",3
152,4,,0,"Eden's Verse","ui/icon/113000/113098.tex",3
153,4,,0,"Eden's Promise","ui/icon/113000/113105.tex",3
154,4,,0,"Alliance Raids (A Realm Reborn)","ui/icon/113000/113005.tex",3
155,4,,0,"Alliance Raids (Heavensward)","ui/icon/113000/113008.tex",3
156,4,,0,"Alliance Raids (Stormblood)","ui/icon/113000/113068.tex",3
157,4,,0,"Alliance Raids (Shadowbringers)","ui/icon/113000/113097.tex",3
158,4,,0,"Alliance Raids (Endwalker)","ui/icon/113000/113123.tex",3
159,0,"InstanceContent#20083",0,"Dammies","ui/icon/113000/113139.tex",0
160,0,"InstanceContent#20085",0,"Dammies","ui/icon/113000/113140.tex",0
161,0,"InstanceContent#20087",0,"Dammies","ui/icon/113000/113141.tex",0
162,0,"InstanceContent#20090",0,"Dammies","ui/icon/113000/113142.tex",0
163,0,"InstanceContent#20092",0,"Dammies","ui/icon/113000/113143.tex",0
164,2,,0,"Dungeons (Lv. 91-99)","ui/icon/113000/113137.tex",3
165,1,,0,"Dungeons (Lv. 100)","ui/icon/113000/113138.tex",3
166,5,,0,"Leveling Dungeons (Lv. 1-49)","ui/icon/113000/113001.tex",3
167,5,,0,"Leveling Dungeons (Lv. 51-59/61-69/71-79)","ui/icon/113000/113086.tex",3
168,5,,0,"Leveling Dungeons (Lv. 81-89/91-99)","ui/icon/113000/113137.tex",3
169,6,,0,"High-level Dungeons (Lv. 50 & 60)","ui/icon/113000/113004.tex",3
170,6,,0,"High-level Dungeons (Lv. 70 & 80)","ui/icon/113000/113087.tex",3
171,6,,0,"High-level Dungeons (Lv. 90)","ui/icon/113000/113110.tex",3
172,7,,0,"Trials (Lv. 50-60)","ui/icon/113000/113018.tex",3
173,7,,0,"Trials (Lv. 70-100)","ui/icon/113000/113088.tex",3
174,8,,0,"Alliance Raids (Lv. 50-60)","ui/icon/113000/113005.tex",3
175,8,,0,"Alliance Raids (Lv. 70-90)","ui/icon/113000/113068.tex",3
176,9,,0,"Normal Raids (Lv. 50-60)","ui/icon/113000/113010.tex",3
177,9,,0,"Normal Raids (Lv. 70-100)","ui/icon/113000/113069.tex",3
178,4,,0,"Asphodelos: First to Fourth Circles","ui/icon/113000/113118.tex",3
179,4,,0,"Abyssos: Fifth to Eighth Circles","ui/icon/113000/113125.tex",3
180,4,,0,"Anabaseios: Ninth to Twelfth Circles","ui/icon/113000/113132.tex",3
181,4,,0,"AAC Light-heavyweight M1 or M2","ui/icon/113000/113144.tex",3
182,4,,0,"AAC Light-heavyweight M3 or M4","ui/icon/113000/113145.tex",3
183,0,"InstanceContent#30144",0,"Dammies","ui/icon/113000/113146.tex",0
184,0,,0,"Dammies",,0
185,0,,0,"Dammies",,0
186,0,,0,"Dammies",,0
187,0,,0,"Dammies",,0
188,0,,0,"Dammies",,0
189,0,,0,"Dammies",,0
190,0,,0,"Dammies",,0
191,0,,0,"Dammies",,0
192,0,,0,"Dammies",,0
193,0,,0,"Dammies",,0
194,0,,0,"Dammies",,0
195,0,,0,"Dammies",,0
196,0,,0,"Dammies",,0
197,0,,0,"Dammies",,0
198,0,,0,"Dammies",,0
199,0,,0,"Dammies",,0
200,0,,0,"Dammies",,0
201,0,,0,"Dammies",,0
202,0,,0,"Dammies",,0
203,0,,0,"Dammies",,0
204,0,,0,"Dammies",,0
205,0,,0,"Dammies",,0
206,0,,0,"Dammies",,0
207,0,,0,"Dammies",,0
208,0,,0,"Dammies",,0
209,0,,0,"Dammies",,0
210,0,,0,"Dammies",,0
211,0,,0,"Dammies",,0
212,0,,0,"Dammies",,0
213,0,,0,"Dammies",,0
214,0,,0,"Dammies",,0
215,0,,0,"Dammies",,0
216,0,,0,"Dammies",,0
217,0,,0,"Dammies",,0
218,0,,0,"Dammies",,0
219,0,,0,"Dammies",,0
220,0,,0,"Dammies",,0
221,0,,0,"Dammies",,0
222,0,,0,"Dammies",,0
223,0,,0,"Dammies",,0
224,0,,0,"Dammies",,0
225,0,,0,"Dammies",,0
226,0,,0,"Dammies",,0
227,0,,0,"Dammies",,0
228,0,,0,"Dammies",,0
229,0,,0,"Dammies",,0
230,0,,0,"Dammies",,0
231,0,,0,"Dammies",,0
232,0,,0,"Dammies",,0
233,0,,0,"Dammies",,0
234,0,,0,"Dammies",,0
235,0,,0,"Dammies",,0
236,0,,0,"Dammies",,0
237,0,,0,"Dammies",,0
238,0,,0,"Dammies",,0
239,0,,0,"Dammies",,0
240,0,,0,"Dammies",,0
241,0,,0,"Dammies",,0
242,0,,0,"Dammies",,0
243,0,,0,"Dammies",,0
244,0,,0,"Dammies",,0
245,0,,0,"Dammies",,0
246,0,,0,"Dammies",,0
247,0,,0,"Dammies",,0
248,0,,0,"Dammies",,0
249,0,,0,"Dammies",,0
250,0,,0,"Dammies",,0
251,0,,0,"Dammies",,0
252,0,,0,"Dammies",,0
253,0,,0,"Dammies",,0
254,0,,0,"Dammies",,0
255,0,,0,"Dammies",,0
