key,0,1,2,3,4,5,6,7
3538994,"",,"",,,,3,0
3538995,"",,"Housing Inquiries",,,,3,0
3538996,"",,"","Inscrutable Tastes",,"DefaultTalk#594673",1,0
3538997,"",,"","Inscrutable Tastes",,"DefaultTalk#594674",1,0
3538998,"",,"","Inscrutable Tastes",,"DefaultTalk#594675",1,0
3538999,"",,"","Inscrutable Tastes",,"DefaultTalk#594670",1,0
3539000,"",,"","Go West, Craftsman",,"DefaultTalk#594671",1,0
3539001,"",,"","Reach Long and Prosper",,"DefaultTalk#594672",1,0
3539002,"",,"","Reach Long and Prosper",,"DefaultTalk#594877",1,0
3539003,"",,"","The Boutique Always Wins",,"DefaultTalk#595258",1,0
3539004,"",,"","Inscrutable Tastes",,,1,0
3539005,"",,"","Go West, Craftsman",,,1,0
3539006,"",,"","Reach Long and Prosper",,,1,0
3539007,"",,"","The Boutique Always Wins",,,1,0
3539008,"",,"","Reach Long and Prosper",,,1,0
3539009,"",,"","The Boutique Always Wins",,,1,0
3539010,"",,"","Reach Long and Prosper",,,1,0
3539011,"",,"","The Boutique Always Wins",,,1,0
3539012,"",,"","Reach Long and Prosper",,,1,0
3539013,"",,"","The Boutique Always Wins",,,1,0
3539014,"",,"","Reach Long and Prosper",,,1,0
3539015,"",,"","The Boutique Always Wins",,,1,0
3539016,"",,"","Reach Long and Prosper",,,1,0
3539017,"",,"","The Boutique Always Wins",,,1,0
3539018,"",,"","The Boutique Always Wins",,,1,0
3539019,"",,"","The Boutique Always Wins",,,1,0
3539020,"",,"","The Boutique Always Wins",,,1,0
3539021,"",,"","Inscrutable Tastes",,,1,0
3539022,"",,"","Go West, Craftsman",,,1,0
3539023,"",,"","Reach Long and Prosper",,,1,0
3539024,"",,"","The Boutique Always Wins",,,1,0
3539025,"",,"","Reach Long and Prosper",,,1,0
3539026,"",,"","The Boutique Always Wins",,,1,0
3539027,"",,"","Reach Long and Prosper",,,1,0
3539028,"",,"","The Boutique Always Wins",,,1,0
3539029,"",,"","Reach Long and Prosper",,,1,0
3539030,"",,"","The Boutique Always Wins",,,1,0
3539031,"",,"","Reach Long and Prosper",,,1,0
3539032,"",,"","The Boutique Always Wins",,,1,0
3539033,"",,"","Reach Long and Prosper",,,1,0
3539034,"",,"","The Boutique Always Wins",,,1,0
3539035,"",,"","The Boutique Always Wins",,,1,0
3539036,"",,"","The Boutique Always Wins",,,1,0
3539037,"",,"","The Boutique Always Wins",,,1,0
3539038,"",,,,,,1,0
3539039,"","ui/icon/061000/061392.tex","The Bozjan Southern Front",,"DefaultTalk#596989",,4,0
3539040,"",,"●収集品回収",,"DefaultTalk#596990","DefaultTalk#596988",4,0
3539041,"","ui/icon/061000/061391.tex","InclusionShop#3801090",,,,1,0
3539042,"","ui/icon/061000/061391.tex","InclusionShop#3801091",,,,1,0
3539043,"","ui/icon/061000/061391.tex","InclusionShop#3801092",,,,1,0
3539044,"","ui/icon/061000/061391.tex","InclusionShop#3801093",,,,1,0
3539045,"",,,,,,1,0
3539046,"",,"Hammered Frogments Exchange",,,,6,0
3539047,"",,"Purchase Tools",,,,6,0
3539048,"",,"Purchase Gear",,,,6,0
3539049,"",,"Purchase Items",,,,6,0
3539050,"",,"","Go West, Craftsman",,"DefaultTalk#597069",1,0
3539051,"",,"Purchase Items","Mislaid Plans",,,1,0
3539052,"",,"Purchase Skysteel Replicas"," The Tools of Tomorrow",,,1,0
3539053,"",,"Purchase Items","Oddness in the End",,,3,0
3539054,"",,"Purchase Skysteel Replicas","Oddness in the End",,,3,0
3539055,"",,"White Crafters' Scrip Exchange (Lv. 80 Gear) III","The Boutique Always Wins",,,1,0
3539056,"",,"White Gatherers' Scrip Exchange (Lv. 80 Gear) III","The Boutique Always Wins",,,1,0
3539057,"",,"Inconceivably Delicate Parts Exchange",,,,3,0
3539058,"",,,"The Lady of Blades",,,1,0
3539059,"",,,,,,1,0
3539060,"","ui/icon/061000/061392.tex","Zadnor",,"DefaultTalk#597468",,4,0
3539061,"",,"","Expanding House of Splendors",,"DefaultTalk#595258",1,0
3539062,"",,"InclusionShop#3801097","Expanding House of Splendors",,,1,0
3539063,"",,"InclusionShop#3801096","The Boutique Always Wins",,,1,0
3539064,"",,"InclusionShop#3801094","Reach Long and Prosper",,,1,0
3539065,"",,"InclusionShop#3801094","Go West, Craftsman",,,1,0
3539066,"",,"InclusionShop#3801094","Inscrutable Tastes",,,1,0
3539067,"",,"InclusionShop#3801099",,,,1,0
3539068,"",,"Small Talk",,"DefaultTalk#599453","DefaultTalk#599269",3,0
3539069,"",,"Purchase Furnishings (Phasmascapes)",,,,1,0
3539070,"",,"InclusionShop#3801101",,,,1,0
