key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
120,"FATEs","k5f1","m5f1",0,5,-1,-1,-1,-1,10,0,0,0,0
121,"FATEs","m5f2","u5f1",0,5,-1,-1,-1,-1,10,0,0,0,0
122,"FATEs","n5f1","u5f2",0,5,-1,-1,-1,-1,10,0,0,0,0
123,"The Hunt","elite mark bill","",0,1,-1,-1,-1,-1,10,0,0,0,0
124,"The Hunt","elite Clan mark bill","",0,1,-1,-1,-1,-1,10,0,0,0,0
125,"The Hunt","elite Veteran Clan mark bill","",0,1,-1,-1,-1,-1,10,0,0,0,0
126,"Treasure Hunt","Timeworn Toadskin Map","",0,1,-1,-1,-1,-1,10,0,0,0,0
127,"Treasure Hunt","Timeworn Boarskin Map","",0,1,-1,-1,-1,-1,10,0,0,0,0
128,"Fishing","Armorer","",0,1,-1,-1,-1,-1,10,0,0,0,0
129,"Fishing","The Grinner","",0,1,-1,-1,-1,-1,10,0,0,0,0
130,"Fishing","The Salter","",0,1,-1,-1,-1,-1,10,0,0,0,0
131,"Fishing","Blue Widow","",0,1,-1,-1,-1,-1,10,0,0,0,0
132,"Triple Triad","Fufulupa","",0,1,-1,-1,-1,-1,10,0,0,0,0
133,"Triple Triad","indolent imperial","",0,1,-1,-1,-1,-1,10,0,0,0,0
134,"Triple Triad","Buscarron","",0,1,-1,-1,-1,-1,10,0,0,0,0
135,"Triple Triad","Gegeruju","",0,1,-1,-1,-1,-1,10,0,0,0,0
136,"Dungeons","InstanceContent#29","",0,-1,-1,-1,-1,-1,4,0,0,0,0
137,"Dungeons","InstanceContent#33","",0,-1,-1,-1,-1,-1,4,0,0,0,0
138,"Raids","InstanceContent#30021","",0,-1,-1,-1,-1,-1,2,0,0,0,0
139,"Raids","InstanceContent#30022","",0,-1,-1,-1,-1,-1,2,0,0,0,0
140,"Raids","InstanceContent#30023","",0,-1,-1,-1,-1,-1,2,0,0,0,0
141,"Raids","InstanceContent#30024","",0,-1,-1,-1,-1,-1,2,0,0,0,0
142,"Raids","InstanceContent#30030","",0,-1,-1,-1,-1,-1,2,0,0,0,0
143,"Raids","InstanceContent#30031","",0,-1,-1,-1,-1,-1,2,0,0,0,0
144,"Raids","InstanceContent#30032","",0,-1,-1,-1,-1,-1,2,0,0,0,0
145,"Raids","InstanceContent#30033","",0,-1,-1,-1,-1,-1,2,0,0,0,0
146,"Raids","InstanceContent#30039","",0,-1,-1,-1,-1,-1,2,0,0,0,0
147,"Raids","InstanceContent#30040","",0,-1,-1,-1,-1,-1,2,0,0,0,0
148,"Raids","InstanceContent#30041","",0,-1,-1,-1,-1,-1,2,0,0,0,0
149,"Raids","InstanceContent#30042","",0,-1,-1,-1,-1,-1,2,0,0,0,0
150,"Trials","InstanceContent#20059","",0,-1,-1,-1,-1,-1,2,0,0,0,0
151,"Trials","InstanceContent#20068","",0,-1,-1,-1,-1,-1,2,0,0,0,0
152,"Trials","InstanceContent#20073","",0,-1,-1,-1,-1,-1,2,0,0,0,0
153,"Trials","InstanceContent#20075","",0,-1,-1,-1,-1,-1,2,0,0,0,0
154,"Dungeons","InstanceContent#29","",0,1,-1,-1,-1,-1,20,0,0,0,0
155,"Dungeons","InstanceContent#33","",0,1,-1,-1,-1,-1,20,0,0,0,0
156,"Raids","InstanceContent#30021","",0,1,-1,-1,-1,-1,20,0,0,0,0
157,"Raids","InstanceContent#30022","",0,1,-1,-1,-1,-1,20,0,0,0,0
158,"Raids","InstanceContent#30023","",0,1,-1,-1,-1,-1,20,0,0,0,0
159,"Raids","InstanceContent#30024","",0,1,-1,-1,-1,-1,20,0,0,0,0
160,"Raids","InstanceContent#30030","",0,1,-1,-1,-1,-1,20,0,0,0,0
161,"Raids","InstanceContent#30031","",0,1,-1,-1,-1,-1,20,0,0,0,0
162,"Raids","InstanceContent#30032","",0,1,-1,-1,-1,-1,20,0,0,0,0
163,"Raids","InstanceContent#30033","",0,1,-1,-1,-1,-1,20,0,0,0,0
164,"Raids","InstanceContent#30039","",0,1,-1,-1,-1,-1,20,0,0,0,0
165,"Raids","InstanceContent#30040","",0,1,-1,-1,-1,-1,20,0,0,0,0
166,"Raids","InstanceContent#30041","",0,1,-1,-1,-1,-1,20,0,0,0,0
167,"Raids","InstanceContent#30042","",0,1,-1,-1,-1,-1,20,0,0,0,0
168,"Trials","InstanceContent#20068","",0,1,-1,-1,-1,-1,20,0,0,0,0
169,"Trials","InstanceContent#20073","",0,1,-1,-1,-1,-1,20,0,0,0,0
170,"Trials","InstanceContent#20075","",0,1,-1,-1,-1,-1,20,0,0,0,0
171,"Triple Triad","Mimidoa","",0,1,-1,-1,-1,-1,10,0,0,0,0
172,"Triple Triad","Piralnaut","",0,1,-1,-1,-1,-1,10,0,0,0,0
173,"Fishing","Zalera","",0,1,-1,-1,-1,-1,10,0,0,0,0
174,"Treasure Hunt","","",0,1,-1,-1,-1,-1,10,0,0,0,0
175,"Treasure Hunt","","",0,5,-1,-1,-1,-1,50,0,0,0,0
176,"Trials","InstanceContent#20059","",0,1,-1,-1,-1,-1,20,0,0,0,0
177,"Eureka","","",0,1,-1,-1,-1,-1,10,0,0,0,0
178,"Save the Queen","","",0,1,-1,-1,-1,-1,10,0,0,0,0
179,"The Masked Carnivale","","",0,1,-1,-1,-1,-1,10,0,0,0,0
180,"Island Sanctuary","","",0,50,-1,-1,-1,-1,10,0,0,0,0
181,"Deep Dungeons","InstanceContent#60025","",0,1,-1,-1,-1,-1,50,0,0,0,0
182,"Triple Triad","King Elmer III","",0,1,-1,-1,-1,-1,10,0,0,0,0
183,"Fishing","Glimmerscale","",0,1,-1,-1,-1,-1,10,0,0,0,0
184,"Dungeons","InstanceContent#5","",0,-1,-1,-1,-1,-1,3,0,0,0,0
185,"Dungeons","InstanceContent#35","",0,-1,-1,-1,-1,-1,4,0,0,0,0
186,"Dungeons","InstanceContent#41","",0,-1,-1,-1,-1,-1,4,0,0,0,0
187,"Trials","InstanceContent#20035","",0,-1,-1,-1,-1,-1,2,0,0,0,0
188,"Trials","InstanceContent#20039","",0,-1,-1,-1,-1,-1,2,0,0,0,0
189,"Trials","InstanceContent#20045","",0,-1,-1,-1,-1,-1,2,0,0,0,0
190,"Trials","InstanceContent#20055","",0,-1,-1,-1,-1,-1,2,0,0,0,0
191,"Trials","InstanceContent#20066","",0,-1,-1,-1,-1,-1,2,0,0,0,0
192,"Trials","InstanceContent#20071","",0,-1,-1,-1,-1,-1,2,0,0,0,0
193,"Trials","InstanceContent#20079","",0,-1,-1,-1,-1,-1,2,0,0,0,0
194,"Trials","InstanceContent#20084","",0,-1,-1,-1,-1,-1,2,0,0,0,0
195,"Trials","InstanceContent#20086","",0,-1,-1,-1,-1,-1,2,0,0,0,0
196,"Trials","InstanceContent#20089","",0,-1,-1,-1,-1,-1,2,0,0,0,0
197,"Trials","InstanceContent#20091","",0,-1,-1,-1,-1,-1,2,0,0,0,0
198,"Dungeons","InstanceContent#5","",0,1,-1,-1,-1,-1,20,0,0,0,0
199,"Dungeons","InstanceContent#35","",0,1,-1,-1,-1,-1,20,0,0,0,0
200,"Dungeons","InstanceContent#41","",0,1,-1,-1,-1,-1,20,0,0,0,0
201,"Trials","InstanceContent#20035","",0,1,-1,-1,-1,-1,20,0,0,0,0
202,"Trials","InstanceContent#20039","",0,1,-1,-1,-1,-1,20,0,0,0,0
203,"Trials","InstanceContent#20045","",0,1,-1,-1,-1,-1,20,0,0,0,0
204,"Trials","InstanceContent#20055","",0,1,-1,-1,-1,-1,20,0,0,0,0
205,"Trials","InstanceContent#20066","",0,1,-1,-1,-1,-1,20,0,0,0,0
206,"Trials","InstanceContent#20071","",0,1,-1,-1,-1,-1,20,0,0,0,0
207,"Trials","InstanceContent#20079","",0,1,-1,-1,-1,-1,20,0,0,0,0
208,"Trials","InstanceContent#20084","",0,1,-1,-1,-1,-1,20,0,0,0,0
209,"Trials","InstanceContent#20086","",0,1,-1,-1,-1,-1,20,0,0,0,0
210,"Trials","InstanceContent#20089","",0,1,-1,-1,-1,-1,20,0,0,0,0
211,"Trials","InstanceContent#20091","",0,1,-1,-1,-1,-1,20,0,0,0,0
