key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3276820,"",False,0,0,,,,,,,,,,
3276821,"",False,0,0,,,,,,,,,,
3276822,"",False,0,0,,,,,,,,,,
3276823,"",False,0,0,,,,,,,,,,
3276824,"",False,0,0,,,,,,,,,,
3276825,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276826,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276827,"Purchase Disciple of the Hand/Land Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276828,"Purchase Disciple of War Arms",False,0,0,"Purchase Weapons (Lv. 1-9)","Purchase Weapons (Lv. 10-19)","Purchase Weapons (Lv. 20-29)","Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)",,,,,
3276829,"Purchase Disciple of Magic Arms",False,0,0,"Purchase Weapons (Lv. 1-9)","Purchase Weapons (Lv. 10-19)","Purchase Weapons (Lv. 20-29)","Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)",,,,,
3276830,"Purchase Disciple of the Hand Tools",False,0,0,"Purchase Tools (Lv. 1-9)","Purchase Tools (Lv. 10-19)","Purchase Tools (Lv. 20-29)","Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)",,,,,
3276831,"Purchase Disciple of the Land Tools",False,0,0,"Purchase Tools (Lv. 1-9)","Purchase Tools (Lv. 10-19)","Purchase Tools (Lv. 20-29)","Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)",,,,,
3276832,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50)","Purchase Gear (Lv. 52)","Purchase Gear (Lv. 54)","Purchase Gear (Lv. 56)","Purchase Gear (Lv. 58)","Purchase Battlecraft Gear (Lv. 60)",,
3276833,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50)","Purchase Gear (Lv. 52)","Purchase Gear (Lv. 54)","Purchase Gear (Lv. 56)","Purchase Gear (Lv. 58)","Purchase Battlecraft Gear (Lv. 60)",,
3276834,"Purchase Disciple of the Hand/Land Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50-60)",,,,,,,
3276835,"Purchase Disciple of War Arms",False,0,0,"Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)","Purchase Weapons (Lv. 50)","Purchase Weapons (Lv. 52)","Purchase Weapons (Lv. 54)","Purchase Weapons (Lv. 56)","Purchase Weapons (Lv. 58)","Purchase Weapons (Lv. 60)",,
3276836,"Purchase Disciple of Magic Arms",False,0,0,"Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)","Purchase Weapons (Lv. 50)","Purchase Weapons (Lv. 52)","Purchase Weapons (Lv. 54)","Purchase Weapons (Lv. 56)","Purchase Weapons (Lv. 58)","Purchase Weapons (Lv. 60)",,
3276837,"Purchase Disciple of the Hand Tools",False,0,0,"Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)","Purchase Tools (Lv. 50-60)",,,,,,,
3276838,"Purchase Disciple of the Land Tools",False,0,0,"Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)","Purchase Tools (Lv. 50-60)",,,,,,,
3276839,"Purchase Job-specific Gear",False,0,0,"Purchase Lv. 50 Arms & Tools","Purchase Lv. 50 Gear (DoW)","Purchase Lv. 50 Gear (DoM)","Purchase Lv. 60 Gear (DoW)","Purchase Lv. 70 Arms ","Purchase Lv. 70 Gear (DoW) I","Purchase Lv. 70 Gear (DoW) II","Purchase Lv. 70 Gear (DoM) ","Purchase Blue Mage Arms & Gear",
3276840,"Purchase Quest Rewards",False,0,0,"Purchase Quest Rewards I","Purchase Quest Rewards II","Purchase Achievement Rewards I","Purchase Achievement Rewards II","Purchase Achievement Rewards III",,,,,
3276841,"Purchase Gender-specific Gear",False,0,0,"Gender-specific Gear Exchange (♂→♀) I","Gender-specific Gear Exchange (♂→♀) II","Gender-specific Gear Exchange (♀→♂) I","Gender-specific Gear Exchange (♀→♂) II",,,,,,
3276842,"Deal in Spoils",False,0,0,"Dream of the Fayth Exchange","Gold Chocobo Feather Exchange","Silver Chocobo Feather Exchange I ( ≤ Lv. 50 Gear)","Silver Chocobo Feather Exchange II (Lv. 60 Gear)","Silver Chocobo Feather Exchange III (Lv. 70 Gear)","Silver Chocobo Feather Exchange IV (Lv. 80 Gear)",,,,
3276843,"",False,0,0,,,,,,,,,,
3276844,"",False,0,0,,,,,,,,,,
3276845,"",False,0,0,,,,,,,,,,
3276846,"Purchase Tools",False,0,0,"Purchase Tools (Lv. 60)","Purchase Tools (Lv. 63)","Purchase Tools (Lv. 65)",,,,,,,
3276847,"Purchase Gear",False,0,0,"Purchase Gear (Lv. 60)","Purchase Gear (Lv. 63)","Purchase Gear (Lv. 65)",,,,,,,
3276848,"Purchase Seasonal Event Items",False,0,0,"Purchase Moonfire Faire Items I","Purchase Moonfire Faire Items II","Purchase All Saints' Wake Items","Purchase Starlight Celebration Items","Purchase Heavensturn Items","Purchase Valentione's Day Items","Purchase Little Ladies' Day Items","Purchase Hatching-tide Items","Purchase Other Seasonal Event Items",
3276849,"Purchase Achievement Rewards",False,0,0,"Purchase Achievement Rewards I","Purchase Achievement Rewards II","Purchase Achievement Rewards III",,,,,,,
3276850,"Earn Resistance Tokens",False,0,0,"Resistance Token Acquisition (Weapons)","Resistance Token Acquisition (Gear)","Resistance Token Acquisition (Accessories)",,,,,,,
3276851,"Earn Resistance Tokens (HQ)",False,0,0,"Resistance Token Acquisition (Weapons)","Resistance Token Acquisition (Gear)","Resistance Token Acquisition (Accessories)",,,,,,,
3276852,"Use Resistance Tokens",False,0,0,"Resistance Token Exchange (Weapons)","Resistance Token Exchange (Gear)","Resistance Token Exchange (Accessories)",,,,,,,
3276853,"Use Resistance Tokens (HQ)",False,0,0,"Resistance Token Exchange (Weapons)","Resistance Token Exchange (Gear)","Resistance Token Exchange (Accessories)",,,,,,,
3276854,"Earn Rakshasa Tokens",False,0,0,"Rakshasa Token Acquisition (Weapons)","Rakshasa Token Acquisition (Gear)","Rakshasa Token Acquisition (Accessories)",,,,,,,
3276855,"Earn Rakshasa Tokens (HQ)",False,0,0,"Rakshasa Token Acquisition (Weapons)","Rakshasa Token Acquisition (Gear)","Rakshasa Token Acquisition (Accessories)",,,,,,,
3276856,"Use Rakshasa Tokens (HQ)",False,0,0,"Rakshasa Token Exchange (Weapons)","Rakshasa Token Exchange (Gear)","Rakshasa Token Exchange (Accessories)",,,,,,,
3276857,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 62)","Purchase Gear (Lv. 64)","Purchase Gear (Lv. 66)","Purchase Gear (Lv. 68)","Purchase Gear (Lv. 70)",,,,,
3276858,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 62)","Purchase Gear (Lv. 64)","Purchase Gear (Lv. 66)","Purchase Gear (Lv. 68)","Purchase Gear (Lv. 70)",,,,,
3276859,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276860,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276861,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276862,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276863,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276864,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276865,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276866,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276867,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276868,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276869,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276870,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276871,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276872,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276873,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276874,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276875,"Earn Eulmoran Certificates of Import",False,0,0,"Eulmoran Certificates of Import (Weapons)","Eulmoran Certificates of Import (Gear)","Eulmoran Certificates of Import (Accessories)",,,,,,,
3276876,"Earn Eulmoran Certificates of Import (HQ)",False,0,0,"Eulmoran Certificates of Import (Weapons)","Eulmoran Certificates of Import (Gear)","Eulmoran Certificates of Import (Accessories)",,,,,,,
3276877,"Purchase Augmented Facet Equipment",False,0,0,"Augmented Facet Equipment (Weapons)","Augmented Facet Equipment (Gear)","Augmented Facet Equipment (Accessories)",,,,,,,
3276878,"Earn Eulmoran Certificates of Novelty",False,0,0,"Eulmoran Certificates of Novelty (Weapons)","Eulmoran Certificates of Novelty (Gear)","Eulmoran Certificates of Novelty (Accessories)",,,,,,,
3276879,"Earn Eulmoran Certificates of Novelty (HQ)",False,0,0,"Eulmoran Certificates of Novelty (Weapons)","Eulmoran Certificates of Novelty (Gear)","Eulmoran Certificates of Novelty (Accessories)",,,,,,,
3276880,"Purchase Augmented Neo-Ishgardian Equipment",False,0,0,"Augmented Neo-Ishgardian Equipment (Weapons)","Augmented Neo-Ishgardian Equipment (Gear)","Augmented Neo-Ishgardian Equipment (Accessories)",,,,,,,
3276881,"Crafters' Scrip Exchange",False,0,0,"","","","","","","","","White Crafters' Scrip Exchange (Lv. 80 Gear) III",""
3276882,"Gatherers' Scrip Exchange",False,0,0,"","","","","","","","White Gatherers' Scrip Exchange (Lv. 80 Gear) III","",
3276883,"Earn Eulmoran Certificates of Grandeur",False,0,0,"Eulmoran Certificates of Grandeur (Weapons)","Eulmoran Certificates of Grandeur (Gear)","Eulmoran Certificates of Grandeur (Accessories)",,,,,,,
3276884,"Earn Eulmoran Certificates of Grandeur (HQ)",False,0,0,"Eulmoran Certificates of Grandeur (Weapons)","Eulmoran Certificates of Grandeur (Gear)","Eulmoran Certificates of Grandeur (Accessories)",,,,,,,
3276885,"Purchase Augmented Exarchic Equipment",False,0,0,"Augmented Exarchic Equipment (Weapons)","Augmented Exarchic Equipment (Gear)","Augmented Exarchic Equipment (Accessories)",,,,,,,
3276886,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 70)","Purchase Gear (Lv. 72)","Purchase Gear (Lv. 74)","Purchase Gear (Lv. 76)","Purchase Gear (Lv. 78)","Purchase Gear (Lv. 80)",,,,
3276887,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 70)","Purchase Gear (Lv. 72)","Purchase Gear (Lv. 74)","Purchase Gear (Lv. 76)","Purchase Gear (Lv. 78)","Purchase Gear (Lv. 80)",,,,
3276888,"Earn Hannish Certificates of Grade 1 Import",False,0,0,"Hannish Certificates of Grade 1 Import (Weapons)","Hannish Certificates of Grade 1 Import (Gear)","Hannish Certificates of Grade 1 Import (Accessories)",,,,,,,
3276889,"Earn Hannish Certificates of Grade 1 Import (HQ)",False,0,0,"Hannish Certificates of Grade 1 Import (Weapons)","Hannish Certificates of Grade 1 Import (Gear)","Hannish Certificates of Grade 1 Import (Accessories)",,,,,,,
3276890,"Purchase Augmented Classical Equipment",False,0,0,"Augmented Classical Equipment (Weapons)","Augmented Classical Equipment (Gear)","Augmented Classical Equipment (Accessories)",,,,,,,
3276891,"Purchase Garo Gear (DoW II)",False,0,0,"Repurchase Ninja Gear","Repurchase Bard Gear","Repurchase Machinist Gear","Repurchase Dancer Gear",,,,,,
3276892,"Earn Hannish Certificates of Grade 3 Import",False,0,0,"Hannish Certificates of Grade 3 Import (Weapons)","Hannish Certificates of Grade 3 Import (Gear)","Hannish Certificates of Grade 3 Import (Accessories)",,,,,,,
3276893,"Earn Hannish Certificates of Grade 2 Import",False,0,0,"Hannish Certificates of Grade 2 Import (Weapons)","Hannish Certificates of Grade 2 Import (Gear)","Hannish Certificates of Grade 2 Import (Accessories)",,,,,,,
3276894,"Earn Hannish Certificates of Grade 2 Import (HQ)",False,0,0,"Hannish Certificates of Grade 2 Import (Weapons)","Hannish Certificates of Grade 2 Import (Gear)","Hannish Certificates of Grade 2 Import (Accessories)",,,,,,,
3276895,"Purchase Augmented Rinascita Equipment",False,0,0,"Augmented Rinascita Equipment (Weapons)","Augmented Rinascita Equipment (Gear)","Augmented Rinascita Equipment (Accessories)",,,,,,,
3276896,"Sil'dihn Artifact Exchange",False,0,0,"Sil'dihn Potsherd Exchange","Sil'dihn Silver Exchange","Sil'dihn Manuscript Exchange",,,,,,,
3276897,"Rokkon Artifact Exchange",False,0,0,"Rokkon Potsherd Exchange","Shishu Coin Exchange","Rokkon Manuscript Exchange",,,,,,,
3276898,"Earn Hannish Certificates of Grade 3 Import (HQ)",False,0,0,"Hannish Certificates of Grade 3 Import (Weapons)","Hannish Certificates of Grade 3 Import (Gear)","Hannish Certificates of Grade 3 Import (Accessories)",,,,,,,
3276899,"Purchase Augmented Diadochos Equipment",False,0,0,"Augmented Diadochos Equipment (Weapons)","Augmented Diadochos Equipment (Gear)","Augmented Diadochos Equipment (Accessories)",,,,,,,
