key,0,1,2,3,4,5,6
34,0,"nothing",0,0,0,0,"Acorn Snail"
35,0,"nothing",0,0,0,0,"Rothlyt Oyster"
36,0,"nothing",0,1,0,0,"Dark Sleeper"
37,0,"nothing",0,0,0,0,"La Noscean Perch"
38,0,"nothing",0,0,0,0,"Navigator's Dagger"
39,0,"nothing",0,0,0,0,"Moat Carp"
40,2,"Saltwater",0,0,0,0,"Angelfish"
41,1,"Freshwater",0,0,0,0,"Copperfish"
42,0,"nothing",0,0,0,0,"Bluebell Salmon"
43,0,"nothing",0,0,0,0,"Razor Clam"
44,0,"nothing",0,0,0,0,"Mudcrab"
45,0,"nothing",0,0,0,0,"Blue Octopus"
46,2,"Freshwater",0,0,0,0,"Tricolored Carp"
47,0,"nothing",0,0,0,0,"Eunuch Crayfish"
48,0,"nothing",0,1,0,0,"Jade Eel"
49,2,"Saltwater",0,0,0,0,"Blowfish"
50,0,"nothing",0,0,0,0,"Pond Mussel"
51,0,"nothing",0,0,0,0,"Warmwater Trout"
52,0,"nothing",0,0,0,0,"Glass Perch"
53,0,"nothing",0,0,0,0,"Four-eyed Fish"
54,0,"nothing",0,0,0,0,"Saber Sardine"
55,0,"nothing",0,1,0,0,"Black Eel"
56,2,"Freshwater",0,0,0,0,"Dark Bass"
57,0,"nothing",0,0,0,0,"Blue Coral"
58,0,"nothing",0,0,0,0,"Ogre Barracuda"
59,0,"nothing",0,0,0,0,"Aegis Shrimp"
60,0,"nothing",0,0,0,0,"Five-ilm Pleco"
61,0,"nothing",0,0,0,0,"Monkfish"
62,0,"nothing",0,0,0,0,"Sea Bo"
63,0,"nothing",0,0,0,0,"Climbing Perch"
64,0,"nothing",0,0,0,0,"Shadow Catfish"
65,0,"nothing",0,0,0,0,"Bianaq Bream"
66,0,"nothing",0,0,0,0,"Black Ghost"
67,0,"nothing",0,0,0,0,"Black Sole"
68,0,"nothing",0,0,0,0,"Lamprey"
69,0,"nothing",0,0,0,0,"Plaguefish"
70,3,"Saltwater",0,0,0,0,"Hammerhead Shark"
71,0,"nothing",0,0,0,0,"Yugr'am Salmon"
72,0,"nothing",0,0,0,0,"Sea Pickle"
73,0,"nothing",0,0,0,0,"Spotted Pleco"
74,0,"nothing",0,0,0,0,"Lamp Marimo"
75,2,"Saltwater",0,0,0,0,"Indigo Herring"
76,0,"nothing",0,0,0,0,"Ropefish"
77,0,"nothing",0,0,0,0,"Ash Tuna"
78,1,"Freshwater",0,0,0,0,"Grip Killifish"
79,0,"nothing",0,0,0,0,"Bone Cleaner"
80,0,"nothing",0,0,0,0,"Root Skipper"
81,0,"nothing",0,0,0,0,"Leafy Seadragon"
82,2,"Freshwater",0,0,0,0,"Bonytongue"
83,2,"Saltwater",0,1,0,0,"Fullmoon Sardine"
84,0,"nothing",0,0,0,0,"Mitten Crab"
85,0,"nothing",0,0,0,0,"Haraldr Haddock"
86,0,"nothing",0,0,0,0,"Monke Onke"
87,0,"nothing",0,0,0,0,"Seema"
88,0,"nothing",0,0,0,0,"Whitelip Oyster"
89,0,"nothing",0,0,0,0,"Sandfish"
90,0,"nothing",0,0,0,0,"Silverfish"
91,2,"Freshwater",0,0,0,0,"Clown Loach"
92,0,"nothing",0,0,0,0,"Sand Bream"
93,0,"nothing",0,0,0,0,"Lavender Remora"
94,0,"nothing",0,0,0,0,"Armored Pleco"
95,0,"nothing",0,0,0,0,"Giant Bass"
96,0,"nothing",0,0,0,0,"Desert Catfish"
97,0,"nothing",0,0,0,0,"Balloonfish"
98,0,"nothing",0,0,0,0,"Velodyna Carp"
99,0,"nothing",0,0,0,0,"Spotted Puffer"
100,0,"nothing",0,0,0,0,"Dustfish"
101,0,"nothing",0,0,0,0,"Golden Loach"
102,0,"nothing",0,0,0,0,"Storm Rider"
103,0,"nothing",0,1,0,0,"Trader Eel"
104,2,"Freshwater",0,0,0,0,"Crimson Trout"
105,2,"Freshwater",0,0,0,0,"Discus"
106,0,"nothing",0,0,0,0,"Antlion Slug"
107,0,"nothing",0,0,0,0,"Red Coral"
108,0,"nothing",0,0,0,0,"Bronze Lake Trout"
109,0,"nothing",0,0,0,0,"Ignus Snail"
110,0,"nothing",0,0,0,0,"Dune Manta"
111,4,"Saltwater",0,0,0,0,"Silver Shark"
112,0,"nothing",0,0,0,0,"Loyal Pleco"
113,0,"nothing",1,0,0,0,"Thunderbolt Sculpin"
114,0,"nothing",0,0,0,0,"Fall Jumper"
115,0,"nothing",0,0,0,0,"Knifefish"
116,0,"nothing",0,0,0,0,"Wahoo"
117,2,"Freshwater",1,0,0,0,"Raincaller"
118,0,"nothing",0,1,0,0,"Oakroot"
119,0,"nothing",0,0,0,0,"Common Sculpin"
120,0,"nothing",0,0,0,0,"Blacklip Oyster"
121,0,"nothing",0,0,0,0,"Southern Pike"
122,0,"nothing",0,0,0,0,"Northern Pike"
123,0,"nothing",0,0,0,0,"Kobold Puffer"
124,0,"nothing",0,0,0,0,"Nautilus"
125,2,"Freshwater",1,0,0,0,"Archerfish"
126,0,"nothing",0,0,0,0,"Cloud Jellyfish"
127,3,"Freshwater",0,0,0,0,"Goblin Perch"
128,0,"nothing",0,0,0,0,"Agelyss Carp"
129,0,"nothing",0,0,0,0,"Pike Eel"
130,0,"nothing",0,0,0,0,"Assassin Betta"
131,0,"nothing",0,0,0,0,"Sludgeskipper"
132,0,"nothing",0,0,0,0,"Skyfish"
133,3,"Saltwater",0,0,0,0,"Mummer Wrasse"
134,0,"nothing",0,0,0,0,"Cloud Cutter"
135,0,"nothing",0,0,0,0,"Boltfish"
136,0,"nothing",0,0,0,0,"Garpike"
137,0,"nothing",0,0,0,0,"Blind Manta"
138,0,"nothing",0,0,0,0,"Plaice"
139,0,"nothing",0,0,0,0,"Ilsabardian Bass"
140,2,"Freshwater",1,0,0,0,"Paglth'an Discus"
141,0,"nothing",0,0,0,0,"Boxing Pleco"
142,0,"nothing",0,0,0,0,"Rift Sailor"
143,0,"nothing",0,0,0,0,"Sea Devil"
144,0,"nothing",0,0,0,0,"Kissing Trout"
145,0,"nothing",0,0,0,0,"Angry Pike"
146,2,"Freshwater",0,0,0,0,"Goldfish"
147,0,"nothing",0,0,0,0,"Sagolii Monkfish"
148,0,"nothing",0,0,0,0,"Saucerfish"
149,0,"nothing",0,1,0,0,"Rock Lobster"
150,0,"nothing",0,0,0,0,"Vampire Lampern"
151,2,"Freshwater",0,0,0,0,"Wandering Sculpin"
152,0,"nothing",0,0,0,0,"Goosefish"
153,0,"nothing",0,0,0,0,"Cave Cherax"
154,0,"nothing",0,0,0,0,"Coeurlfish"
155,0,"nothing",1,0,0,0,"Little Thalaos"
156,0,"nothing",0,0,0,0,"Shall Shell"
157,0,"nothing",0,1,0,0,"Giant Donko"
158,0,"nothing",1,1,0,0,"Sundisc"
159,0,"nothing",0,1,0,0,"Mahi-mahi"
160,0,"nothing",0,0,0,0,"Halibut"
161,0,"nothing",0,0,0,0,"Alligator Garfish"
162,0,"nothing",0,0,0,0,"Wootz Knifefish"
163,0,"nothing",0,0,0,0,"Giant Catfish"
164,0,"nothing",0,0,0,0,"Caravan Eel"
165,4,"Saltwater",0,0,0,0,"Mazlaya Marlin"
166,3,"Saltwater",0,0,0,0,"Coelacanth"
167,0,"nothing",1,0,0,0,"Cadaver Carp"
168,0,"nothing",0,0,0,0,"Rhamphorhynchus"
169,0,"nothing",0,0,0,0,"Giant Squid"
170,0,"nothing",0,0,0,0,"Gigant Octopus"
171,0,"nothing",0,0,0,0,"Sunfish"
172,4,"Saltwater",0,0,0,0,"Dinichthys"
173,0,"nothing",1,0,0,0,"Mushroom Crab"
174,2,"Freshwater",1,0,0,0,"Judgment Staff"
175,0,"nothing",0,0,0,0,"Poxpike"
176,3,"Freshwater",0,0,0,0,"Emperor Fish"
177,0,"nothing",0,0,0,0,"Bowfin"
178,0,"nothing",0,1,0,0,"Heliobatis"
179,4,"Saltwater",0,0,0,0,"Megalodon"
180,4,"Saltwater",1,1,0,0,"Titanic Sawfish"
181,0,"nothing",0,0,0,0,"Takitaro"
182,0,"nothing",0,0,0,0,"Pirarucu"
183,0,"nothing",0,0,0,0,"Morinabaligi"
184,0,"nothing",0,0,0,0,"Jungle Catfish"
185,0,"nothing",0,0,0,0,"Tiny Tortoise"
186,0,"nothing",0,0,0,0,"Gigantpole"
187,0,"nothing",2,0,2,0,"Zalera"
188,0,"nothing",2,0,2,0,"Beguiler Chub"
189,0,"nothing",2,0,2,0,"Oschon's Print"
190,0,"nothing",2,0,2,0,"Caterwauler"
191,0,"nothing",2,0,2,0,"Crystal Perch"
192,0,"nothing",2,0,2,0,"Moldva"
193,4,"Saltwater",2,0,2,0,"Junkmonger"
194,2,"Saltwater",2,0,2,0,"Goldenfin"
195,0,"nothing",2,0,2,0,"Gigantshark"
196,0,"nothing",2,0,2,0,"Armorer"
197,0,"nothing",2,0,2,0,"Great Gudgeon"
198,0,"nothing",2,0,2,0,"Dark Knight"
199,4,"Saltwater",2,0,2,0,"Silver Sovereign"
200,0,"nothing",2,0,2,0,"Sabertooth Cod"
201,0,"nothing",2,0,2,0,"Dream Goby"
202,2,"Saltwater",2,0,2,0,"Navigator's Brand"
203,0,"nothing",2,0,2,0,"Dark Ambusher"
204,0,"nothing",2,0,2,0,"Judgeray"
205,0,"nothing",2,0,2,0,"Bloody Brewer"
206,0,"nothing",2,0,2,0,"Faerie Queen"
207,0,"nothing",2,0,2,0,"Slime King"
208,2,"Freshwater",2,0,2,0,"Blue Widow"
209,0,"nothing",2,0,2,0,"Ghost Carp"
210,0,"nothing",2,0,2,0,"Carp Diem"
211,0,"nothing",2,0,2,0,"Mud Pilgrim"
212,0,"nothing",2,0,2,0,"Old Softie"
213,0,"nothing",2,0,2,0,"Marrow Sucker"
214,0,"nothing",2,0,2,0,"Chirurgeon"
215,0,"nothing",2,0,2,0,"Mud Golem"
216,0,"nothing",2,0,2,0,"Octomammoth"
217,0,"nothing",2,0,2,0,"Matron Carp"
218,2,"Freshwater",2,0,2,0,"High Perch"
219,0,"nothing",2,0,2,0,"Syldra"
220,0,"nothing",2,0,2,0,"Rivet Oyster"
221,0,"nothing",2,0,2,0,"Jacques the Snipper"
222,0,"nothing",2,0,2,0,"Stormdancer"
223,0,"nothing",2,0,2,0,"Glimmerscale"
224,2,"Freshwater",2,0,2,0,"Cupfish"
225,0,"nothing",2,0,2,0,"Meteor Survivor"
226,0,"nothing",2,0,2,0,"Joan of Trout"
227,0,"nothing",2,0,2,0,"Toramafish"
228,0,"nothing",2,0,2,0,"Fingers"
229,0,"nothing",2,0,2,0,"The Assassin"
230,0,"nothing",2,0,2,0,"Vip Viper"
231,0,"nothing",2,0,2,0,"The Greatest Bream in the World"
232,0,"nothing",2,0,2,0,"Dirty Herry"
233,0,"nothing",2,0,2,0,"Old Hollow Eyes"
234,0,"nothing",2,0,2,0,"Sylphsbane"
235,0,"nothing",2,0,2,0,"Floating Boulder"
236,0,"nothing",2,0,2,0,"The Grinner"
237,0,"nothing",2,0,2,0,"Shark Tuna"
238,0,"nothing",2,0,2,0,"Worm of Nym"
239,0,"nothing",2,0,2,0,"Twitchbeard"
240,0,"nothing",2,0,2,0,"The Warden's Wand"
241,0,"nothing",2,0,2,0,"Spearnose"
242,0,"nothing",2,0,2,0,"Levinlight"
243,0,"nothing",2,0,2,0,"The Sinker"
244,0,"nothing",2,0,2,0,"The Gobfather"
245,0,"nothing",2,0,2,0,"Sweetnewt"
246,3,"Saltwater",2,0,2,0,"Bombardfish"
247,0,"nothing",2,0,2,0,"The Salter"
248,0,"nothing",2,0,2,0,"The Lone Ripper"
249,0,"nothing",2,0,2,0,"King of the Spring"
250,0,"nothing",2,0,2,0,"Discobolus"
251,0,"nothing",2,0,2,0,"Iron Noose"
252,0,"nothing",2,0,2,0,"Olgoi-Khorkhoi"
253,0,"nothing",2,0,2,0,"Magic Carpet"
254,0,"nothing",2,0,2,0,"Daniffen's Mark"
255,0,"nothing",2,0,2,0,"Charon's Lantern"
256,0,"nothing",2,0,2,0,"The Green Jester"
257,0,"nothing",2,0,2,0,"Bloodbath"
258,0,"nothing",2,0,2,0,"Son of Levin"
259,0,"nothing",2,0,2,0,"Thundergut"
260,0,"nothing",2,0,2,0,"The Drowned Sniper"
261,0,"nothing",2,0,2,0,"The Terpsichorean"
262,2,"Freshwater",2,0,2,0,"Mirrorscale"
263,4,"Saltwater",2,0,2,0,"Helmsman's Hand"
264,0,"nothing",2,0,2,0,"The Thousand-year Itch"
265,3,"Freshwater",2,0,2,0,"Hannibal"
266,0,"nothing",2,0,2,0,"Dawn Maiden"
267,0,"nothing",2,0,2,0,"Starbright"
268,0,"nothing",2,0,2,0,"The Matriarch"
269,0,"nothing",2,0,2,0,"Shadowstreak"
270,0,"nothing",2,0,2,0,"The Captain's Chalice"
271,0,"nothing",2,0,2,0,"Anomalocaris"
272,0,"nothing",2,0,2,0,"Frilled Shark"
273,0,"nothing",2,0,2,0,"Aetherlouse"
274,0,"nothing",2,0,2,0,"Imperial Goldfish"
275,0,"nothing",2,0,2,0,"The Old Man in the Sea"
276,0,"nothing",2,0,2,0,"Nepto Dragon"
277,0,"nothing",2,0,2,0,"Coelacanthus"
278,0,"nothing",2,0,2,0,"Endoceras"
279,0,"nothing",2,0,2,0,"Seahag"
280,0,"nothing",2,0,2,0,"Ignus Horn"
281,0,"nothing",2,0,2,0,"Void Bass"
282,0,"nothing",2,0,2,0,"Cornelia"
283,0,"nothing",2,0,2,0,"Ninja Betta"
284,4,"Freshwater",2,0,2,0,"Canavan"
285,0,"nothing",2,0,2,0,"Kuno the Killer"
286,0,"nothing",2,0,2,0,"Pirate's Bane"
287,0,"nothing",2,0,2,0,"Ndendecki"
288,0,"nothing",2,0,2,0,"Bat-o'-Nine-Tails"
289,0,"nothing",2,0,2,0,"Wootz Knifefish Zenith"
290,0,"nothing",2,0,2,0,"Helicoprion"
291,0,"nothing",2,0,2,0,"Darkstar"
292,0,"nothing",2,0,2,0,"Blue Corpse"
293,0,"nothing",2,0,2,0,"Mahar"
294,0,"nothing",2,0,2,0,"Shonisaurus"
295,0,"nothing",2,0,2,0,"Magicked Mushroom"
296,4,"Freshwater",2,0,2,0,"Giant Takitaro"
297,0,"nothing",2,0,2,0,"Namitaro"
298,3,"Freshwater",2,0,2,0,"Blood Red Bonytongue"
299,0,"nothing",0,1,1,0,"Gigant Clam"
300,0,"nothing",0,0,0,1,"Icepick"
301,0,"nothing",0,0,0,0,"Cloud Coral"
302,0,"nothing",0,0,0,0,"Ice Faerie"
303,0,"nothing",0,0,0,0,"Skyworm"
304,0,"nothing",0,0,0,0,"Coerthan Crab"
305,0,"nothing",0,0,0,0,"Fanged Clam"
306,0,"nothing",0,0,1,0,"Lake Urchin"
307,3,"Freshwater",1,0,0,1,"Whilom Catfish"
308,0,"nothing",0,0,0,0,"Blueclaw Shrimp"
309,0,"nothing",1,0,0,0,"Starflower"
310,0,"nothing",1,0,0,1,"Glacier Core"
311,0,"nothing",0,0,0,0,"Ogre Horn Snail"
312,0,"nothing",0,1,0,1,"Sorcerer Fish"
313,0,"nothing",1,0,0,0,"Hotrod"
314,0,"nothing",0,0,0,0,"Maiboi"
315,0,"nothing",0,0,0,0,"Three-lip Carp"
316,0,"nothing",0,0,0,0,"Bullfrog"
317,0,"nothing",0,0,0,0,"Cloudfish"
318,0,"nothing",0,0,0,0,"Mahu Wai"
319,0,"nothing",0,0,1,0,"Rock Mussel"
320,0,"nothing",0,0,0,0,"Buoyant Oviform"
321,0,"nothing",0,0,0,0,"Whiteloom"
322,0,"nothing",0,0,1,0,"Blue Cloud Coral"
323,0,"nothing",0,0,0,0,"Seema Patrician"
324,0,"nothing",0,0,0,0,"Ammonite"
325,1,"Freshwater",0,1,0,1,"Bubble Eye"
326,0,"nothing",1,0,0,0,"Grass Carp"
327,2,"Freshwater",1,0,0,0,"Pipira Pira"
328,1,"Freshwater",0,1,0,1,"Dravanian Squeaker"
329,2,"Freshwater",0,1,0,0,"Kissing Fish"
330,0,"nothing",0,0,0,0,"Mitre Slug"
331,0,"nothing",0,0,0,0,"Lava Crab"
332,0,"nothing",1,0,0,0,"Storm Core"
333,0,"nothing",0,0,0,0,"Scholar Sculpin"
334,0,"nothing",0,0,0,0,"Gigant Grouper"
335,3,"Freshwater",1,0,0,0,"Vanuhead"
336,2,"Freshwater",0,0,0,0,"Marble Oscar"
337,0,"nothing",1,0,0,0,"Lungfish"
338,4,"Freshwater",0,0,0,0,"Tigerfish"
339,0,"nothing",0,0,0,0,"Sky Faerie"
340,0,"nothing",0,0,0,0,"Granite Crab"
341,0,"nothing",0,0,0,0,"Aithon's Colt"
342,0,"nothing",0,0,0,0,"Shipworm"
343,0,"nothing",0,0,0,0,"Hedgemole Cricket"
344,0,"nothing",0,0,0,0,"Mogpom"
345,0,"nothing",0,0,1,0,"Magma Tree"
346,0,"nothing",0,0,0,0,"Cloud Rider"
347,0,"nothing",1,1,0,1,"Dravanian Bass"
348,0,"nothing",1,0,0,0,"Coerthan Puffer"
349,0,"nothing",1,0,0,0,"Snowcaller"
350,2,"Freshwater",0,0,0,0,"Dragonhead"
351,0,"nothing",1,0,0,0,"Mercy Staff"
352,0,"nothing",1,0,0,0,"Rime Eater"
353,0,"nothing",0,1,0,1,"Warmwater Bichir"
354,2,"Freshwater",0,0,0,1,"Noontide Oscar"
355,0,"nothing",0,0,0,0,"Shadowhisker"
356,0,"nothing",0,0,0,0,"Gobbie Mask"
357,0,"nothing",0,0,0,0,"Blue Medusa"
358,0,"nothing",0,0,1,0,"Cindersmith"
359,0,"nothing",0,0,0,0,"Bullwhip"
360,0,"nothing",0,1,0,1,"Tiny Axolotl"
361,0,"nothing",0,0,0,0,"High Allagan Helmet"
362,0,"nothing",0,0,0,0,"Platinum Fish"
363,0,"nothing",0,0,0,0,"Aether Eye"
364,0,"nothing",0,0,0,0,"Azysfish"
365,0,"nothing",0,0,0,0,"Crystalfin"
366,0,"nothing",0,0,0,0,"Sweetfish"
367,2,"Freshwater",0,0,0,0,"Orn Butterfly"
368,0,"nothing",0,0,0,0,"Hundred Fin"
369,0,"nothing",0,0,0,0,"Autumn Leaf"
370,0,"nothing",1,1,0,1,"Manasail"
371,0,"nothing",0,0,0,0,"Sky Sweeper"
372,0,"nothing",0,1,0,0,"Magma Louse"
373,0,"nothing",0,0,0,0,"Cometoise"
374,0,"nothing",0,0,0,0,"Aetherochemical Compound #123"
375,0,"nothing",1,0,0,0,"Brown Bolo"
376,0,"nothing",0,0,0,0,"Philosopher's Stone"
377,0,"nothing",0,0,0,0,"Fountfish"
378,0,"nothing",0,1,0,1,"Weston Bowfin"
379,0,"nothing",0,0,0,0,"Letter Puffer"
380,0,"nothing",0,0,0,0,"Star Faerie"
381,0,"nothing",0,0,1,0,"Gloaming Coral"
382,0,"nothing",0,1,0,0,"Albino Octopus"
383,0,"nothing",0,0,0,0,"Dragon's Soul"
384,0,"nothing",0,0,0,0,"Tornado Shark"
385,0,"nothing",1,0,0,0,"Warballoon"
386,0,"nothing",0,0,0,0,"Fossiltongue"
387,0,"nothing",0,0,0,0,"Proto-hropken"
388,0,"nothing",0,1,0,1,"Caiman"
389,4,"Freshwater",1,1,0,0,"Euphotic Pirarucu"
390,0,"nothing",0,0,0,1,"Illuminati Perch"
391,0,"nothing",0,0,0,0,"Rudderfish"
392,0,"nothing",0,0,0,0,"Bomb Puffer"
393,0,"nothing",0,0,0,0,"Mucous Minnow"
394,0,"nothing",0,0,0,0,"Unidentified Flying Biomass"
395,0,"nothing",0,0,0,0,"Hospitalier Fish"
396,0,"nothing",0,0,0,0,"Scorpionfly"
397,0,"nothing",0,0,0,0,"Rockclimber"
398,0,"nothing",1,0,0,0,"Blood Skipper"
399,0,"nothing",0,0,0,0,"Cobrafish"
400,0,"nothing",0,0,0,1,"Moogle Spirit"
401,0,"nothing",1,0,0,0,"Oil Eel"
402,0,"nothing",0,1,0,0,"Jeweled Jellyfish"
403,0,"nothing",0,0,0,0,"Battle Galley"
404,0,"nothing",0,0,0,0,"Yalm Lobster"
405,0,"nothing",0,0,0,0,"Hinterlands Perch"
406,0,"nothing",0,0,0,0,"Oven Catfish"
407,0,"nothing",0,1,0,1,"Pteranodon"
408,0,"nothing",0,0,0,0,"Winged Gurnard"
409,0,"nothing",0,0,1,0,"Spring Urchin"
410,0,"nothing",0,0,0,0,"Cherry Trout"
411,0,"nothing",0,0,0,1,"Stupendemys"
412,0,"nothing",0,0,0,0,"Black Magefish"
413,0,"nothing",1,0,0,1,"Barreleye"
414,0,"nothing",0,1,0,1,"Thunderbolt Eel"
415,0,"nothing",1,0,0,0,"Catkiller"
416,4,"Freshwater",0,1,0,1,"Loosetongue"
417,0,"nothing",0,1,0,1,"Thaliak Caiman"
418,0,"nothing",1,1,0,0,"Lavalord"
419,0,"nothing",0,1,0,1,"Tupuxuara"
420,0,"nothing",0,0,0,1,"Vampiric Tapestry"
421,0,"nothing",0,0,0,0,"Storm Chaser"
422,0,"nothing",1,0,0,0,"Berserker Betta"
423,0,"nothing",0,1,0,1,"Capelin"
424,0,"nothing",1,0,0,0,"Functional Proto-hropken"
425,0,"nothing",1,1,0,0,"Coerthan Clione"
426,0,"nothing",0,0,0,1,"Dravanian Smelt"
427,0,"nothing",1,1,1,0,"Heavens Coral"
428,0,"nothing",1,1,0,0,"Sunsail"
429,0,"nothing",1,1,0,0,"Goblin Bass"
430,0,"nothing",1,0,1,0,"Lava Snail"
431,0,"nothing",0,1,0,1,"Amber Salamander"
432,0,"nothing",0,0,0,0,"Gnomefish"
433,0,"nothing",1,0,0,0,"Fleece Stingray"
434,0,"nothing",0,0,0,0,"Nyctosaur"
435,0,"nothing",0,0,0,0,"Priestfish"
436,0,"nothing",0,0,1,0,"Coerthan Oyster"
437,0,"nothing",1,1,0,0,"Oliphant's Trunk"
438,0,"nothing",0,0,0,0,"Mountain Kraken"
439,0,"nothing",1,0,0,0,"Armored Catfish"
440,0,"nothing",0,0,1,0,"Magic Bucket"
441,0,"nothing",2,0,2,0,"Fat Purse"
442,0,"nothing",2,0,2,0,"The Impaler"
443,0,"nothing",2,0,2,0,"La Reale"
444,0,"nothing",2,0,2,0,"Scaleripper"
445,0,"nothing",2,0,2,0,"The Dreamweaver"
446,0,"nothing",2,0,2,0,"Meteortoise"
447,0,"nothing",2,0,2,0,"The Ewer King"
448,0,"nothing",2,0,2,0,"Vidofnir"
449,0,"nothing",2,0,2,0,"The Soul of the Martyr"
450,0,"nothing",2,0,2,0,"Inkfish"
451,0,"nothing",2,0,2,0,"The Second One"
452,0,"nothing",2,0,2,0,"Augmented High Allagan Helmet"
453,0,"nothing",2,0,2,0,"Aphotic Pirarucu"
454,0,"nothing",2,0,2,0,"Hailfinder"
455,0,"nothing",2,0,2,0,"Flarefish"
456,0,"nothing",2,0,2,0,"Twin-tongued Carp"
457,0,"nothing",2,0,2,0,"Madam Butterfly"
458,0,"nothing",2,0,2,0,"Moggle Mogpom"
459,0,"nothing",2,0,2,0,"Cirrostratus"
460,0,"nothing",2,0,2,0,"Hraesvelgr's Tear"
461,0,"nothing",2,0,2,0,"Aetherochemical Compound #666"
462,0,"nothing",2,0,2,0,"Hundred-eyed Axolotl"
463,0,"nothing",2,0,2,0,"Bobgoblin Bass"
464,0,"nothing",2,0,2,0,"Merciless"
465,0,"nothing",2,0,2,0,"Dimorphodon"
466,0,"nothing",2,0,2,0,"Basking Shark"
467,0,"nothing",2,0,2,0,"Allagan Bladeshark"
468,0,"nothing",2,0,2,0,"Bishopfish"
469,0,"nothing",2,0,2,0,"Captain Nemo"
470,4,"Freshwater",2,0,2,0,"Paikiller"
471,0,"nothing",2,0,2,0,"Ceti"
472,0,"nothing",2,0,2,0,"Crystal Pigeon"
473,0,"nothing",2,0,2,0,"Thunderscale"
474,0,"nothing",2,0,2,0,"Riddle"
475,0,"nothing",2,0,2,0,"The Lord of Lords"
476,0,"nothing",2,0,2,0,"The Speaker"
477,0,"nothing",2,0,2,0,"Thousand Fin"
478,0,"nothing",2,0,2,0,"Bloodchaser"
479,0,"nothing",2,0,2,0,"Problematicus"
480,0,"nothing",2,0,2,0,"Opabinia"
481,1,"Freshwater",2,0,2,0,"Armor Fish"
482,0,"nothing",2,0,2,0,"Sea Butterfly"
483,0,"nothing",2,0,2,0,"Charibenet"
484,0,"nothing",2,0,2,0,"Raimdellopterus"
485,0,"nothing",0,0,0,1,"Thavnairian Leaf"
486,0,"nothing",0,0,0,1,"Ghost Faerie"
487,0,"nothing",0,0,1,1,"Red Sky Coral"
488,0,"nothing",0,0,0,1,"Lovers' Clam"
489,0,"nothing",0,0,0,1,"River Shrimp"
490,0,"nothing",0,0,0,0,"Comet Minnow"
491,0,"nothing",0,0,0,0,"Golden Cichlid"
492,0,"nothing",0,0,0,0,"Abalathian Bitterling"
493,2,"Freshwater",0,0,0,0,"Idle Goby"
494,0,"nothing",0,0,0,0,"Steelhead Trout"
495,0,"nothing",0,0,0,0,"Broken Crab"
496,0,"nothing",1,0,0,0,"Miounnefish"
497,0,"nothing",0,0,0,0,"Temple Carp"
498,0,"nothing",0,0,0,0,"Balloon Frog"
499,0,"nothing",0,0,0,0,"Lantern Marimo"
500,0,"nothing",0,0,0,0,"Rapids Jumper"
501,0,"nothing",0,0,0,0,"Adamantite Bichir"
502,0,"nothing",0,0,0,0,"Bone Melter"
503,0,"nothing",0,0,0,0,"Fallen Leaf"
504,0,"nothing",0,0,0,1,"Velodyna Grass Carp"
505,2,"Freshwater",0,0,0,0,"Highland Perch"
506,0,"nothing",0,0,0,0,"Greenstream Loach"
507,0,"nothing",0,0,0,0,"Mirage Chub"
508,0,"nothing",0,0,0,0,"Padjali Loach"
509,0,"nothing",0,0,0,0,"Gyr Abanian Trout"
