key,0,1,2,3,4
130,"Anyx Trine",2,140,0,False
131,,0,80,0,False
132,"Zenith",1,135,0,False
133,"Asah",1,120,0,False
134,"Asah",1,125,0,False
135,"Moghome",1,125,0,False
136,"Zenith",1,120,0,False
137,"Moghome",1,135,0,False
138,"Camp Cloudtop",1,145,0,False
139,"Ok' Zundu",1,145,0,False
140,"Falcon's Nest",1,5,0,False
141,"Foundation",1,5,0,False
142,,1,80,0,False
143,"Rhalgr's Reach",1,105,0,False
144,,0,80,0,False
145,"Castrum Oriens",2,120,0,False
146,"Rhalgr's Reach",2,120,0,False
147,,0,80,0,False
148,"The Peering Stones",1,60,0,False
149,"Rhalgr's Reach",1,60,0,False
150,,0,80,0,False
151,"Ala Gannha",1,105,0,False
152,"Ala Ghiri",2,105,0,False
153,"Rhalgr's Reach",2,105,0,False
154,,0,80,0,False
155,"The Peering Stones",2,60,0,False
156,"Castrum Oriens",2,60,0,False
157,"Ala Ghiri",2,130,0,False
158,,0,0,0,False
159,"The Peering Stones",2,130,0,False
160,,0,0,0,False
161,"Ala Ghiri",1,60,0,False
162,"Ala Gannha",1,60,0,False
163,"Porta Praetoria",1,105,0,False
164,,0,80,0,False
165,"Ala Gannha",1,105,0,False
166,"Porta Praetoria",2,105,0,False
167,,0,80,0,False
168,"Ala Ghiri",2,105,0,False
169,"The Ala Mhigan Mercantile District",1,60,0,False
170,"Porta Praetoria",1,60,0,False
171,"Onokoro",2,205,0,False
172,"Kugane",2,205,0,False
173,,0,80,0,False
174,"Tamamizu",2,200,0,False
175,"Kugane",2,200,0,False
176,,0,80,0,False
177,"Tamamizu",2,60,0,False
178,"Onokoro",2,60,0,False
179,"Namai",2,135,0,False
180,,0,80,0,False
181,"Onokoro",2,135,0,False
182,,0,80,0,False
183,"Namai",3,145,0,False
184,,0,80,0,False
185,"Tamamizu",3,145,0,False
186,,0,80,0,False
187,"The House of the Fierce",1,60,0,False
188,"Namai",1,60,0,False
189,"Reunion",2,135,0,False
190,,0,80,0,False
191,"The House of the Fierce",2,135,0,False
192,,0,80,0,False
193,"Onokoro",2,110,0,False
194,,0,80,0,False
195,"Reunion",2,110,0,False
196,,0,80,0,False
197,"Mol Iloh",1,95,0,False
198,"Reunion",1,95,0,False
199,"The House of the Fierce",2,135,0,False
200,,0,80,0,False
201,"The Dawn Throne",2,135,0,False
202,,0,80,0,False
203,"The Dawn Throne",1,90,0,False
204,"Mol Iloh",1,90,0,False
205,"Reunion",1,60,0,False
206,"The Dawn Throne",1,60,0,False
207,"Wright",1,60,0,False
208,"Tomra",1,60,0,False
209,"Stilltide",1,60,0,False
210,"Wright",1,60,0,False
211,"Tomra",2,80,0,False
212,"Stilltide",2,80,0,False
213,"Eulmore",2,110,0,False
214,,0,80,0,False
215,"Tomra",2,110,0,False
216,"Eulmore",1,70,0,False
217,,0,80,0,False
218,"Wright",1,70,0,False
219,"Eulmore",1,70,0,False
220,,0,80,0,False
221,"Stilltide",1,70,0,False
222,"Wolekdorf",1,30,0,False
223,"Pla Enni",1,30,0,False
224,"Lydha Lran",2,60,0,False
225,"Pla Enni",2,60,0,False
226,"Wolekdorf",2,60,0,False
227,"Lydha Lran",2,60,0,False
228,"Fanow",1,60,0,False
229,"Slitherbough",1,60,0,False
230,"Mord Souq",1,60,0,False
231,"Twine",1,60,0,False
232,"The Ostall Imperative",1,60,0,False
233,"Fort Jobb",1,60,0,False
234,"Lydha Lran",2,125,0,False
235,,0,80,0,False
236,"Fort Jobb",2,125,0,False
237,,0,80,0,False
238,"Slitherbough",2,145,0,False
239,,0,80,0,False
240,"Fort Jobb",2,145,0,False
241,,0,80,0,False
242,"The Crystarium",1,90,0,False
243,,0,80,0,False
244,"Fort Jobb",1,90,0,False
245,"Twine",2,140,0,False
246,,0,80,0,False
247,"Fort Jobb",2,140,0,False
248,,0,80,0,False
249,"Lydha Lran",1,125,0,False
250,,0,80,0,False
251,"The Ostall Imperative",1,125,0,False
252,,0,80,0,False
253,"Slitherbough",2,145,0,False
254,,0,80,0,False
255,"The Ostall Imperative",2,145,0,False
256,,0,80,0,False
257,"The Crystarium",2,90,0,False
258,,0,80,0,False
259,"The Ostall Imperative",2,90,0,False
260,"Twine",2,140,0,False
261,,0,80,0,False
262,"The Ostall Imperative",2,140,0,False
263,,0,80,0,False
264,"Mord Souq",1,60,0,False
265,"The Inn at Journey's Head",1,60,0,False
266,"Twine",1,75,0,False
267,"The Inn at Journey's Head",1,75,0,False
268,"Reginald Eventman II",0,80,400,True
269,"Reginald Eventman II",0,80,400,True
270,"Reginald Eventman II",0,80,400,True
271,"Reginald Eventman II",0,80,400,True
272,"Reginald Eventman II",0,80,0,True
273,"Reginald Eventman II",0,80,0,True
274,"Reginald Eventman II",0,80,0,True
275,"Reginald Eventman II",0,80,0,True
276,"Reginald Eventman II",0,80,0,True
277,"Reginald Eventman II",0,80,0,True
278,"Reginald Eventman II",0,80,0,True
279,"Reginald Eventman II",0,80,0,True
280,"The Great Work",1,60,0,False
281,"Yedlihmad",1,60,0,False
282,"Yedlihmad",1,60,0,False
283,"Palaka's Stand",1,60,0,False
284,"The Great Work",1,60,0,False
285,"Palaka's Stand",1,60,0,False
286,"Radz-at-Han",2,120,0,False
287,,0,80,0,False
288,"Yedlihmad",2,120,0,False
289,"Radz-at-Han",2,120,0,False
290,,0,80,0,False
291,"The Great Work",2,120,0,False
292,"Radz-at-Han",1,30,0,False
293,,0,80,0,False
294,"Palaka's Stand",1,30,0,False
295,"Tertium",2,120,0,False
296,"Camp Broken Glass",2,120,0,False
297,"Sharlayan Hamlet",1,60,0,False
298,"The Archeion",1,60,0,False
299,"Aporia",1,60,0,False
300,"Sharlayan Hamlet",1,60,0,False
301,"Aporia",2,130,0,False
302,"The Archeion",2,130,0,False
303,"The Hall of Artifice",1,30,0,False
304,,0,80,0,False
305,"The Archeion",1,30,0,False
306,"The Hall of Artifice",1,60,0,False
307,,0,80,0,False
308,"Sharlayan Hamlet",1,60,0,False
309,"The Hall of Artifice",2,120,0,False
310,,0,80,0,False
311,"Aporia",2,120,0,False
312,"Wachunpelo",1,60,0,False
313,"Tuliyollal",1,60,0,False
314,,0,80,0,False
315,"Ok'hanu",1,60,0,False
316,"Tuliyollal",1,60,0,False
317,,0,80,0,False
318,"Worlar's Echo",2,120,0,False
319,"Wachunpelo",2,120,0,False
320,"Many Fires",1,60,0,False
321,"Ok'hanu",1,60,0,False
322,"Earthenshire",1,60,0,False
323,"Ok'hanu",1,60,0,False
324,"Earthenshire",1,60,0,False
325,"Many Fires",1,60,0,False
