key,0,1,2,3,4,5,6,7,8,9,10
16,"A fierce freshwater fish most commonly found in Gridania's Jadeite Flood and Black Tea Brook. Though not large or strong enough to inflict any real damage, pipira will bite the ankles of anyone who steps near them.","Pipira","GatheringItemLevelConvertTable#7",0,2000,False,"Rivers","Lower Black Tea Brook",,True,0
17,"A scarlet-carapaced freshwater crustacean commonly found in the streams and lakes of Vylbrand. The wavekin, however, is not born crimson─its shell slowly turning from blue to grey to brown to red as it ages.","Crimson Crayfish","GatheringItemLevelConvertTable#8",0,2000,False,"Rivers","Hidden Falls",,True,0
18,"A bivalve mollusk native to the island of Bianaq, but found in all the five seas. Its rich, nutty flavor, in addition to its wide availability, have seen the vongola clam become a common addition to chowders and stews across Eorzea.","Vongola Clam","GatheringItemLevelConvertTable#8",0,2000,False,"Coastlines","Candlekeep Quay",,True,0
19,"Each night, this freshwater fish will use its fins to dig a shallow burrow in river or lake beds, where it will sleep, relatively safe from predators. Because of this characteristic, La Noscean fishers often playfully refer to the wavekin by another name─the “cravenfish.”","Gudgeon","GatheringItemLevelConvertTable#8",0,2000,False,"Rivers","West Agelyss River",,True,0
20,"A colorful saltwater fish commonly found in the warm seas around the island of Bianaq. Not known for its flavor, the wavekin is most often put on display in aquariums.","Coral Butterfly","GatheringItemLevelConvertTable#9",0,2000,False,"Coastlines","Zephyr Drift",,True,0
21,"This long, thin, brass-colored freshwater fish is believed to be native to the rivers and lakes of the Yafaem Saltmoor. The thick coat of protective slime covering the loach's body discourages most predators from feeding on the tiny wavekin...most predators, that is, except hungry Lalafellin farmers who consider the brass loach a delicacy.","Brass Loach","GatheringItemLevelConvertTable#9",0,2000,False,"Lakes","The Mirror",,True,0
22,"Legend states that once a normal fish, the flounder was stepped upon by the Wanderer during one of His journeys, and left for dead. Upon finding the fish, the Navigator succeeded in breathing life back into the denizen of the deep, but could not restore it from its new flattened form.","Moraby Flounder","GatheringItemLevelConvertTable#10",0,2000,False,"Coastlines","Moraby Bay",,True,0
23,"Large schools of these dark silver fish can be found in the White Maiden and her tributaries. Their tendency to gather in great numbers makes them quite easy to catch, and as such they have been a staple for those living in the Twelveswood since the time of the first settlers.","Maiden Carp","GatheringItemLevelConvertTable#10",0,2000,False,"Rivers","The Vein",,True,0
24,"A tiny freshwater fish native to the lakes and rivers fed by runoff from Abalathia's Spine. Too small to fillet, the fish are usually tossed into stewpots and eaten whole.","Abalathian Smelt","GatheringItemLevelConvertTable#35",0,2000,False,"Rivers","Exploratory Ice Hole",,True,0
25,"Commonly found in sea caves and grottoes, the eyes of this freshwater fish regressed long ago, earning the specimen its name. As it has lost its ability of sight, it catches its prey, rather, by sensing changes in the flow of the water around it.","Blindfish","GatheringItemLevelConvertTable#31",0,2000,False,"Lakes","Blind Iron Mines",,True,0
26,"A small bluish grey crab found in tide pools along the La Noscean coast. Their tendency to cut fishing lines and steal bait from hooks makes these wavekin despised by fishers.","Pebble Crab","GatheringItemLevelConvertTable#12",0,2000,False,"Coastlines","Moraby Bay",,True,0
27,"An amphibious fish which can survive for bells out of water as long as its skin remains moist. When on land, the mudskipper uses its pectoral fins to “wander” about in search of shelter. Because of this trait, the fish is sometimes associated with the god Oschon.","Mudskipper","GatheringItemLevelConvertTable#13",0,2000,False,"Lakes","The Footfalls",,True,0
28,"Found in the crystal-clear rivers and lakes of Mor Dhona and Coerthas, this fish's scales reflect all seven colors of the rainbow, making it difficult to locate in the water.","Rainbow Trout","GatheringItemLevelConvertTable#15",0,2000,False,"Rivers","Murmur Rills",,True,0
29,"A tiny freshwater crustacean commonly found in rivers throughout Eorzea. Known to feed on dead fish and algae, it is believed that if the river crab were ever to disappear, the realm's waters would quickly become fouled with corruption.","River Crab","GatheringItemLevelConvertTable#15",0,2000,False,"Rivers","Springripple Brook",,True,0
30,"A striped saltwater fish indigenous to the cold northern waters of the Bloodbrine Sea. The name “tiger” is said to have been taken from a similarly striped beast native to the faraway jungles of Othard.","Tiger Cod","GatheringItemLevelConvertTable#15",0,2000,False,"Coastlines","Cedarwood",,True,0
31,"A beautiful blue freshwater fish known for its violent disposition. When put in a pond or tank with another of its species, the two will battle each other until one is dead.","Ala Mhigan Fighting Fish","GatheringItemLevelConvertTable#16",0,2000,False,"Lakes","Fallgourd Float",,True,0
32,"This saltwater wavekin, most commonly found in the shallows of the Strait of Merlthor, is protected by a hard shell resembling a helmet. Renowned naturalist (assistant) Atelloune claims that (after slaying a few score) the shells share a similarity to those of diremites, and that therefore the two species must be related.","Helmet Crab","GatheringItemLevelConvertTable#16",0,2000,False,"Coastlines","The Brewer's Beacon",,True,0
33,"A common freshwater fish found in rivers and lakes in almost every corner of Eorzea. A staple for many of the realm's smallfolk.","Faerie Bass","GatheringItemLevelConvertTable#17",0,2000,False,"Lakes","The Footfalls",,True,0
34,"Believed to have hitched a ride on the hull of a trade ship, the acorn snail is an invasive species originally from the New World, far to the west. As it has few natural predators in Eorzea, its numbers have exploded in recent years.","Acorn Snail","GatheringItemLevelConvertTable#17",0,2000,False,"Rivers","The Footfalls",,True,0
35,"Also known as the milk of the sea, these tasty bivalve mollusks can be found on sea rocks all around Eorzea, but it is said the plumpest, most succulent grow in the nutrient-rich waters of the Rothlyt Sound.","Rothlyt Oyster","GatheringItemLevelConvertTable#17",0,2000,False,"Coastlines","Swiftperch",,True,0
36,"A small freshwater fish originally from the eastern continent of Othard. It is said that the first dark sleeper was introduced to Eorzea by an exiled Lalafellin prince who wished to once again experience the luxuries of his homeland.","Dark Sleeper","GatheringItemLevelConvertTable#18",0,2000,False,"Rivers","Upper Hathoeva River",,True,0
37,"A fair-sized freshwater fish found distributed evenly throughout the lakes and rivers of lower Vylbrand. Is known to feed on minnows, making lures shaped like the tiny wavekin the perfect bait for landing a perch.","La Noscean Perch","GatheringItemLevelConvertTable#18",0,2000,False,"Rivers","Woad Whisper Canyon",,True,0
38,"These long, thin saltwater fish will oft jump out of the water and glide for yalms across the surface, using their pectoral fins as ersatz wings. Some fishers today still believe that the wavekin are knives thrown by Llymlaen at Her enemies.","Navigator's Dagger","GatheringItemLevelConvertTable#18",0,2000,False,"Deep Sea","The Brewer's Beacon",,True,0
39,"Historic records state that these carp were originally introduced to the Jadeite Flood to serve as food in the event of a siege. Legend has that a man in a faraway kingdom once caught ten thousand in a single sitting.","Moat Carp","GatheringItemLevelConvertTable#19",0,2000,False,"Lakes","The Mirror",,True,0
40,"A small colorful fish native to the warmer waters of the seas near Meracydia. Since the Calamity, more and more have been caught off Eorzea's southern coastline.","Angelfish","GatheringItemLevelConvertTable#19",0,2000,False,"Deep Sea","Zephyr Drift",,True,0
41,"The copperfish's dull orange scales─a hue rare in freshwater wavekin─make this species popular amongst Ul'dahn nobles, who apparently prefer even their fish the color of their coin. Not native to Eorzea, it is believed the first copperfish were brought to the realm by Far East traders.","Copperfish","GatheringItemLevelConvertTable#20",0,2000,False,"Lakes","Fool Falls",,True,0
42,"Hatched far up inland rivers, bluebell salmon will travel all the way downstream to the Indigo Deep where they will spend the majority of their adulthood. Then, however, when it comes time to spawn, they will return back upstream to the place of their birth.","Bluebell Salmon","GatheringItemLevelConvertTable#20",0,2000,False,"Rivers","Fool Falls",,True,0
43,"A long bivalve mollusk most commonly found buried in the beaches of islands situated in the Rhotano Sea. They are known to leap out of their burrows when surprised or agitated.","Razor Clam","GatheringItemLevelConvertTable#20",0,2000,False,"Coastlines","Skull Valley",,True,0
44,"As its name implies, the mudcrab spends most of its life in the muddy freshwater shallows of swamps and moors. There are still some superstitious smallfolk who believe that the wavekin are actually the spawn of golems, and will go out of their way to crush them under rocks upon finding one.","Mudcrab","GatheringItemLevelConvertTable#21",0,2000,False,"Rivers","Lower Hathoeva River",,True,0
45,"The somber blue tone of its skin does not indicate that this variety of octopus is any more docile than its crimson cousins. It is a crafty hunter which lurks in the shadows, snatching unwary prey and strangling it with its powerful eight arms before shredding it with its razor-sharp beak.","Blue Octopus","GatheringItemLevelConvertTable#21",0,2000,False,"Deep Sea","Moraby Drydocks",,True,0
46,"Patches of gold, silver, and bronze cover this medium-sized freshwater fish's body, making it a favorite choice for the private garden pools of Ul'dahn nobles. Without selective breeding practices, however, the tricolored carp will almost always lose its beautiful hues in the span of but a few generations.","Tricolored Carp","GatheringItemLevelConvertTable#21",0,2000,False,"Rivers","Murmur Rills",,True,0
47,"Thought to be born of blood spilled by Azeyma, the Warden, the grip of this tiny freshwater crustacean's claw is so strong, it has been the end of many a Lalafell's fingers...and more. Take care when handling.","Eunuch Crayfish","GatheringItemLevelConvertTable#22",0,2000,False,"Rivers","Upper Hathoeva River",,True,0
48,"Similar to salmon, this green-grey freshwater eel lives the majority of its life in the salty waters of the sea, returning to inland rivers to only spawn and die.","Jade Eel","GatheringItemLevelConvertTable#22",0,2000,False,"Rivers","Oakwood",,True,0
49,"A saltwater fish that, when provoked, blows up to three times its normal size to intimidate the would-be attacker. It is also known to have an organ which contains a potent silencing poison.","Blowfish","GatheringItemLevelConvertTable#22",0,2000,False,"Coastlines","Costa del Sol",,True,0
50,"This bivalve freshwater mollusk with a tear-shaped shell can be found either clinging to the side of submerged boulders or simply lying half-buried in the mud. As any impurity it consumes will remain in its body for the duration of its lifespan, the pond mussel can be used to determine the level of water corruption.","Pond Mussel","GatheringItemLevelConvertTable#23",0,2000,False,"Lakes","Oakwood",,True,0
51,"This freshwater fish can only survive in tepid waters such as those heated by the flows of lava coursing beneath the mighty volcano O'Ghomoro or the desert sun of Thanalan.","Warmwater Trout","GatheringItemLevelConvertTable#23",0,2000,False,"Rivers","Oakwood",,True,0
52,"With an almost completely transparent body, this variety of freshwater perch is coveted by naturalists wishing to study the inner workings of organs on a living specimen.","Glass Perch","GatheringItemLevelConvertTable#24",0,2000,False,"Rivers","Woad Whisper Canyon",,True,0
53,"Four-eyed fish do not actually have four eyes, but two eyes that are divided into an upper and lower portion that allow the wavekin to see both above and below the water at the same time. Contrary to popular belief, eating one will not improve or restore eyesight.","Four-eyed Fish","GatheringItemLevelConvertTable#24",0,2000,False,"Rivers","Oakwood",,True,0
54,"This tiny saltwater fish travels in giant schools through the Indigo Deep searching for food. Its razor-like fins have been known to cut straight through the strongest of fishing nets.","Saber Sardine","GatheringItemLevelConvertTable#24",0,2000,False,"Deep Sea","Halfstone",,True,0
55,"Black eels reach maturity in the Sea of Jade, at which point they return back up the Velodyna and Hathoeva rivers to spawn. A popular ingredient in pies, these wavekin are best sought after at night, for they hide in holes and crevices during the daylight hours, only emerging to hunt after sunset.","Black Eel","GatheringItemLevelConvertTable#25",0,2000,False,"Rivers","Upper Hathoeva River",,True,0
56,"This freshwater fish, known for its voracious appetite, is originally native to the southern continent of Meracydia. As its only natural predator is man, dark bass numbers have risen greatly in recent years, especially due to the increasing popularity of the faerie bass.","Dark Bass","GatheringItemLevelConvertTable#25",0,2000,False,"Lakes","Goblinblood",,True,0
57,"A piece of sharp coral native to the shallow coastal regions of the Rhotano Sea. Jewelry crafted from the material is oft given the name “Rhotano blue.”","Blue Coral","GatheringItemLevelConvertTable#25",0,2000,False,"Deep Sea","South Bloodshore",,True,0
58,"A large saltwater wavekin that roams the sea in small schools, preying on smaller fish such as anchovies or sardines. Its name comes from fishers who claim that landing an ogre barracuda is more difficult than slaying an actual ogre.","Ogre Barracuda","GatheringItemLevelConvertTable#25",0,2000,False,"Deep Sea","Summerford",,True,0
59,"Whereas other shrimp shed their old exoskeletons each summer in favor of new ones, the aegis shrimp simply adds a new layer every year until the shell is so hard, not even a blow from a trained pugilist can break through it.","Aegis Shrimp","GatheringItemLevelConvertTable#26",0,2000,False,"Lakes","The Unholy Heir",,True,0
60,"This freshwater fish commonly found in the rivers of the Black Shroud will often grow no larger than a mere five ilms.","Five-ilm Pleco","GatheringItemLevelConvertTable#26",0,2000,False,"Lakes","Goblinblood",,True,0
61,"This deep-sea-dwelling wavekin attracts its prey with a tiny glowing appendage protruding forth from its disfigured head, and then swallows the poor victim whole with its unnaturally large mouth. It is believed that the name comes from the resemblance of the appendage to the candles monks use when transcribing manuscripts.","Monkfish","GatheringItemLevelConvertTable#26",0,2000,False,"Deep Sea","Crescent Cove",,True,0
62,"It is said that the naturalist who first discovered the wavekin wished to name it a “sea horse,” after a creature he once claimed to have seen on his travels in Ilsabard. However, when his colleagues all chided him, the crestfallen naturalist begrudgingly settled on the more common “chocobo.”","Sea Bo","GatheringItemLevelConvertTable#26",0,2000,False,"Coastlines","South Bloodshore",,True,0
63,"Though not amphibious like the mudskipper, the climbing perch will jump from Black Shroud rivers onto low-lying tree branches in order to catch flies, beetles, and sometimes even small birds.","Climbing Perch","GatheringItemLevelConvertTable#27",0,2000,False,"Lakes","Rootslake",,True,0
64,"A large whiskered fish that can be found in the calm marshes of the Black Shroud. It uses those whiskers to sense the movement of nearby fish, waiting patiently until one swims directly in front of it. Once close enough, the catfish will open its massive maw and swallow its prey whole.","Shadow Catfish","GatheringItemLevelConvertTable#27",0,2000,False,"Lakes","Fallgourd Float",,True,0
65,"A cherry-colored saltwater fish found in abundance in all of Eorzea's five seas, though it is said those caught near Bianaq are the largest. The pinkish hue of its scales is thought to come from the finger shrimp upon which it preys.","Bianaq Bream","GatheringItemLevelConvertTable#27",0,2000,False,"Deep Sea","Costa del Sol",,True,0
66,"Native to the rivers and lakes of the Black Shroud, this freshwater fish uses electric receptors on its body to stun its prey. In recent years, Gridanian naturalists have begun to investigate the therapeutic properties of black ghosts, claiming that a few bells soaking in a lukewarm pool filled with the wavekin can cure various ailments.","Black Ghost","GatheringItemLevelConvertTable#28",0,2000,False,"Lakes","Goblinblood",,True,0
67,"A flat bottom-feeder commonly found in the frigid waters of the Bloodbrine Sea. It earns its name from its similarity in shape to the sole of a sandal. Fortunately, its flavor resembles nothing of its namesake.","Black Sole","GatheringItemLevelConvertTable#28",0,2000,False,"Coastlines","North Bloodshore",,True,0
68,"A long, ugly freshwater eel found in nearly every river and lake in Eorzea. Its toothy grin is enough to frighten children across the realm. In Ul'dah, however, the fish is seen as a symbol of strength and dominance, and has long been a favorite amongst nobility and the wealthy classes.","Lamprey","GatheringItemLevelConvertTable#29",0,2000,False,"Rivers","Burnt Lizard Creek",,True,0
69,"This variety of freshwater fish has the queer habit of wearing the skulls of small drowned animals, though it is not known exactly why. Some believe that they are used to intimidate other plaguefish who seek to claim their territory. Others believe that they are messengers of Thal, beckoning lost souls to the afterlife.","Plaguefish","GatheringItemLevelConvertTable#29",0,2000,False,"Rivers","Burnt Lizard Creek",,True,0
70,"A ravenous shark with a hammer-shaped head it uses to quickly detect its prey. This wavekin is most commonly found living in small schools in the Strait of Merlthor, but there have been recent reports of schools containing more than five score of the creatures.","Hammerhead Shark","GatheringItemLevelConvertTable#29",0,2000,False,"Deep Sea","Halfstone",,True,0
71,"This freshwater fish matures in the salty waters of the Bloodbrine Sea, only to return up the Yugr'am River where it was born to spawn. Many beastkin are known to prey on the salmon that return to the rivers weakened by their long journey inland.","Yugr'am Salmon","GatheringItemLevelConvertTable#28",0,2000,False,"Rivers","Yugr'am River",,True,0
72,"A blue, spiny, sluglike creature found in the shallows off of Vylbrand, and considered a delicacy by Sea Wolves.","Sea Pickle","GatheringItemLevelConvertTable#30",0,2000,False,"Coastlines","North Bloodshore",,True,0
73,"Tiny white spots cover the body of this rare freshwater fish. The spotted pleco's mouth has uniquely adapted to allow it to better feed on the algae growing on underwater rocks and boulders.","Spotted Pleco","GatheringItemLevelConvertTable#30",0,2000,False,"Lakes","Everschade",,True,0
74,"A rare type of luminescent moss found on the bottom of lakes and in caves. Slight currents cause the moss to form into a ball as it grows. They are often shunned by uneducated smallfolk who believe them to be water-breathing will-o'-the-wisps.","Lamp Marimo","GatheringItemLevelConvertTable#31",0,2000,False,"Lakes","Exploratory Ice Hole",,True,0
75,"This blue-backed, white-bellied saltwater fish native to the Indigo Deep is known to migrate in large schools from north to south in the winter, and back again in the summer. So plentiful is this variety of wavekin, that almost a third of the Fishermen's Guild's entire take during a season is said to be Indigo herring.","Indigo Herring","GatheringItemLevelConvertTable#31",0,2000,False,"Coastlines","Costa del Sol",,True,0
76,"As it has the tendency to coil up while inactive, this variety of freshwater eel is oft mistaken for lost boat rigging. Unlike most wavekin, the ropefish cannot survive underwater indefinitely, and must surface every several minutes to breathe.","Ropefish","GatheringItemLevelConvertTable#32",0,2000,False,"Lakes","Forgotten Springs",,True,0
77,"A large saltwater fish known to migrate between the Sea of Jade and the Sea of Ash. In recent years, overfishing by boats from the Far East has led to a significant drop in their numbers.","Ash Tuna","GatheringItemLevelConvertTable#32",0,2000,False,"Deep Sea","Costa del Sol",,True,0
78,"A rare type of fish found in harsh environments, such as the stagnant rainwater ponds collecting in the basin of Empty Heart on the western finger of the Gods' Grip.","Grip Killifish","GatheringItemLevelConvertTable#32",0,2000,False,"Lakes","Empty Heart",,True,0
79,"A freshwater snail that survives solely on the carrion of animals that get caught and perish in the sucking mud of swamps and marshes.","Bone Cleaner","GatheringItemLevelConvertTable#33",0,2000,False,"Lakes","North Drybone",,True,0
80,"A small fish that is found only in Rootslake in the Black Shroud. Similar to mudskippers, which can also survive outside of water, root skippers can be seen sunbathing and feeding on the exposed roots of the wood's giant sentinels.","Root Skipper","GatheringItemLevelConvertTable#33",0,2000,False,"Lakes","Rootslake",,True,0
81,"Though once found all across the five seas, seadragon numbers are now but a mere fraction of what they once were, due in part to Ishgardian culling parties.","Leafy Seadragon","GatheringItemLevelConvertTable#33",0,2000,False,"Coastlines","Cedarwood",,True,0
82,"A single flat tooth on the bottom of this ancient freshwater species' mouth gives the bonytongue its name. Primitive drawings of this selfsame fish have been discovered in caves only recently unearthed.","Bonytongue","GatheringItemLevelConvertTable#34",0,2000,False,"Lakes","Goblinblood",,True,0
83,"A tiny saltwater fish native to the waters of Vylbrand. Unlike other wavekin, they feed only at night, their activity increasing as Menphina waxes.","Fullmoon Sardine","GatheringItemLevelConvertTable#34",0,2000,False,"Coastlines","Costa del Sol",,True,0
84,"The claws of this freshwater crustacean are covered in myriad tiny bristles which provide the illusion that the crab is wearing mittens.","Mitten Crab","GatheringItemLevelConvertTable#34",0,2000,False,"Rivers","Hidden Falls",,True,0
85,"A tasty saltwater fish indigenous to the cold waters of the Bloodbrine Sea. Its name comes from a legendary northern king who was said to have survived to the ripe old age of seven and fifty summers eating only the fatty flesh of this grotesque wavekin.","Haraldr Haddock","GatheringItemLevelConvertTable#34",0,2000,False,"Deep Sea","Cape Westwind",,True,0
86,"A giant freshwater fish found in the tepid rivers and lakes of the Black Shroud. Gridanian records state that the first monke onke was brought to the Black Shroud by the realm's first Lalafellin settlers, the name monke onke meaning “friendship” in the settlers' native tongue.","Monke Onke","GatheringItemLevelConvertTable#33",0,2000,False,"Rivers","Everschade",,True,0
87,"The flesh of this freshwater trout native to central and northern Eorzea is a bright pink, leading to the common nickname, “cherry trout.” Seema are frightened by even the slightest change in water flow and temperature, making them extremely difficult to catch by those other than the most tenacious.","Seema","GatheringItemLevelConvertTable#35",0,2000,False,"Rivers","Coerthas River",,True,0
88,"A bivalve mollusk found on the cliffs and rocks lining the Rhotano Sea. On rare occasions, sand will become trapped inside the shell and gradually form into a pearl. Enterprising Ul'dahn merchants have attempted numerous times, to no avail, to create pearls by introducing foreign objects to young shells with the hopes of harvesting treasure later on.","Whitelip Oyster","GatheringItemLevelConvertTable#35",0,2000,False,"Coastlines","North Bloodshore",,True,0
89,"A tiny amphibious fish capable of breathing on land. This trait has allowed it to adapt to life in the deserts of Thanalan.","Sandfish","GatheringItemLevelConvertTable#35",0,2000,False,"Sands","Sagolii Desert",,True,0
90,"As are copperfish and goldfish, freshwater silverfish are prized amongst well-to-do Ul'dahns, and often kept as pets. Two score summers of crossbreeding were required to produce scales this lustrous.","Silverfish","GatheringItemLevelConvertTable#36",0,2000,False,"Lakes","The Juggernaut",,True,0
91,"Bright patterns, similar to a clown's motley, cover this small freshwater fish from head to tail.","Clown Loach","GatheringItemLevelConvertTable#36",0,2000,False,"Lakes","Forgotten Springs",,True,0
92,"A tiny sand-dwelling fish which can spend its whole life out of the water, gathering the moisture it needs to survive from the trace amount of dew which seeps through the desert sands each dawn. Though given the name bream by those living in the desert, this fish actually has no similarities to the bream found in the sea, other than its size.","Sand Bream","GatheringItemLevelConvertTable#36",0,2000,False,"Sands","Sagolii Desert",,True,0
93,"A violet-hued fish found in the warmer waters of Eorzea's southern seas. It will attach itself to sharks or whales using suction cups growing from its underbelly, and feed on the scraps left by its host.","Lavender Remora","GatheringItemLevelConvertTable#36",0,2000,False,"Deep Sea","Costa del Sol",,True,0
94,"The rock-hard scales of the armored pleco are thought to protect the wavekin from injury when being dashed about swift-water rapids. It also prevents other predators from preying on it, allowing the fish to grow undisturbed, sometimes for decades.","Armored Pleco","GatheringItemLevelConvertTable#37",0,2000,False,"Lakes","Rootslake",,True,0
95,"Significantly larger than a dark bass, landing a giant bass can prove quite the challenge for even the most seasoned angler. Not known to feed on smaller worms or lures, fishers seeking to add this trophy to their cases will first need to catch a suitable bait.","Giant Bass","GatheringItemLevelConvertTable#37",0,2000,False,"Lakes","Northeast Bronze Lake",,True,0
96,"A large variety of air-breathing catfish. Its near-frictionless scales allow it to swim through the sand as a normal fish would through the water. As it traverses the sands, it will swallow a great deal of the stuff, filling the creature's belly and making it appear much larger than it actually is.","Desert Catfish","GatheringItemLevelConvertTable#37",0,2000,False,"Sands","Sagolii Dunes",,True,0
97,"A saltwater fish covered in scores of sharp spines, discouraging would-be predators from dining on this otherwise defenseless fry. Some fishers will also call them “sea bombs,” though none have ever been known to self-destruct.","Balloonfish","GatheringItemLevelConvertTable#37",0,2000,False,"Coastlines","North Bloodshore",,True,0
98,"This scarlet cousin to the maiden carp can most commonly be found in the Velodyna and Hathoeva rivers. A favorite amongst Wildwood and Duskwight Elezen─amazingly one of the few things the clans actually agree on.","Velodyna Carp","GatheringItemLevelConvertTable#38",0,2000,False,"Rivers","Middle Hathoeva River",,True,0
99,"A cousin of the sea-dwelling balloonfish, spotted puffers are unique in that they can survive in the brackish waters of deltas and river mouths.","Spotted Puffer","GatheringItemLevelConvertTable#38",0,2000,False,"Rivers","Hidden Falls",,True,0
100,"When threatened, this sand-dwelling fish will beat the ground with its fins, kicking up a cloud of dust and allowing it the opportunity to escape unscathed.","Dustfish","GatheringItemLevelConvertTable#38",0,2000,False,"Sands","Sagolii Desert",,True,0
101,"Truly a prize, this bright-gold fish, though rare, can be found in rivers and lakes across Eorzea. Despite fishers believing otherwise, naturalists insist that the golden loach is not a separate species, but merely a normal loach born with a pigment deficiency in its scales.","Golden Loach","GatheringItemLevelConvertTable#39",0,2000,False,"Lakes","Daniffen Pass",,True,0
102,"These sand-dwelling fish will skip across the desert until they are fortunate enough to stumble across a sandstorm, in which case they will spread their fins and ride the storm great distances.","Storm Rider","GatheringItemLevelConvertTable#39",0,2000,False,"Sands","Sagolii Dunes",,True,0
103,"This freshwater eel native to the rivers and lakes of Thanalan will often display the unique trait of swapping its mate with other nearby eels when spawning. Because of this characteristic, the wavekin is oft used in religious ceremonies involving Nald'thal.","Trader Eel","GatheringItemLevelConvertTable#39",0,2000,False,"Rivers","Yugr'am River",,True,0
104,"A red-scaled trout commonly found in the rivers originating on Abalathia's Spine. The color of its scales led past generations to believe that the wavekin fed on the blood of other fish. The theories of the current generation, however, are just as nonsensical, the most popular being that the crimson trout is a servant of Dalamud.","Crimson Trout","GatheringItemLevelConvertTable#40",0,2000,False,"Rivers","Coerthas River",,True,0
