key,0,1,2,3,4,5,6,7
41,1,"InstanceContent#30101",False,"Voice of the Soul",,,0,
42,1,"InstanceContent#30103",False,"Voice of the Soul",,,0,
43,1,"InstanceContent#20037",False,"When the Bough Wakes",,,0,
44,1,"InstanceContent#20041",False,"Balance unto All",,,0,
45,1,"InstanceContent#20043",False,"The Last Pillar to Fall",,,0,
46,1,"InstanceContent#20051",False,"An Auspicious Encounter",,,0,
47,1,"InstanceContent#20057",False,"The Fire-bird Down Below",,,0,
48,1,"InstanceContent#20060",False,"Surpassing the Samurai",,,0,
49,1,"InstanceContent#15",False,"Rock the Castrum",,,0,
50,1,"InstanceContent#86",False,"The Ultimate Weapon",,,0,
51,1,"InstanceContent#20082",False,"The Ultimate Weapon",,,0,
52,1,"InstanceContent#50001",True,"Like Civilized Men and Women (Twin Adder)","Like Civilized Men and Women (Maelstrom)","Like Civilized Men and Women (Immortal Flames)",0,
53,1,"InstanceContent#50004",True,"Like Civilized Men and Women (Twin Adder)","Like Civilized Men and Women (Maelstrom)","Like Civilized Men and Women (Immortal Flames)",0,
54,1,"InstanceContent#50005",True,"Like Civilized Men and Women (Twin Adder)","Like Civilized Men and Women (Maelstrom)","Like Civilized Men and Women (Immortal Flames)",0,
55,1,"InstanceContent#50006",True,"Like Civilized Men and Women (Twin Adder)","Like Civilized Men and Women (Maelstrom)","Like Civilized Men and Women (Immortal Flames)",0,
56,1,"InstanceContent#51002",False,"Earning Your Wings",,,0,
57,2,"GoldSaucerContent#1",False,"It Could Happen to You",,,0,"Level#5673555"
58,2,"GoldSaucerContent#4",False,"It Could Happen to You",,,0,"Level#5673555"
59,2,"GoldSaucerContent#5",False,"It Could Happen to You",,,0,"Level#5673555"
60,2,"GoldSaucerContent#6",False,"It Could Happen to You",,,0,"Level#5673555"
61,2,"GoldSaucerContent#7",False,"It Could Happen to You",,,0,"Level#5673555"
62,2,"GoldSaucerContent#8",False,"It Could Happen to You",,,0,"Level#5673555"
63,0,,False,"All the Fish in the Sea",,,0,
64,1,"InstanceContent#60010",False,"What Lies Beneath",,,0,"Level#6286408"
65,3,"n4f1",False,,,,0,"Looming Nightshade"
66,3,"n4f3",False,,,,0,"Scavengers Hunted"
67,3,"n4f4",False,,,,0,"Mad Magic"
68,3,"n4f2",False,,,,0,"Foes Most Formidable"
69,3,"n4f5",False,,,,0,"I'll Be Bark"
70,3,"n4f6",False,,,,0,"Where Has the Dagon"
71,3,"k5f1",False,,,,0,"Incident Files: Seeds of Chaos"
72,3,"m5f1",False,,,,0,"Devout Pilgrims vs. Daivadipa"
73,3,"m5f2",False,,,,0,"Artificial Malevolence: 15 Minutes to Comply"
74,3,"u5f1",False,,,,0,"Lepus Lamentorum: Dynamite Disaster"
75,3,"n5f1",False,,,,0,"Grand Designs: Aigokeros"
76,3,"u5f2",False,,,,0,"Omicron Recall: Comms Expansion"
77,4,"elite mark bill",True,"Let the Hunt Begin (Twin Adder)","Let the Hunt Begin (Maelstrom)","Let the Hunt Begin (Immortal Flames)",99,
78,4,"elite Clan mark bill",False,,,,0,"Level#5892509"
79,4,"elite Veteran Clan mark bill",False,,,,0,"Level#6928982"
80,5,"Timeworn Toadskin Map",False,"Treasures and Tribulations",,,0,
81,5,"Timeworn Boarskin Map",False,"Treasures and Tribulations",,,0,
82,6,"Armorer",False,"Way of the Fisher",,,0,
83,6,"The Grinner",False,"Way of the Fisher",,,0,
84,6,"The Salter",False,"Way of the Fisher",,,0,
85,6,"Blue Widow",False,"Way of the Fisher",,,0,
86,7,"Fufulupa",False,"Triple Triad Trial",,,0,"Level#3629823"
87,7,"indolent imperial",False,"Triple Triad Trial",,,0,"Level#5663701"
88,7,"Buscarron",False,"Triple Triad Trial",,,0,"Level#1146551"
89,7,"Gegeruju",False,"Triple Triad Trial",,,0,"Level#4258385"
90,1,"InstanceContent#29",False,"For Keep's Sake",,,0,
91,1,"InstanceContent#33",False,"Reap What You Sow",,,0,
92,1,"InstanceContent#30021",False,"Disarmed",,,0,
93,1,"InstanceContent#30022",False,"Steel and Steam",,,0,
94,1,"InstanceContent#30023",False,"Tinker, Seeker, Soldier, Spy",,,0,
95,1,"InstanceContent#30024",False,"The Pulsing Heart",,,0,
96,1,"InstanceContent#30030",False,"Rearmed",,,0,
97,1,"InstanceContent#30031",False,"The Folly of Youth",,,0,
98,1,"InstanceContent#30032",False,"Toppling the Tyrant",,,0,
99,1,"InstanceContent#30033",False,"One Step Behind",,,0,
100,1,"InstanceContent#30039",False,"The Coeurl and the Colossus",,,0,
101,1,"InstanceContent#30040",False,"Biggs and Wedge's Excellent Adventure",,,0,
102,1,"InstanceContent#30041",False,"Thus Spake Quickthinx",,,0,
103,1,"InstanceContent#30042",False,"Judgment Day",,,0,
104,1,"InstanceContent#20059",False,"The Past Is Never Past",,,0,
105,1,"InstanceContent#20068",False,"Ruby Doomsday",,,0,
106,1,"InstanceContent#20073",False,"Blood of Emerald",,,0,
107,1,"InstanceContent#20075",False,"Duty in the Sky with Diamond",,,0,
108,7,"Mimidoa",False,"Triple Triad Trial",,,0,"Level#3766212"
109,7,"Piralnaut",False,"Triple Triad Trial",,,0,"Level#4249634"
110,6,"Zalera",False,"Way of the Fisher",,,0,
111,5,,False,"Treasures and Tribulations",,,0,
