key,0,1,2,3,4,5,6,7,8,9,10
53,"ui/icon/076000/076304.tex",1,"Flags",4,10,0,0,True,False,False,"Ishgardian Flag"
54,"ui/icon/076000/076305.tex",1,"Flags",5,10,0,0,True,False,False,"Ala Mhigan Flag"
55,"ui/icon/076000/076306.tex",1,"Flags",6,10,0,0,True,False,False,"Kugane Flag"
56,"ui/icon/076000/076307.tex",1,"Flags",7,10,0,0,True,False,False,"Doman Flag"
57,"ui/icon/076000/076308.tex",1,"Flags",8,10,0,0,True,False,False,"Crystarium Flag"
58,"ui/icon/076000/076309.tex",1,"Flags",9,10,0,0,True,False,False,"Eulmoran Flag"
59,"ui/icon/076000/076310.tex",1,"Flags",10,10,0,0,True,False,False,"Bozjan Flag"
60,"ui/icon/076000/076651.tex",1,"Emotes",1,10,0,0,True,True,True,"Straight Face"
61,"ui/icon/076000/076652.tex",1,"Emotes",2,10,0,0,True,True,True,"Smile"
62,"ui/icon/076000/076653.tex",1,"Emotes",3,10,0,0,True,True,True,"Grin"
63,"ui/icon/076000/076654.tex",1,"Emotes",4,10,0,0,True,True,True,"Wink"
64,,0,"None",0,0,0,0,False,False,False,""
65,"ui/icon/076000/076656.tex",1,"Emotes",5,10,0,0,True,True,True,"Smirk"
66,"ui/icon/076000/076657.tex",1,"Emotes",6,10,0,0,True,True,True,"Taunt"
67,"ui/icon/076000/076658.tex",1,"Emotes",7,10,0,0,True,True,True,"Shut Eyes"
68,"ui/icon/076000/076659.tex",1,"Emotes",8,10,0,0,True,True,True,"Amazed"
69,"ui/icon/076000/076660.tex",1,"Emotes",9,10,0,0,True,True,True,"Alert"
70,"ui/icon/076000/076661.tex",1,"Emotes",10,10,0,0,True,True,True,"Pucker Up"
71,"ui/icon/076000/076662.tex",1,"Emotes",11,10,0,0,True,True,True,"Concentrate"
72,"ui/icon/076000/076663.tex",1,"Emotes",12,10,0,0,True,True,True,"Mild"
73,"ui/icon/076000/076664.tex",1,"Emotes",13,10,0,0,True,True,True,"Beam"
74,"ui/icon/076000/076665.tex",1,"Emotes",14,10,0,0,True,True,True,"Big Grin"
75,"ui/icon/076000/076666.tex",1,"Emotes",15,10,0,0,True,True,True,"Reflect"
76,,0,"None",0,0,0,0,False,False,False,""
77,,0,"None",0,0,0,0,False,False,False,""
78,,0,"None",0,0,0,0,False,False,False,""
79,,0,"None",0,0,0,0,False,False,False,""
80,,0,"None",0,0,0,0,False,False,False,""
81,,0,"None",0,0,0,0,False,False,False,""
82,,0,"None",0,0,0,0,False,False,False,""
83,,0,"None",0,0,0,0,False,False,False,""
84,,0,"None",0,0,0,0,False,False,False,""
85,,0,"None",0,0,0,0,False,False,False,""
86,,0,"None",0,0,0,0,False,False,False,""
87,,0,"None",0,0,0,0,False,False,False,""
88,,0,"None",0,0,0,0,False,False,False,""
89,,0,"None",0,0,0,0,False,False,False,""
90,"ui/icon/076000/076601.tex",1,"Punctuation Marks",1,10,0,0,True,False,False,"Exclamation Mark"
91,"ui/icon/076000/076602.tex",1,"Punctuation Marks",2,10,0,0,True,False,False,"Question Mark"
92,"ui/icon/076000/076603.tex",1,"Punctuation Marks",3,10,0,0,True,False,False,"Interrobang 1"
93,"ui/icon/076000/076604.tex",1,"Punctuation Marks",4,10,0,0,True,False,False,"Interrobang 2"
94,"ui/icon/076000/076605.tex",1,"Punctuation Marks",5,10,0,0,True,False,False,"Ellipsis"
95,,0,"None",0,0,0,0,False,False,False,""
96,,0,"None",0,0,0,0,False,False,False,""
97,,0,"None",0,0,0,0,False,False,False,""
98,,0,"None",0,0,0,0,False,False,False,""
99,,0,"None",0,0,0,0,False,False,False,""
100,,0,"None",0,0,0,0,False,False,False,""
101,,0,"None",0,0,0,0,False,False,False,""
102,,0,"None",0,0,0,0,False,False,False,""
103,,0,"None",0,0,0,0,False,False,False,""
104,,0,"None",0,0,0,0,False,False,False,""
105,,0,"None",0,0,0,0,False,False,False,""
106,,0,"None",0,0,0,0,False,False,False,""
107,,0,"None",0,0,0,0,False,False,False,""
108,,0,"None",0,0,0,0,False,False,False,""
109,,0,"None",0,0,0,0,False,False,False,""
110,"ui/icon/076000/076551.tex",1,"Speech Bubbles",1,10,0,0,True,True,True,"Standard Bubble"
111,"ui/icon/076000/076552.tex",1,"Speech Bubbles",2,10,0,0,True,True,True,"Thought Bubble"
112,"ui/icon/076000/076553.tex",1,"Speech Bubbles",3,10,0,0,True,True,True,"Loud Bubble"
113,,0,"None",0,0,0,0,False,False,False,""
114,,0,"None",0,0,0,0,False,False,False,""
115,,0,"None",0,0,0,0,False,False,False,""
116,,0,"None",0,0,0,0,False,False,False,""
117,,0,"None",0,0,0,0,False,False,False,""
118,,0,"None",0,0,0,0,False,False,False,""
119,,0,"None",0,0,0,0,False,False,False,""
120,,0,"None",0,0,0,0,False,False,False,""
121,,0,"None",0,0,0,0,False,False,False,""
122,,0,"None",0,0,0,0,False,False,False,""
123,,0,"None",0,0,0,0,False,False,False,""
124,,0,"None",0,0,0,0,False,False,False,""
125,,0,"None",0,0,0,0,False,False,False,""
126,,0,"None",0,0,0,0,False,False,False,""
127,,0,"None",0,0,0,0,False,False,False,""
128,,0,"None",0,0,0,0,False,False,False,""
129,,0,"None",0,0,0,0,False,False,False,""
130,"ui/icon/076000/076401.tex",1,"Decorations",2,10,0,0,True,True,True,"Sparkle 1 "
131,"ui/icon/076000/076402.tex",1,"Decorations",43,10,0,0,True,True,True,"Heart "
132,"ui/icon/076000/076403.tex",1,"Decorations",21,10,0,0,True,True,True,"Flare "
133,"ui/icon/076000/076404.tex",1,"Decorations",61,10,0,0,True,True,True,"Footprint "
134,"ui/icon/076000/076451.tex",1,"Decorations",1,10,0,0,True,True,True,"Sparkle 1 "
135,"ui/icon/076000/076452.tex",1,"Decorations",110,10,0,0,True,True,True,"Sunglasses"
136,"ui/icon/076000/076453.tex",1,"Decorations",42,10,0,0,True,True,True,"Heart "
137,"ui/icon/076000/076454.tex",1,"Decorations",20,10,0,0,True,True,True,"Flare "
138,"ui/icon/076000/076455.tex",1,"Decorations",111,10,0,0,True,True,True,"Lips"
139,"ui/icon/076000/076456.tex",1,"Decorations",60,10,0,0,True,True,True,"Footprint "
140,"ui/icon/076000/076457.tex",1,"Decorations",100,10,0,0,True,True,True,"Arrow"
141,"ui/icon/076000/076410.tex",1,"Decorations",31,10,0,0,True,True,True,"Triangle "
142,"ui/icon/076000/076411.tex",1,"Decorations",33,10,0,0,True,True,True,"Square "
143,"ui/icon/076000/076409.tex",1,"Decorations",35,10,0,0,True,True,True,"Pentagon "
144,"ui/icon/076000/076405.tex",1,"Decorations",45,10,0,0,True,True,True,"Flower "
145,"ui/icon/076000/076408.tex",1,"Decorations",41,10,0,0,True,True,True,"Bokeh "
146,"ui/icon/076000/076406.tex",1,"Decorations",51,10,0,0,True,True,True,"Musical Note 1 "
147,"ui/icon/076000/076407.tex",1,"Decorations",52,10,0,0,True,True,True,"Musical Note 2 "
148,"ui/icon/076000/076459.tex",1,"Decorations",50,10,0,0,True,True,True,"Musical Note "
149,"ui/icon/076000/076462.tex",1,"Decorations",30,10,0,0,True,True,True,"Triangle "
150,"ui/icon/076000/076463.tex",1,"Decorations",32,10,0,0,True,True,True,"Square "
151,"ui/icon/076000/076461.tex",1,"Decorations",34,10,0,0,True,True,True,"Pentagon "
152,"ui/icon/076000/076458.tex",1,"Decorations",44,10,0,0,True,True,True,"Flower "
153,"ui/icon/076000/076460.tex",1,"Decorations",40,10,0,0,True,True,True,"Bokeh "
154,"ui/icon/076000/076464.tex",1,"Decorations",3,10,0,0,True,True,True,"Sparkle 2 "
155,"ui/icon/076000/076412.tex",1,"Decorations",4,10,0,0,True,True,True,"Sparkle 2 "
156,"ui/icon/076000/076465.tex",1,"Decorations",5,10,0,0,True,True,True,"Sparkle 3 "
157,"ui/icon/076000/076413.tex",1,"Decorations",6,10,0,0,True,True,True,"Sparkle 3 "
158,"ui/icon/076000/076466.tex",1,"Decorations",7,10,0,0,True,True,True,"Sparkle 4 "
159,"ui/icon/076000/076414.tex",1,"Decorations",8,10,0,0,True,True,True,"Sparkle 4 "
160,"ui/icon/076000/076415.tex",1,"Decorations",53,10,0,0,True,True,True,"Star"
161,"ui/icon/076000/076467.tex",1,"Decorations",90,10,0,0,True,True,True,"Confetti"
162,,0,"None",0,0,0,0,False,False,False,""
163,,0,"None",0,0,0,0,False,False,False,""
164,,0,"None",0,0,0,0,False,False,False,""
165,,0,"None",0,0,0,0,False,False,False,""
166,,0,"None",0,0,0,0,False,False,False,""
167,,0,"None",0,0,0,0,False,False,False,""
168,,0,"None",0,0,0,0,False,False,False,""
169,,0,"None",0,0,0,0,False,False,False,""
170,"ui/icon/076000/076851.tex",1,"Meals",1,10,0,0,True,True,True,"Meat Miq'abob"
171,"ui/icon/076000/076852.tex",1,"Meals",2,10,0,0,True,True,True,"Antelope Steak"
172,"ui/icon/076000/076853.tex",1,"Meals",3,10,0,0,True,True,True,"Dodo Omelette"
173,"ui/icon/076000/076854.tex",1,"Meals",4,10,0,0,True,True,True,"Fried Egg"
174,"ui/icon/076000/076855.tex",1,"Meals",5,10,0,0,True,True,True,"Grilled Trout"
175,"ui/icon/076000/076856.tex",1,"Meals",6,10,0,0,True,True,True,"Tuna Miq'abob"
176,"ui/icon/076000/076857.tex",1,"Meals",7,10,0,0,True,True,True,"Parsnip Salad"
177,"ui/icon/076000/076858.tex",1,"Meals",8,10,0,0,True,True,True,"Forest Miq'abob"
178,"ui/icon/076000/076859.tex",1,"Meals",9,10,0,0,True,True,True,"Flatbread"
179,"ui/icon/076000/076860.tex",1,"Meals",10,10,0,0,True,True,True,"Dark Pretzel"
180,"ui/icon/076000/076861.tex",1,"Meals",11,10,0,0,True,True,True,"Knight's Bread"
181,"ui/icon/076000/076862.tex",1,"Meals",12,10,0,0,True,True,True,"Finger Sandwich"
182,"ui/icon/076000/076863.tex",1,"Meals",13,10,0,0,True,True,True,"Apple Tart"
183,"ui/icon/076000/076864.tex",1,"Meals",14,10,0,0,True,True,True,"Pea Soup"
184,"ui/icon/076000/076865.tex",1,"Meals",15,10,0,0,True,True,True,"Ginger Cookie"
185,"ui/icon/076000/076866.tex",1,"Meals",16,10,0,0,True,True,True,"Heart Chocolate"
186,"ui/icon/076000/076867.tex",1,"Meals",17,10,0,0,True,True,True,"Pumpkin Cookie"
187,"ui/icon/076000/076868.tex",1,"Meals",18,10,0,0,True,True,True,"Orange Juice"
188,"ui/icon/076000/076869.tex",1,"Meals",19,10,0,0,True,True,True,"Mulled Tea"
189,"ui/icon/076000/076870.tex",1,"Meals",20,10,0,0,True,True,True,"Battered Fish"
190,"ui/icon/076000/076871.tex",1,"Meals",21,10,0,0,True,True,True,"Ishgardian Muffin"
191,"ui/icon/076000/076872.tex",1,"Meals",22,10,0,0,True,True,True,"Baguette"
192,,0,"None",0,0,0,0,False,False,False,""
193,,0,"None",0,0,0,0,False,False,False,""
194,,0,"None",0,0,0,0,False,False,False,""
195,,0,"None",0,0,0,0,False,False,False,""
196,,0,"None",0,0,0,0,False,False,False,""
197,,0,"None",0,0,0,0,False,False,False,""
198,,0,"None",0,0,0,0,False,False,False,""
199,,0,"None",0,0,0,0,False,False,False,""
200,,0,"None",0,0,0,0,False,False,False,""
201,,0,"None",0,0,0,0,False,False,False,""
202,,0,"None",0,0,0,0,False,False,False,""
203,,0,"None",0,0,0,0,False,False,False,""
204,,0,"None",0,0,0,0,False,False,False,""
205,,0,"None",0,0,0,0,False,False,False,""
206,,0,"None",0,0,0,0,False,False,False,""
207,,0,"None",0,0,0,0,False,False,False,""
208,,0,"None",0,0,0,0,False,False,False,""
209,,0,"None",0,0,0,0,False,False,False,""
210,,0,"None",0,0,0,0,False,False,False,""
211,,0,"None",0,0,0,0,False,False,False,""
212,,0,"None",0,0,0,0,False,False,False,""
213,,0,"None",0,0,0,0,False,False,False,""
214,,0,"None",0,0,0,0,False,False,False,""
215,,0,"None",0,0,0,0,False,False,False,""
216,,0,"None",0,0,0,0,False,False,False,""
217,,0,"None",0,0,0,0,False,False,False,""
218,,0,"None",0,0,0,0,False,False,False,""
219,,0,"None",0,0,0,0,False,False,False,""
220,,0,"None",0,0,0,0,False,False,False,""
221,"ui/icon/076000/076701.tex",1,"Minions",82,10,0,0,True,True,True,"Mammet #001"
222,"ui/icon/076000/076702.tex",1,"Minions",1,10,0,0,True,True,True,"Wayward Hatchling"
223,"ui/icon/076000/076703.tex",1,"Minions",4,10,0,0,True,True,True,"Cherry Bomb"
224,"ui/icon/076000/076704.tex",1,"Minions",5,10,0,0,True,True,True,"Baby Behemoth"
225,"ui/icon/076000/076705.tex",1,"Minions",6,10,0,0,True,True,True,"Morbol Seedling"
226,"ui/icon/076000/076706.tex",1,"Minions",9,10,0,0,True,True,True,"Dust Bunny"
227,"ui/icon/076000/076707.tex",1,"Minions",10,10,0,0,True,True,True,"Cactuar Cutting"
228,"ui/icon/076000/076708.tex",1,"Minions",11,10,0,0,True,True,True,"Smallshell"
229,"ui/icon/076000/076709.tex",1,"Minions",21,10,0,0,True,True,True,"Goobbue Sproutling"
230,"ui/icon/076000/076710.tex",1,"Minions",22,10,0,0,True,True,True,"Demon Brick"
231,"ui/icon/076000/076711.tex",1,"Minions",87,10,0,0,True,True,True,"Wind-up Cursor"
232,"ui/icon/076000/076712.tex",1,"Minions",62,10,0,0,True,True,True,"Wind-up Qiqirn"
233,"ui/icon/076000/076713.tex",1,"Minions",12,10,0,0,True,True,True,"Wolf Pup"
234,"ui/icon/076000/076714.tex",1,"Minions",7,10,0,0,True,True,True,"Coeurl Kitten"
235,"ui/icon/076000/076715.tex",1,"Minions",8,10,0,0,True,True,True,"Wind-up Tonberry"
236,"ui/icon/076000/076716.tex",1,"Minions",88,10,0,0,True,True,True,"Magic Broom"
237,"ui/icon/076000/076717.tex",1,"Minions",3,10,0,0,True,True,True,"Wind-up Moogle"
238,"ui/icon/076000/076718.tex",1,"Minions",40,10,0,0,True,True,True,"Nutkin"
239,"ui/icon/076000/076719.tex",1,"Minions",41,10,0,0,True,True,True,"Fat Cat"
240,"ui/icon/076000/076720.tex",1,"Minions",89,10,0,0,True,True,True,"Water Imp"
241,"ui/icon/076000/076721.tex",1,"Minions",86,10,0,0,True,True,True,"Accompaniment Node"
242,"ui/icon/076000/076722.tex",1,"Minions",31,10,0,0,True,True,True,"Paissa Brat"
243,"ui/icon/076000/076723.tex",1,"Minions",33,10,0,0,True,True,True,"Korpokkur Kid"
244,"ui/icon/076000/076724.tex",1,"Minions",50,10,0,0,True,True,True,"Odder Otter"
245,"ui/icon/076000/076725.tex",1,"Minions",63,10,0,0,True,True,True,"Wind-up Namazu"
246,"ui/icon/076000/076726.tex",1,"Minions",78,10,0,0,True,True,True,"Wind-up Khloe"
247,"ui/icon/076000/076727.tex",1,"Minions",45,10,0,0,True,True,True,"Mameshiba"
248,"ui/icon/076000/076728.tex",1,"Minions",47,10,0,0,True,True,True,"The Great Serpent of Ronka"
249,"ui/icon/076000/076729.tex",1,"Minions",64,10,0,0,True,True,True,"Giant Beaver"
250,"ui/icon/076000/076730.tex",1,"Minions",55,10,0,0,True,True,True,"The Major-General"
251,"ui/icon/076000/076731.tex",1,"Minions",83,10,0,0,True,True,True,"Cait Sith Doll"
252,"ui/icon/076000/076732.tex",1,"Minions",57,10,0,0,True,True,True,"Bluebird"
253,"ui/icon/076000/076733.tex",1,"Minions",13,10,0,0,True,True,True,"Fledgling Dodo"
254,"ui/icon/076000/076734.tex",1,"Minions",20,10,0,0,True,True,True,"Fledgling Apkallu"
255,"ui/icon/076000/076735.tex",1,"Minions",23,10,0,0,True,True,True,"Tender Lamb"
256,"ui/icon/076000/076736.tex",1,"Minions",14,10,0,0,True,True,True,"Kidragora"
257,"ui/icon/076000/076737.tex",1,"Minions",25,10,0,0,True,True,True,"Tight-beaked Parrot"
258,"ui/icon/076000/076738.tex",1,"Minions",27,10,0,0,True,True,True,"Wind-up Succubus"
259,"ui/icon/076000/076739.tex",1,"Minions",79,10,0,0,True,True,True,"Wind-up Gilgamesh"
260,"ui/icon/076000/076740.tex",1,"Minions",15,10,0,0,True,True,True,"Onion Prince"
261,"ui/icon/076000/076741.tex",1,"Minions",16,10,0,0,True,True,True,"Eggplant Knight"
262,"ui/icon/076000/076742.tex",1,"Minions",17,10,0,0,True,True,True,"Garlic Jester"
263,"ui/icon/076000/076743.tex",1,"Minions",18,10,0,0,True,True,True,"Tomato King"
264,"ui/icon/076000/076744.tex",1,"Minions",19,10,0,0,True,True,True,"Mandragora Queen"
265,"ui/icon/076000/076745.tex",1,"Minions",81,10,0,0,True,True,True,"Wind-up Ultros"
266,"ui/icon/076000/076746.tex",1,"Minions",80,10,0,0,True,True,True,"Enkidu"
267,"ui/icon/076000/076747.tex",1,"Minions",29,10,0,0,True,True,True,"Atrophied Atomos"
268,"ui/icon/076000/076748.tex",1,"Minions",30,10,0,0,True,True,True,"Gaelikitten"
269,"ui/icon/076000/076749.tex",1,"Minions",42,10,0,0,True,True,True,"Lesser Panda"
270,"ui/icon/076000/076750.tex",1,"Minions",59,10,0,0,True,True,True,"Penguin Prince"
271,"ui/icon/076000/076751.tex",1,"Minions",90,10,0,0,True,True,True,"Piggy"
272,"ui/icon/076000/076752.tex",1,"Minions",36,10,0,0,True,True,True,"Shaggy Shoat"
273,"ui/icon/076000/076753.tex",1,"Minions",60,10,0,0,True,True,True,"Road Sparrow"
274,"ui/icon/076000/076754.tex",1,"Minions",84,10,0,0,True,True,True,"Wind-up Chimera"
275,"ui/icon/076000/076755.tex",1,"Minions",37,10,0,0,True,True,True,"Yukinko Snowflake"
276,"ui/icon/076000/076756.tex",1,"Minions",43,10,0,0,True,True,True,"Fox Kit"
277,"ui/icon/076000/076757.tex",1,"Minions",61,10,0,0,True,True,True,"Shoebill"
278,"ui/icon/076000/076758.tex",1,"Minions",38,10,0,0,True,True,True,"Bacon Bits"
279,"ui/icon/076000/076759.tex",1,"Minions",48,10,0,0,True,True,True,"Sand Fox"
280,"ui/icon/076000/076760.tex",1,"Minions",56,10,0,0,True,True,True,"Much-coveted Mora"
281,"ui/icon/076000/076761.tex",1,"Minions",2,10,0,0,True,True,True,"Heavy Hatchling"
282,"ui/icon/076000/076762.tex",1,"Minions",24,10,0,0,True,True,True,"Slime Puddle"
283,"ui/icon/076000/076763.tex",1,"Minions",26,10,0,0,True,True,True,"Baby Opo-opo"
284,"ui/icon/076000/076764.tex",1,"Minions",28,10,0,0,True,True,True,"Littlefoot"
285,"ui/icon/076000/076765.tex",1,"Minions",32,10,0,0,True,True,True,"Shalloweye"
286,"ui/icon/076000/076766.tex",1,"Minions",34,10,0,0,True,True,True,"Morpho"
287,"ui/icon/076000/076767.tex",1,"Minions",35,10,0,0,True,True,True,"Poro Roggo"
288,"ui/icon/076000/076768.tex",1,"Minions",39,10,0,0,True,True,True,"Drippy"
289,"ui/icon/076000/076769.tex",1,"Minions",44,10,0,0,True,True,True,"Bom Boko"
290,"ui/icon/076000/076770.tex",1,"Minions",46,10,0,0,True,True,True,"Hedgehoglet"
291,"ui/icon/076000/076771.tex",1,"Minions",49,10,0,0,True,True,True,"Pterosquirrel"
292,"ui/icon/076000/076772.tex",1,"Minions",51,10,0,0,True,True,True,"Ghido"
293,"ui/icon/076000/076773.tex",1,"Minions",52,10,0,0,True,True,True,"Salt & Pepper Seal"
294,"ui/icon/076000/076774.tex",1,"Minions",53,10,0,0,True,True,True,"Axolotl Eft"
295,"ui/icon/076000/076775.tex",1,"Minions",54,10,0,0,True,True,True,"Bitty Duckbill"
296,"ui/icon/076000/076776.tex",1,"Minions",58,10,0,0,True,True,True,"Ugly Duckling"
297,"ui/icon/076000/076777.tex",1,"Minions",65,10,0,0,True,True,True,"Byakko Cub"
298,"ui/icon/076000/076778.tex",1,"Minions",66,10,0,0,True,True,True,"Scarlet Peacock"
299,"ui/icon/076000/076779.tex",1,"Minions",67,10,0,0,True,True,True,"Seitei"
300,"ui/icon/076000/076780.tex",1,"Minions",68,6,91,0,True,True,True,"Wind-up Y'shtola"
301,"ui/icon/076000/076781.tex",1,"Minions",69,6,98,0,True,True,True,"Wind-up Minfilia"
302,"ui/icon/076000/076782.tex",1,"Minions",70,6,99,0,True,True,True,"Wind-up Thancred"
303,"ui/icon/076000/076783.tex",1,"Minions",71,6,107,0,True,True,True,"Wind-up Yda"
304,"ui/icon/076000/076784.tex",1,"Minions",72,6,108,0,True,True,True,"Wind-up Papalymo"
305,"ui/icon/076000/076785.tex",1,"Minions",73,6,109,0,True,True,True,"Wind-up Urianger"
306,"ui/icon/076000/076786.tex",1,"Minions",74,6,130,0,True,True,True,"Wind-up Alphinaud"
307,"ui/icon/076000/076787.tex",1,"Minions",75,6,131,0,True,True,True,"Wind-up Alisaie"
308,"ui/icon/076000/076788.tex",1,"Minions",76,6,132,0,True,True,True,"Wind-up Tataru"
309,"ui/icon/076000/076789.tex",1,"Minions",77,6,133,0,True,True,True,"Wind-up Cid"
310,"ui/icon/076000/076790.tex",1,"Minions",85,10,0,0,True,True,True,"Felicitous Fuzzball"
311,,0,"None",0,0,0,0,False,False,False,""
312,,0,"None",0,0,0,0,False,False,False,""
313,,0,"None",0,0,0,0,False,False,False,""
314,,0,"None",0,0,0,0,False,False,False,""
315,,0,"None",0,0,0,0,False,False,False,""
316,,0,"None",0,0,0,0,False,False,False,""
317,,0,"None",0,0,0,0,False,False,False,""
318,,0,"None",0,0,0,0,False,False,False,""
319,,0,"None",0,0,0,0,False,False,False,""
320,,0,"None",0,0,0,0,False,False,False,""
321,,0,"None",0,0,0,0,False,False,False,""
322,,0,"None",0,0,0,0,False,False,False,""
323,,0,"None",0,0,0,0,False,False,False,""
324,,0,"None",0,0,0,0,False,False,False,""
325,,0,"None",0,0,0,0,False,False,False,""
326,,0,"None",0,0,0,0,False,False,False,""
327,,0,"None",0,0,0,0,False,False,False,""
328,,0,"None",0,0,0,0,False,False,False,""
329,,0,"None",0,0,0,0,False,False,False,""
330,,0,"None",0,0,0,0,False,False,False,""
331,,0,"None",0,0,0,0,False,False,False,""
332,,0,"None",0,0,0,0,False,False,False,""
333,,0,"None",0,0,0,0,False,False,False,""
334,,0,"None",0,0,0,0,False,False,False,""
335,,0,"None",0,0,0,0,False,False,False,""
336,,0,"None",0,0,0,0,False,False,False,""
337,,0,"None",0,0,0,0,False,False,False,""
338,,0,"None",0,0,0,0,False,False,False,""
339,,0,"None",0,0,0,0,False,False,False,""
340,,0,"None",0,0,0,0,False,False,False,""
