key,0,1,2,3,4,5,6,7,8
12.33,"Chromite Ore","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","0",0
12.34,"Palladium Ore","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","0",0
12.35,"Yellow Alumen","Lv. 61-70",70,0,70,2,"CollectablesShopRefine#3","0",0
12.36,"Raw Hematite","Lv. 61-70",70,0,70,2,"CollectablesShopRefine#3","0",0
12.37,"Molybdenum Ore","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","0",0
12.38,"Raw Rhodonite","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","0",0
12.39,"Raw Diaspore","Lv. 71-80",71,0,72,0,"CollectablesShopRefine#3","0",0
12.40,"Highland Spring Water","Lv. 71-80",71,0,73,0,"CollectablesShopRefine#3","0",0
12.41,"Extra Effervescent Water","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","0",0
12.42,"Raw Triplite","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","0",0
12.43,"Underground Spring Water","Lv. 71-80",76,0,78,0,"CollectablesShopRefine#3","0",0
12.44,"Raw Petalite","Lv. 71-80",80,0,78,0,"CollectablesShopRefine#3","0",0
12.45,"Prismstone","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","0",0
12.46,"Tungsten Ore","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","0",0
12.47,"Dimythrite Ore","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","0",0
12.48,"Raw Onyx","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","0",0
13.0,"Old World Fig","Lv. 50-60",50,0,50,3,"CollectablesShopRefine#3","0",0
13.1,"Cedar Log","Lv. 50-60",50,0,50,0,"CollectablesShopRefine#3","0",0
13.2,"Porcini","Lv. 50-60",51,0,51,0,"CollectablesShopRefine#3","0",0
13.3,"Pearl Sprouts","Lv. 50-60",51,0,52,0,"CollectablesShopRefine#3","0",0
13.4,"Coerthan Tea Leaves","Lv. 50-60",53,0,53,0,"CollectablesShopRefine#3","0",0
13.5,"Dravanian Mistletoe","Lv. 50-60",53,0,54,0,"CollectablesShopRefine#3","0",0
13.6,"Chives","Lv. 50-60",53,0,55,0,"CollectablesShopRefine#3","0",0
13.7,"Wind Widow","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","0",0
13.8,"Heavens Lemon","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","0",0
13.9,"Cloud Banana","Lv. 50-60",56,0,57,0,"CollectablesShopRefine#3","0",0
13.10,"Abalathian Mistletoe","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","0",0
13.11,"Morel","Lv. 50-60",58,0,59,0,"CollectablesShopRefine#3","0",0
13.12,"Crownbrush","Lv. 50-60",58,0,59,0,"CollectablesShopRefine#3","0",0
13.13,"Cloud Mushroom","Lv. 50-60",59,0,59,0,"CollectablesShopRefine#3","0",0
13.14,"Periwinkle","Lv. 50-60",59,0,60,0,"CollectablesShopRefine#3","0",0
13.15,"Vanilla Beans","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.16,"Dravanian Paprika","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.17,"Frost Cotton Boll","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.18,"Seventh Heaven","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.19,"Honeydew Almonds","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.20,"Snurbleberry","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.21,"Wattle Bark","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.22,"Old-growth Camphorwood Log","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.23,"Crystallized Sap","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","0",0
13.24,"Gyr Abanian Wheat","Lv. 50-60",60,0,60,2,"CollectablesShopRefine#3","0",0
13.25,"Beech Branch","Lv. 50-60",60,0,60,2,"CollectablesShopRefine#3","0",0
13.26,"Chysahl Greens","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","0",0
13.27,"Beech Log","Lv. 61-70",61,0,61,0,"CollectablesShopRefine#3","0",0
13.28,"Larch Log","Lv. 61-70",61,0,63,0,"CollectablesShopRefine#3","0",0
13.29,"Bamboo Shoot","Lv. 61-70",61,0,63,0,"CollectablesShopRefine#3","0",0
13.30,"Daikon Radish","Lv. 61-70",66,0,66,0,"CollectablesShopRefine#3","0",0
13.31,"Lotus Root","Lv. 61-70",66,0,66,0,"CollectablesShopRefine#3","0",0
13.32,"Chickweed","Lv. 61-70",66,0,68,0,"CollectablesShopRefine#3","0",0
13.33,"Jhammel Ginger","Lv. 61-70",70,0,68,0,"CollectablesShopRefine#3","0",0
13.34,"Rhea","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","0",0
13.35,"Torreya Log","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","0",0
13.36,"Night Pepper","Lv. 61-70",70,0,70,2,"CollectablesShopRefine#3","0",0
13.37,"White Oak Branch","Lv. 61-70",70,0,70,2,"CollectablesShopRefine#3","0",0
13.38,"Zelkova Log","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","0",0
13.39,"Othardian Plum","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","0",0
13.40,"Broad Beans","Lv. 71-80",71,0,72,0,"CollectablesShopRefine#3","0",0
13.41,"Upland Wheat","Lv. 71-80",71,0,73,0,"CollectablesShopRefine#3","0",0
13.42,"Amber Cloves","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","0",0
13.43,"Russet Popoto","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","0",0
13.44,"Harcot","Lv. 71-80",76,0,78,0,"CollectablesShopRefine#3","0",0
13.45,"Mist Spinach","Lv. 71-80",80,0,78,0,"CollectablesShopRefine#3","0",0
13.46,"Sandalwood Log","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","0",0
13.47,"Ethereal Cocoon","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","0",0
13.48,"Lignum Vitae Log","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","0",0
13.49,"Lemonette","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","0",0
14.0,"Icepick","Lv. 50-60",50,0,51,0,"CollectablesShopRefine#3","4",2
14.1,"Glacier Core","Lv. 50-60",50,0,51,0,"CollectablesShopRefine#3","4",3
14.2,"Whilom Catfish","Lv. 50-60",52,0,52,0,"CollectablesShopRefine#3","4",4
14.3,"Sorcerer Fish","Lv. 50-60",52,0,53,0,"CollectablesShopRefine#3","4",5
14.4,"Bubble Eye","Lv. 50-60",54,0,54,0,"CollectablesShopRefine#3","4",6
14.5,"Dravanian Squeaker","Lv. 50-60",54,0,55,0,"CollectablesShopRefine#3","4",7
14.6,"Warmwater Bichir","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","4",8
14.7,"Noontide Oscar","Lv. 50-60",56,0,57,0,"CollectablesShopRefine#3","4",9
14.8,"Weston Bowfin","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","4",10
14.9,"Illuminati Perch","Lv. 50-60",59,0,59,0,"CollectablesShopRefine#3","4",11
14.10,"Capelin","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","4",12
14.11,"Loosetongue","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","4",13
14.12,"Amber Salamander","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","4",14
14.13,"Stupendemys","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","4",15
14.14,"Barreleye","Lv. 50-60",60,0,60,1,"CollectablesShopRefine#3","4",16
14.15,"Moogle Spirit","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","4",17
14.16,"Dravanian Smelt","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","4",18
14.17,"Vampiric Tapestry","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","4",19
14.18,"Thunderbolt Eel","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","4",20
14.19,"Tiny Axolotl","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","4",21
14.20,"Velodyna Grass Carp","Lv. 61-70",60,0,61,0,"CollectablesShopRefine#3","4",22
14.21,"Butterfly Fish","Lv. 61-70",62,0,63,0,"CollectablesShopRefine#3","4",23
14.22,"Yanxian Koi","Lv. 61-70",64,0,64,0,"CollectablesShopRefine#3","4",24
14.23,"Killifish","Lv. 61-70",64,0,65,0,"CollectablesShopRefine#3","4",25
14.24,"Tao Bitterling","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","4",26
14.25,"Samurai Fish","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","4",27
14.26,"Daio Squid","Lv. 61-70",68,0,68,0,"CollectablesShopRefine#3","4",28
14.27,"Mitsukuri Shark","Lv. 61-70",65,0,68,0,"CollectablesShopRefine#3","2",652
14.28,"Cherubfish","Lv. 61-70",65,0,69,0,"CollectablesShopRefine#3","2",653
14.29,"Eternal Eye","Lv. 61-70",65,0,69,0,"CollectablesShopRefine#3","2",654
14.30,"Silken Sunfish","Lv. 61-70",65,0,69,0,"CollectablesShopRefine#3","2",655
14.31,"Sculptor","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",31
14.32,"Silken Koi","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",32
14.33,"Hak Bitterling","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",33
14.34,"Swordfish","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",34
14.35,"Wraithfish","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",35
14.36,"Deemster","Lv. 61-70",70,0,70,1,"CollectablesShopRefine#3","4",36
14.37,"Thousandfang","Lv. 61-70",65,0,70,0,"CollectablesShopRefine#3","2",656
14.38,"Fangshi","Lv. 61-70",65,0,70,0,"CollectablesShopRefine#3","2",657
14.39,"Seraphim","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","4",29
14.40,"Ala Mhigan Ribbon","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","4",30
14.41,"Soul of the Stallion","Lv. 61-70",65,0,70,0,"CollectablesShopRefine#3","2",658
14.42,"Mosasaur","Lv. 61-70",65,0,70,0,"CollectablesShopRefine#3","2",659
14.43,"Albino Caiman","Lv. 71-80",70,0,71,0,"CollectablesShopRefine#3","4",37
14.44,"Weedy Seadragon","Lv. 71-80",72,0,72,0,"CollectablesShopRefine#3","4",38
14.45,"Golden Lobster","Lv. 71-80",74,0,74,0,"CollectablesShopRefine#3","4",39
14.46,"Little Bismarck","Lv. 71-80",70,0,74,0,"CollectablesShopRefine#3","2",660
14.47,"Bothriolepis","Lv. 71-80",70,0,75,0,"CollectablesShopRefine#3","2",661
14.48,"Eryops","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","4",40
14.49,"Diamond Pipira","Lv. 71-80",76,0,76,0,"CollectablesShopRefine#3","4",41
14.50,"Winged Hatchetfish","Lv. 71-80",78,0,78,0,"CollectablesShopRefine#3","4",42
14.51,"Elder Pixie","Lv. 71-80",75,0,79,0,"CollectablesShopRefine#3","2",662
14.52,"Rak'tika Goby","Lv. 71-80",75,0,79,0,"CollectablesShopRefine#3","2",663
14.53,"Platinum Guppy","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",43
14.54,"Henodus","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",44
14.55,"Thorned Lizard","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",45
14.56,"Toadhead","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",46
14.57,"Darkdweller","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",47
14.58,"Aapoak","Lv. 71-80",80,0,80,1,"CollectablesShopRefine#3","4",48
14.59,"Ondo Harpoon","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","4",49
14.60,"Pancake Octopus","Lv. 71-80",80,0,80,0,"CollectablesShopRefine#3","4",50
14.61,"Blue Mountain Bubble","Lv. 71-80",75,0,80,0,"CollectablesShopRefine#3","2",664
14.62,"Viis Ear","Lv. 71-80",75,0,80,0,"CollectablesShopRefine#3","2",665
14.63,"Topminnow","Lv. 81-90",80,0,81,0,"CollectablesShopRefine#3","4",51
14.64,"Seema Duta","Lv. 81-90",82,0,82,0,"CollectablesShopRefine#3","4",52
14.65,"Pantherscale Grouper","Lv. 81-90",84,0,84,0,"CollectablesShopRefine#3","4",53
14.66,"Forgeflame","Lv. 81-90",86,0,86,0,"CollectablesShopRefine#3","4",54
14.67,"Fleeting Brand","Lv. 81-90",86,0,86,0,"CollectablesShopRefine#3","4",55
14.68,"Banana Eel","Lv. 81-90",88,0,88,0,"CollectablesShopRefine#3","7",56
14.69,"Foun Myhk","Lv. 81-90",90,0,90,0,"CollectablesShopRefine#3","7",57
14.70,"Echinos","Lv. 81-90",90,0,90,0,"CollectablesShopRefine#3","7",58
14.71,"Red Drum","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","7",59
14.72,"Mangar","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","7",60
14.73,"Labyrinthos Tilapia","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","7",61
14.74,"Phallaina ","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","7",62
14.75,"Lunar Deathworm","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","7",63
14.76,"Basilosaurus","Lv. 81-90",90,0,90,1,"CollectablesShopRefine#3","0",64
14.77,"Othardian Wrasse","Lv. 81-90",80,0,83,0,"CollectablesShopRefine#3","2",666
14.78,"Shogun's Kabuto","Lv. 81-90",80,0,84,0,"CollectablesShopRefine#3","2",667
14.79,"Pipefish","Lv. 81-90",80,0,85,0,"CollectablesShopRefine#3","2",668
14.80,"Xiphactinus","Lv. 81-90",85,0,89,0,"CollectablesShopRefine#3","2",669
14.81,"Tebqeyiq Smelt","Lv. 81-90",90,0,90,0,"CollectablesShopRefine#3","2",670
14.82,"Kitefin Shark","Lv. 81-90",90,0,90,0,"CollectablesShopRefine#3","2",671
15.0,"Mythrite Trident","Lv. 50-60",50,0,51,0,"CollectablesShopRefine#3","2",99
15.1,"Cedar Longbow","Lv. 50-60",50,0,51,0,"CollectablesShopRefine#3","2",87
15.2,"Cedar Crook","Lv. 50-60",50,0,51,0,"CollectablesShopRefine#3","2",70
15.3,"Mythrite Pugil Stick","Lv. 50-60",52,0,52,0,"CollectablesShopRefine#3","2",161
15.4,"Holy Cedar Composite Bow","Lv. 50-60",52,0,52,0,"CollectablesShopRefine#3","2",182
15.5,"Cedar Fishing Rod","Lv. 50-60",52,0,52,0,"CollectablesShopRefine#3","2",116
15.6,"Astral Grinding Wheel","Lv. 50-60",52,0,53,0,"CollectablesShopRefine#3","2",140
15.7,"Holy Cedar Spinning Wheel","Lv. 50-60",52,0,53,0,"CollectablesShopRefine#3","2",246
15.8,"Holy Cedar Armillae","Lv. 50-60",52,0,53,0,"CollectablesShopRefine#3","2",158
15.9,"Holy Cedar Ring","Lv. 50-60",52,0,53,0,"CollectablesShopRefine#3","2",133
15.10,"Titanium Lance","Lv. 50-60",54,0,54,0,"CollectablesShopRefine#3","2",191
15.11,"Dark Chestnut Longbow","Lv. 50-60",54,0,54,0,"CollectablesShopRefine#3","2",191
15.12,"Dark Chestnut Rod","Lv. 50-60",54,0,54,0,"CollectablesShopRefine#3","2",185
15.13,"Dark Chestnut Fishing Rod","Lv. 50-60",54,0,55,0,"CollectablesShopRefine#3","2",225
15.14,"Holy Cedar Necklace","Lv. 50-60",54,0,54,0,"CollectablesShopRefine#3","2",229
15.15,"Dark Chestnut Lumber","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",69
15.16,"Titanium Fork","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",316
15.17,"Hallowed Chestnut Composite Bow","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",349
15.18,"Hallowed Chestnut Mask of Healing","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",284
15.19,"Hallowed Chestnut Mask of Casting","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",291
15.20,"Hallowed Chestnut Fishing Rod","Lv. 50-60",56,0,57,0,"CollectablesShopRefine#3","2",199
15.21,"Cloud Mica Grinding Wheel","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",201
15.22,"Dark Chestnut Spinning Wheel","Lv. 50-60",56,0,56,0,"CollectablesShopRefine#3","2",238
15.23,"Hallowed Chestnut Ring","Lv. 50-60",56,0,57,0,"CollectablesShopRefine#3","2",120
15.24,"Adamantite Spear","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","2",226
15.25,"Birch Longbow","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","2",343
15.26,"Birch Signum","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","2",374
15.27,"Hallowed Chestnut Armillae","Lv. 50-60",58,0,58,0,"CollectablesShopRefine#3","2",168
15.28,"Dragonscale Grinding Wheel","Lv. 50-60",59,0,59,0,"CollectablesShopRefine#3","2",189
15.29,"Birch Spinning Wheel","Lv. 50-60",59,0,59,0,"CollectablesShopRefine#3","2",265
15.30,"Hallowed Chestnut Necklace","Lv. 50-60",59,0,59,0,"CollectablesShopRefine#3","2",177
15.31,"Birch Lumber","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","2",89
15.32,"Adamantite Trident","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","2",391
15.33,"Birch Composite Bow","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","2",452
15.34,"Birch Rod","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","2",443
15.35,"Birch Fishing Rod","Lv. 50-60",60,0,60,0,"CollectablesShopRefine#3","2",390
15.36,"High Steel Trident","Lv. 61-70",60,0,61,0,"CollectablesShopRefine#3","2",495
15.37,"Beech Composite Bow","Lv. 61-70",60,0,61,0,"CollectablesShopRefine#3","2",495
15.38,"Beech Rod","Lv. 61-70",60,0,61,0,"CollectablesShopRefine#3","2",496
15.39,"Muudhorn Fishing Rod","Lv. 61-70",60,0,61,0,"CollectablesShopRefine#3","2",416
15.40,"Larch Composite Bow","Lv. 61-70",62,0,62,0,"CollectablesShopRefine#3","2",515
15.41,"Larch Wand","Lv. 61-70",62,0,62,0,"CollectablesShopRefine#3","2",463
15.42,"Stiperstone Grinding Wheel","Lv. 61-70",62,0,62,0,"CollectablesShopRefine#3","2",389
15.43,"Larch Spinning Wheel","Lv. 61-70",62,0,62,0,"CollectablesShopRefine#3","2",417
15.44,"Larch Earrings","Lv. 61-70",62,0,63,0,"CollectablesShopRefine#3","2",281
15.45,"Larch Necklace","Lv. 61-70",62,0,63,0,"CollectablesShopRefine#3","2",373
15.46,"Larch Bracelets","Lv. 61-70",62,0,63,0,"CollectablesShopRefine#3","2",434
15.47,"Larch Ring","Lv. 61-70",62,0,63,0,"CollectablesShopRefine#3","2",154
15.48,"Doman Iron Lance","Lv. 61-70",64,0,64,0,"CollectablesShopRefine#3","2",518
15.49,"Pine Composite Bow","Lv. 61-70",64,0,64,0,"CollectablesShopRefine#3","2",518
15.50,"Pine Cane","Lv. 61-70",64,0,64,0,"CollectablesShopRefine#3","2",502
15.51,"Pine Fishing Rod","Lv. 61-70",64,0,65,0,"CollectablesShopRefine#3","2",431
15.52,"Slate Grinding Wheel","Lv. 61-70",64,0,65,0,"CollectablesShopRefine#3","2",471
15.53,"Pine Spinning Wheel","Lv. 61-70",64,0,65,0,"CollectablesShopRefine#3","2",427
15.54,"Doman Steel Halberd","Lv. 61-70",66,0,66,0,"CollectablesShopRefine#3","2",521
15.55,"Persimmon Cane","Lv. 61-70",66,0,66,0,"CollectablesShopRefine#3","2",522
15.56,"Polished Slate Grinding Wheel","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",474
15.57,"Persimmon Spinning Wheel","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",438
15.58,"Persimmon Earrings","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",294
15.59,"Persimmon Necklace","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",384
15.60,"Persimmon Bracelets","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",446
15.61,"Persimmon Ring","Lv. 61-70",66,0,67,0,"CollectablesShopRefine#3","2",163
15.62,"Molybdenum Trident","Lv. 61-70",70,0,68,0,"CollectablesShopRefine#3","2",378
15.63,"Zelkova Longbow","Lv. 61-70",70,0,68,0,"CollectablesShopRefine#3","2",400
15.64,"Zelkova Cane","Lv. 61-70",70,0,68,0,"CollectablesShopRefine#3","2",407
15.65,"Zelkova Earrings","Lv. 61-70",70,0,69,0,"CollectablesShopRefine#3","2",192
15.66,"Zelkova Necklace","Lv. 61-70",70,0,69,0,"CollectablesShopRefine#3","2",222
15.67,"Zelkova Bracelets","Lv. 61-70",70,0,69,0,"CollectablesShopRefine#3","2",321
15.68,"Zelkova Ring","Lv. 61-70",70,0,69,0,"CollectablesShopRefine#3","2",104
15.69,"Zelkova Fishing Rod","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","2",394
15.70,"Almandine Grinding Wheel","Lv. 61-70",70,0,70,0,"CollectablesShopRefine#3","2",337
