key,0,1,2
7.3,4,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the amount of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a dark knight has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be consumed to execute actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bloodspiller<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Quietus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 64).
Using certain actions will increase the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
7.4,2,False,
7.5,3,False,
7.6,4,False,"This symbol indicates the defensive stance <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Grit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is in effect, which increases enmity."
7.7,1,False,"Darkside Gauge"
7.8,3,False,
7.9,5,False,"This timer indicates the duration of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which increases damage dealt. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flood of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Edge of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 40) grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
7.10,2,False,
7.11,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
8.1,1,True,"Darkside Gauge"
8.2,3,True,
8.3,5,False,"This symbol indicates that the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dark Arts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect has been granted. This occurs when the barrier applied by the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>The Blackest Night<UIGlow>01</UIGlow><UIForeground>01</UIForeground> has absorbed the full amount of damage.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flood of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Edge of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be performed by consuming <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dark Arts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> instead of MP while the effect is active."
8.4,0,False,
8.5,2,False,
8.6,3,False,
8.7,5,False,"This timer indicates the duration of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which increases damage dealt. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flood of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Edge of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 40) grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
8.8,1,False,"Blood Gauge"
8.9,3,False,
8.10,4,False,"This symbol indicates the defensive stance <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Grit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is in effect, which increases enmity."
8.11,2,False,
8.12,3,False,
8.13,4,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the amount of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a dark knight has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be consumed to execute actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bloodspiller<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Quietus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 64).
Using certain actions will increase the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
8.14,2,False,
8.15,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
9.1,1,True,"Darkside Gauge"
9.2,3,True,
9.3,4,False,"When executing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Living Shadow<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, a second timer indicating its duration will appear."
9.4,2,False,
9.5,3,False,
9.6,5,False,"This timer indicates the duration of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which increases damage dealt. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flood of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Edge of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 40) grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Darkside<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
9.7,2,False,
9.8,3,False,
9.9,5,False,"This symbol indicates that the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dark Arts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect has been granted. This occurs when the barrier applied by the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>The Blackest Night<UIGlow>01</UIGlow><UIForeground>01</UIForeground> has absorbed the full amount of damage.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flood of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Edge of Darkness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be performed by consuming <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dark Arts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> instead of MP while the effect is active."
9.10,1,False,"Blood Gauge"
9.11,3,False,
9.12,4,False,"This symbol indicates the defensive stance <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Grit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is in effect, which increases enmity."
9.13,2,False,
9.14,3,False,
9.15,4,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the amount of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a dark knight has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blackblood<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be consumed to execute actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bloodspiller<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Quietus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 64).
Using certain actions will increase the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blood Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
9.16,2,False,
9.17,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
10.1,1,True,"Healing Gauge"
10.2,3,True,
10.3,5,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Healing Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current number of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a white mage has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> are accumulated as time passes while engaged in combat.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> are consumed by using the actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Afflatus Solace<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Afflatus Rapture<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 76)."
10.4,2,False,
10.5,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
11.1,1,True,"Healing Gauge"
11.2,3,True,
11.3,5,False,"Performing actions that consume <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will also nourish the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blood Lily<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blood Lily<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will bloom after consuming three <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, allowing the execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Afflatus Misery<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
11.4,2,False,
11.5,4,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Healing Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current number of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a white mage has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> are accumulated as time passes while engaged in combat.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lilies<UIGlow>01</UIGlow><UIForeground>01</UIForeground> are consumed by using the actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Afflatus Solace<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Afflatus Rapture<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 76)."
11.6,2,False,
11.7,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
12.1,1,True,"Aetherflow Gauge"
12.2,3,True,
12.3,5,False,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fills the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which is required to use certain actions."
12.4,2,False,
12.5,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
13.1,1,True,"Faerie Gauge"
13.2,3,True,
13.3,5,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faerie Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current amount of fae aether accumulated within a faerie. Fae aether is accumulated by using actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lustrate<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Excogitation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> in combat, depleting the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Maintaining an <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherpact<UIGlow>01</UIGlow><UIForeground>01</UIForeground> consumes fae aether."
13.4,1,False,"Aetherflow Gauge"
13.5,3,False,
13.6,5,False,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fills the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which is required to use certain actions."
13.7,2,False,
13.8,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
14.1,1,True,"Faerie Gauge"
14.2,3,True,
14.3,4,False,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Summon Seraph<UIGlow>01</UIGlow><UIForeground>01</UIForeground> replaces Eos with Seraph. The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faerie Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will indicate how much time remains before she must return."
14.4,2,False,
14.5,3,False,
14.6,5,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faerie Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current amount of fae aether accumulated within a faerie. Fae aether is accumulated by using actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lustrate<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Excogitation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> in combat, depleting the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Maintaining an <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherpact<UIGlow>01</UIGlow><UIForeground>01</UIForeground> consumes fae aether."
14.7,1,False,"Aetherflow Gauge"
14.8,3,False,
14.9,5,False,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fills the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Aetherflow Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which is required to use certain actions."
14.10,2,False,
14.11,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
15.1,1,True,"Arcana Gauge"
15.2,3,True,
15.3,4,False,"Using the actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Astral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Umbral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will replace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play I<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play II<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play III<UIGlow>01</UIGlow><UIForeground>01</UIForeground> with their respective arcanum, which will be represented in the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Arcana Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
15.4,2,False,
15.5,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
16.1,1,True,"Arcana Gauge"
16.2,3,True,
16.3,4,False,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Astral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will replace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Minor Arcana<UIGlow>01</UIGlow><UIForeground>01</UIForeground> with <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lord of Crowns<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, while <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Umbral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will replace it with <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lady of Crowns<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
16.4,2,False,
16.5,5,False,"Using the actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Astral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Umbral Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will replace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play I<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play II<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play III<UIGlow>01</UIGlow><UIForeground>01</UIForeground> with their respective arcanum, which will be represented in the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Arcana Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
16.6,2,False,
16.7,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
17.1,0,False,
17.2,0,False,
17.3,0,False,
17.4,0,False,
17.5,0,False,
18.1,1,True,"Chakra Gauge"
18.2,3,True,
18.3,5,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Chakra Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates the number of chakra a monk currently has opened. Chakra are opened using actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Steeled Meditation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or by using certain weaponskills. Opening five allows for the execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Steel Peak<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Howling Fist<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 40)."
18.4,1,False,"Beast Chakra Gauge"
18.5,3,False,
18.6,4,False,"The actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Twin Snakes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Demolish<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 30), and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Dragon Kick<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 50) will grant stacks of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Opo-opo Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Raptor Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coeurl Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. The fury granted is commensurate with the form required for their execution. Other weaponskills that require these forms will consume stacks of fury to deal increased damage."
18.7,2,False,
18.8,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
19.1,1,True,"Beast Chakra Gauge"
19.2,3,True,
19.3,4,False,"The actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Twin Snakes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Demolish<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 30), and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Dragon Kick<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 50) will grant stacks of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Opo-opo Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Raptor Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Coeurl Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. The fury granted is commensurate with the form required for their execution. Other weaponskills that require these forms will consume stacks of fury to deal increased damage."
19.4,1,False,"Chakra Gauge"
19.5,3,False,
19.6,5,False,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Chakra Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates the number of chakra currently open. Opening five allows for the execution of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Steel Peak<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
19.7,2,False,
19.8,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
19.9,0,False,
19.10,0,False,
19.11,0,False,
20.1,1,True,"Dragon Gauge"
20.2,3,True,
20.3,4,False,"This timer indicates the duration of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blood of the Dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which increases damage dealt. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Geirskogul<UIGlow>01</UIGlow><UIForeground>01</UIForeground> grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blood of the Dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
20.4,2,False,
20.5,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
21.1,1,True,"Dragon Gauge"
21.2,3,True,
21.3,4,False,"This timer indicates the duration of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Life of the Dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which increases damage dealt. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Geirskogul<UIGlow>01</UIGlow><UIForeground>01</UIForeground> grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Life of the Dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and allows for the execution of more powerful actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nastrond<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Stardiver<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 80)."
21.4,2,False,
21.5,4,False,"You can view the job gauge description at any time from the Actions & Traits menu."
21.6,0,False,
21.7,0,False,
21.8,0,False,
21.9,0,False,
21.10,0,False,
21.11,0,False,
22.1,1,True,"Kazematoi"
22.2,3,True,
