key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.12,"AST","Atlas Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Animated Atlas","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
5.0,"PLD","Almace","Ancile","Diadochos Sword","Diadochos Sword",1,1,0,0,"Hauteclaire Awoken","Prytwen Awoken","Diadochos Sword","Diadochos Sword",1,1,0,0,False,False,False,False,True,True,True,True
5.1,"MNK","Verethragna","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Rising Suns Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.2,"WAR","Ukonvasara","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Parashu Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.3,"DRG","Rhongomiant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Brionac Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.4,"BRD","Gandiva","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Berimbau Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.5,"WHM","Majestas","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Seraph Cane Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.6,"BLM","Hvergelmir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Lunaris Rod Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.7,"SMN","Draconomicon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Almandal Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.8,"SCH","Tetrabiblos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Elements Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.9,"NIN","Kannagi","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Yukimitsu Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.10,"DRK","Nothung","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Deathbringer Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.11,"MCH","Armageddon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Ferdinand Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
5.12,"AST","Deneb","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Atlas Awoken","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.0,"PLD","Hyperconductive Almace","Hyperconductive Ancile","Diadochos Sword","Diadochos Sword",1,1,0,0,"Almace","Ancile","Diadochos Sword","Diadochos Sword",1,1,0,0,False,False,False,False,True,True,True,True
6.1,"MNK","Hyperconductive Verethragna","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Verethragna","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.2,"WAR","Hyperconductive Ukonvasara","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Ukonvasara","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.3,"DRG","Hyperconductive Rhongomiant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Rhongomiant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.4,"BRD","Hyperconductive Gandiva","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Gandiva","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.5,"WHM","Hyperconductive Majestas","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Majestas","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.6,"BLM","Hyperconductive Hvergelmir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hvergelmir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.7,"SMN","Hyperconductive Draconomicon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Draconomicon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.8,"SCH","Hyperconductive Tetrabiblos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Tetrabiblos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.9,"NIN","Hyperconductive Kannagi","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Kannagi","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.10,"DRK","Hyperconductive Nothung","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Nothung","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.11,"MCH","Hyperconductive Armageddon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Armageddon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
6.12,"AST","Hyperconductive Deneb","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Deneb","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.0,"PLD","Sword of the Twin Thegns","Shield of the Twin Thegns","Diadochos Sword","Diadochos Sword",1,1,0,0,"Hyperconductive Almace","Hyperconductive Ancile","Diadochos Sword","Diadochos Sword",1,1,0,0,False,False,False,False,True,True,True,True
7.1,"MNK","Sultan's Fists","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Verethragna","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.2,"WAR","Axe of the Blood Emperor","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Ukonvasara","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.3,"DRG","Trident of the Overlord","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Rhongomiant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.4,"BRD","Bow of the Autarch","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Gandiva","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.5,"WHM","Cane of the White Tsar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Majestas","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.6,"BLM","Rod of the Black Khan","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Hvergelmir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.7,"SMN","Book of the Mad Queen","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Draconomicon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.8,"SCH","Word of the Magnate","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Tetrabiblos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.9,"NIN","Spurs of the Thorn Prince","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Kannagi","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.10,"DRK","Guillotine of the Tyrant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Nothung","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.11,"MCH","Flame of the Dynast","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Armageddon","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
7.12,"AST","Sphere of the Last Heir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Hyperconductive Deneb","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.0,"PLD","Sharpened Sword of the Twin Thegns","Sharpened Shield of the Twin Thegns","Diadochos Sword","Diadochos Sword",1,1,0,0,"Sword of the Twin Thegns","Shield of the Twin Thegns","Diadochos Sword","Diadochos Sword",1,1,0,0,False,False,False,False,True,True,True,True
8.1,"MNK","Sharpened Sultan's Fists","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sultan's Fists","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.2,"WAR","Sharpened Axe of the Blood Emperor","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Axe of the Blood Emperor","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.3,"DRG","Sharpened Trident of the Overlord","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Trident of the Overlord","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.4,"BRD","Sharpened Bow of the Autarch","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Bow of the Autarch","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.5,"WHM","Sharpened Cane of the White Tsar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Cane of the White Tsar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.6,"BLM","Sharpened Rod of the Black Khan","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Rod of the Black Khan","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.7,"SMN","Sharpened Book of the Mad Queen","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Book of the Mad Queen","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.8,"SCH","Sharpened Word of the Magnate","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Word of the Magnate","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.9,"NIN","Sharpened Spurs of the Thorn Prince","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Spurs of the Thorn Prince","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.10,"DRK","Sharpened Guillotine of the Tyrant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Guillotine of the Tyrant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.11,"MCH","Sharpened Flame of the Dynast","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Flame of the Dynast","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
8.12,"AST","Sharpened Sphere of the Last Heir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sphere of the Last Heir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.0,"PLD","Aettir","Priwen","Diadochos Sword","Diadochos Sword",1,1,0,0,"Sharpened Sword of the Twin Thegns","Sharpened Shield of the Twin Thegns","Diadochos Sword","Diadochos Sword",1,1,0,0,False,False,False,False,True,True,True,True
9.1,"MNK","Nyepels","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Sultan's Fists","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.2,"WAR","Minos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Axe of the Blood Emperor","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.3,"DRG","Areadbhar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Trident of the Overlord","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.4,"BRD","Terpander","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Bow of the Autarch","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.5,"WHM","Sindri","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Cane of the White Tsar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.6,"BLM","Kaladanda","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Rod of the Black Khan","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.7,"SMN","Mimesis","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Book of the Mad Queen","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.8,"SCH","Anabasis","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Word of the Magnate","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.9,"NIN","Sandungs","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Spurs of the Thorn Prince","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.10,"DRK","Cronus","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Guillotine of the Tyrant","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.11,"MCH","Deathlocke","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Flame of the Dynast","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
9.12,"AST","Canopus","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sharpened Sphere of the Last Heir","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,False,False,False,False,True,True,True,True
10.0,"PLD","Aettir Lux","Priwen Lux","Diadochos Sword","Diadochos Sword",1,1,0,0,"Aettir","Priwen","Diadochos Sword","Diadochos Sword",1,1,0,0,True,True,False,False,True,True,True,True
10.1,"MNK","Nyepels Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Nyepels","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.2,"WAR","Minos Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Minos","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.3,"DRG","Areadbhar Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Areadbhar","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.4,"BRD","Terpander Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Terpander","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.5,"WHM","Sindri Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sindri","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.6,"BLM","Kaladanda Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Kaladanda","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.7,"SMN","Mimesis Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Mimesis","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.8,"SCH","Anabasis Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Anabasis","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.9,"NIN","Sandungs Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Sandungs","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.10,"DRK","Cronus Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Cronus","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.11,"MCH","Deathlocke Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Deathlocke","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
10.12,"AST","Canopus Lux","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,"Canopus","Diadochos Sword","Diadochos Sword","Diadochos Sword",1,0,0,0,True,False,False,False,True,True,True,True
11.0,"CRP","Namazu Koban","Wind Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.1,"BSM","Namazu Koban","Fire Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.2,"ARM","Namazu Koban","Ice Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.3,"GSM","Namazu Koban","Wind Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.4,"LTW","Namazu Koban","Earth Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.5,"WVR","Namazu Koban","Lightning Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
11.6,"ALC","Namazu Koban","Water Crystal","Diadochos Sword","Diadochos Sword",1,20,0,0,"Diadochos Sword","Diadochos Sword","Diadochos Sword","Diadochos Sword",0,0,0,0,False,False,False,False,True,True,True,True
