key,0,1,2,3,4
162,"sylph bonnet","","ui/icon/084000/084098.tex","f1f2/00","Sylphlands"
163,"trenchtooth Sahagin","","ui/icon/084000/084099.tex","s1f4/00","Halfstone"
164,"Ulhuadshi","Revenge of the Worms","ui/icon/084000/084215.tex","w1f4/01","Sagolii Desert"
165,"Guguroon Wetnose","Wrecked Rats","ui/icon/084000/084216.tex","w1f2/00","Black Brush"
166,"russet yarzon","","ui/icon/084000/084100.tex","w1f4/01","Sagolii Desert"
167,"giant reader","","ui/icon/084000/084101.tex","r1f1/00","Boulder Downs"
168,"deathgaze","","ui/icon/084000/084102.tex","f1f1/00","Sorrel Haven"
169,"Seps","Giant Seps","ui/icon/084000/084217.tex","r1f1/00","Whitebrim"
170,"Brounger","Make It Rain","ui/icon/084000/084218.tex","s1f6/00","Iron Lake"
171,"smoke bomb","","ui/icon/084000/084103.tex","w1f4/01","Sagolii Desert"
172,"kobold priest","","ui/icon/084000/084104.tex","s1f6/00","Iron Lake"
173,"2nd Cohort eques","","ui/icon/084000/084086.tex","s1f3/01","Agelyss Wise"
174,"Aspidochelone","Bigger than Life","ui/icon/084000/084219.tex","w1f4/01","Zanr'ak"
175,"Gossamer","Spare the Hair","ui/icon/084000/084220.tex","w1f3/00","Wellwick Wood"
176,"U'Ghamaro quarryman","","ui/icon/084000/084106.tex","s1f6/00","U'Ghamaro Mines"
177,"highland goobbue","","ui/icon/084000/084107.tex","r1f1/00","Dragonhead"
178,"hapalit","","ui/icon/084000/084108.tex","l1f1/01","North Silvertear"
179,"Voluptuous Vivian","V for Vinedetta","ui/icon/084000/084221.tex","l1f1/01","Fogfens"
180,"Zoredonite","Shell Shocked","ui/icon/084000/084222.tex","s1f5/00","Bronze Lake"
181,"milkroot cluster","","ui/icon/084000/084109.tex","f1f2/00","Sylphlands"
182,"Zahar'ak thaumaturge","","ui/icon/084000/084110.tex","w1f4/01","Zahar'ak"
183,"5th Cohort signifer","","ui/icon/084000/084111.tex","l1f1/01","Fogfens"
184,"Babaroon Halfshell","Cracked","ui/icon/084000/084223.tex","w1f2/00","Black Brush"
185,"Downy Dunstan","Baa Baa Black Sheep","ui/icon/084000/084224.tex","r1f1/00","Dragonhead"
186,"old-growth treant","","ui/icon/084000/084112.tex","f1f2/00","Larkscall"
187,"preying mantis","","ui/icon/084000/084113.tex","s1f4/00","The Isles of Umbra"
188,"will-o'-the-wisp","","ui/icon/084000/084114.tex","f1f3/00","Snakemolt"
189,"Capricious Cassie","The Squirrel Trapper's Wife","ui/icon/084000/084225.tex","f1f2/00","Larkscall"
190,"Sebek","The Taste of Fear","ui/icon/084000/084226.tex","r1f1/00","Whitebrim"
191,"lesser kalong","","ui/icon/084000/084115.tex","f1f3/00","Urth's Gift"
192,"snipper","","ui/icon/084000/084116.tex","s1f3/01","Bloodshore"
193,"Ixali boundwing","","ui/icon/084000/084117.tex","r1f1/00","Dragonhead"
194,"Gargamelle","Bellyful","ui/icon/084000/084227.tex","r1f1/00","Providence Point"
195,"Gavial","Gavial","ui/icon/084000/084228.tex","r1f1/00","Dragonhead"
196,"U'Ghamaro roundsman","","ui/icon/084000/084118.tex","s1f6/00","U'Ghamaro Mines"
197,"Ixali boldwing","","ui/icon/084000/084119.tex","f1f4/00","Proud Creek"
198,"Mamool Ja breeder","","ui/icon/084000/084120.tex","s1f5/00","Bronze Lake"
199,"Daxio of the Dawn","Breaking Dawn","ui/icon/084000/084229.tex","f1f2/00","Sylphlands"
200,"Nburu","Black and Nburu","ui/icon/084000/084230.tex","l1f1/01","Fogfens"
201,"Zahar'ak pugilist","","ui/icon/084000/084121.tex","w1f4/01","Zahar'ak"
202,"floating eye","","ui/icon/084000/084122.tex","f1f1/00","Sorrel Haven"
203,"deepvoid deathmouse","","ui/icon/084000/084123.tex","f1f3/00","Snakemolt"
204,"Flamecrest Afajj Koh","He's a Firestarter","ui/icon/084000/084231.tex","w1f4/01","Zahar'ak"
205,"Daedalus","Rude Awakening","ui/icon/084000/084232.tex","f1f4/00","Proud Creek"
206,"sandworm","","ui/icon/084000/084124.tex","w1f4/01","Sagolii Desert"
207,"apkallu","","ui/icon/084000/084125.tex","s1f3/01","Bloodshore"
208,"Natalan watchwolf","","ui/icon/084000/084135.tex","r1f1/00","Natalan"
209,"Gisfrid the Grinder","Bump and Grind","ui/icon/084000/084233.tex","w1f4/01","Broken Water"
210,"Undertaker","Grim Undertakings","ui/icon/084000/084234.tex","w1f3/00","Drybone"
211,"4th Cohort hoplomachus","","ui/icon/084000/084127.tex","w1f1/00","Cape Westwind"
212,"sylpheed sigh","","ui/icon/084000/084128.tex","f1f2/00","Sylphlands"
213,"Sapsa shelfclaw","","ui/icon/084000/084129.tex","s1f4/00","Sapsa Spawning Grounds"
214,"Metshaldjas","Say My Name","ui/icon/084000/084235.tex","s1f3/01","Raincatcher Gully"
215,"Kafre","What a Boar","ui/icon/084000/084236.tex","f1f2/00","Sylphlands"
216,"shelfspine Sahagin","","ui/icon/084000/084130.tex","s1f4/00","Halfstone"
217,"ringtail","","ui/icon/084000/084131.tex","s1f6/00","The Long Climb"
218,"Natalan watchwolf","","ui/icon/084000/084135.tex","r1f1/00","Natalan"
219,"Dione","That's What Adventurers Are For","ui/icon/084000/084237.tex","l1f1/01","North Silvertear"
220,"vanguard prototype","Knock on Steel","ui/icon/084000/084238.tex","w1f5/00","Raubahn's Push"
221,"ice sprite","","ui/icon/084000/084133.tex","r1f1/00","Dragonhead"
222,"nix","","ui/icon/084000/084134.tex","l1f1/01","Fogfens"
223,"sundrake","","ui/icon/084000/084126.tex","w1f4/01","Sagolii Desert"
224,"Yabi Two-tails","A Tale of Two-tails","ui/icon/084000/084239.tex","f1f3/00","Lower Paths"
225,"Karkinos","Giant Enemy Crab","ui/icon/084000/084240.tex","s1f5/00","Oakwood"
226,"wild hog","","ui/icon/084000/084136.tex","f1f3/00","Urth's Gift"
227,"raging harrier","","ui/icon/084000/084137.tex","l1f1/01","Fogfens"
228,"snow wolf pup","","ui/icon/084000/084138.tex","r1f1/00","Dragonhead"
229,"Pulxio of the Short Gale","The Gale that Rocks the Cradle","ui/icon/084000/084241.tex","f1f2/00","Sylphlands"
230,"Sekhmet","Closing Time","ui/icon/084000/084242.tex","s1f3/01","Raincatcher Gully"
231,"grass raptor","","ui/icon/084000/084139.tex","s1f3/01","Raincatcher Gully"
232,"4th Cohort secutor","","ui/icon/084000/084140.tex","w1f1/00","Cape Westwind"
233,"taurus","","ui/icon/084000/084141.tex","r1f1/00","Providence Point"
234,"Barometz","Barometz Soup","ui/icon/084000/084243.tex","s1f4/00","Quarterstone"
235,"Jackanapes","Jack of All Trades","ui/icon/084000/084244.tex","f1f2/00","Nine Ivies"
236,"watchwolf","","ui/icon/084000/084142.tex","f1f4/00","Proud Creek"
237,"Amalj'aa lancer","","ui/icon/084000/084143.tex","w1f4/01","Zanr'ak"
238,"velociraptor","","ui/icon/084000/084132.tex","s1f6/00","The Long Climb"
239,"Ose","By a Whisker","ui/icon/084000/084245.tex","s1f6/00","The Long Climb"
240,"Asipatra","Asipatra Attacks","ui/icon/084000/084246.tex","f1f1/00","Sorrel Haven"
241,"kobold roundsman","","ui/icon/084000/084145.tex","s1f6/00","Iron Lake"
242,"redhorn ogre","","ui/icon/084000/084146.tex","r1f1/00","Providence Point"
243,"morbol","","ui/icon/084000/084144.tex","f1f2/00","Larkscall"
244,"Aeetes","Bad Hair Day","ui/icon/084000/084247.tex","w1f3/00","The Burning Wall"
245,"Sotoli Hueloc of the East Wind","","ui/icon/084000/084248.tex","r1f1/00","Natalan"
246,"U'Ghamaro quarryman","","ui/icon/084000/084106.tex","s1f6/00","U'Ghamaro Mines"
247,"lammergeyer","","ui/icon/084000/084065.tex","s1f4/00","The Isles of Umbra"
248,"snow wolf","","ui/icon/084000/084005.tex","r1f1/00","Boulder Downs"
249,"mantis king","The King's Justice","ui/icon/084000/084249.tex","s1f4/00","The Isles of Umbra"
250,"Old Six-arms","(I Just) Died in Six Arms Tonight","ui/icon/084000/084250.tex","s1f4/00","Quarterstone"
251,"White Joker","","ui/icon/084000/084256.tex","f1f1/00",""
252,"Stinging Sophie","","ui/icon/084000/084257.tex","f1f2/00",""
253,"Monarch Ogrefly","","ui/icon/084000/084258.tex","f1f3/00",""
254,"Phecda","","ui/icon/084000/084259.tex","f1f4/00",""
255,"Sewer Syrup","","ui/icon/084000/084260.tex","w1f1/00",""
256,"Ovjang","","ui/icon/084000/084261.tex","w1f2/00",""
257,"Gatling","","ui/icon/084000/084262.tex","w1f3/00",""
258,"Albin the Ashen","","ui/icon/084000/084263.tex","w1f4/01",""
259,"Flame Sergeant Dalvag","","ui/icon/084000/084264.tex","w1f5/00",""
260,"Skogs Fru","","ui/icon/084000/084265.tex","s1f1/00",""
261,"Barbastelle","","ui/icon/084000/084266.tex","s1f2/00",""
262,"Bloody Mary","","ui/icon/084000/084267.tex","s1f3/01",""
263,"Dark Helmet","","ui/icon/084000/084268.tex","s1f4/00",""
264,"Myradrosh","","ui/icon/084000/084269.tex","s1f5/00",""
265,"Vuokho","","ui/icon/084000/084270.tex","s1f6/00",""
266,"Naul","","ui/icon/084000/084271.tex","r1f1/00",""
267,"Leech King","","ui/icon/084000/084272.tex","l1f1/01",""
268,"steinbock","","ui/icon/084000/084276.tex","r2f1/00","Riversmeet"
269,"deepeye","","ui/icon/084000/084277.tex","r2f1/00","Riversmeet"
270,"bergthurs","","ui/icon/084000/084278.tex","r2f1/00","Riversmeet"
271,"silver wolf","","ui/icon/084000/084279.tex","r2f1/00","Riversmeet"
272,"upland mylodon","","ui/icon/084000/084280.tex","r2f1/00","Riversmeet"
273,"icetrap","","ui/icon/084000/084281.tex","r2f1/00","Riversmeet"
274,"frost grenade","","ui/icon/084000/084282.tex","r2f1/00","Gorgagne Holding"
275,"gaelicat","","ui/icon/084000/084283.tex","a2f1/00","Cloudtop"
276,"gastornis","","ui/icon/084000/084284.tex","a2f1/00","Cloudtop"
277,"conodont","","ui/icon/084000/084285.tex","a2f1/00","Voor Sian Siran"
278,"obdella","","ui/icon/084000/084286.tex","a2f1/00","Voor Sian Siran"
279,"cloudworm","","ui/icon/084000/084287.tex","a2f1/00","Voor Sian Siran"
280,"paissa","","ui/icon/084000/084288.tex","a2f1/00","Voor Sian Siran"
281,"polar bear","","ui/icon/084000/084289.tex","r2f1/00","Twinpools"
282,"wooly yak","","ui/icon/084000/084290.tex","r2f1/00","Twinpools"
283,"gelato","","ui/icon/084000/084291.tex","r2f1/00","Twinpools"
284,"archaeornis","","ui/icon/084000/084292.tex","r2f1/00","Twinpools"
285,"ice commander","","ui/icon/084000/084293.tex","r2f1/00","Twinpools"
286,"rheum","","ui/icon/084000/084294.tex","r2f1/00","Twinpools"
287,"lone yeti","","ui/icon/084000/084295.tex","r2f1/00","Red Rim"
288,"sanuwa","","ui/icon/084000/084296.tex","a2f1/00","Vundu Ok' Bendu"
289,"lan'laii Gundu","","ui/icon/084000/084297.tex","a2f1/00","Vundu Ok' Bendu"
290,"nat'laii Gundu","","ui/icon/084000/084298.tex","a2f1/00","Vundu Ok' Bendu"
291,"vuk'laii Gundu","","ui/icon/084000/084299.tex","a2f1/00","Vundu Ok' Bendu"
292,"feather flea","","ui/icon/084000/084300.tex","d2f1/00","Chocobo Forest"
293,"wild chocobo","","ui/icon/084000/084301.tex","d2f1/00","Chocobo Forest"
294,"bandersnatch","","ui/icon/084000/084302.tex","d2f1/00","Chocobo Forest"
295,"brown bear","","ui/icon/084000/084303.tex","d2f1/00","The Hundred Throes"
296,"Dravanian aevis","","ui/icon/084000/084304.tex","d2f1/00","The Smoldering Wastes"
297,"melia","","ui/icon/084000/084305.tex","d2f1/00","The Smoldering Wastes"
298,"clearwater ninki nanka","","ui/icon/084000/084306.tex","d2f1/00","The Smoldering Wastes"
299,"loaghtan","","ui/icon/084000/084307.tex","d2f1/00","The Smoldering Wastes"
300,"dragonfly watcher","","ui/icon/084000/084308.tex","d2f1/00","The Smoldering Wastes"
301,"Dravanian wyvern","","ui/icon/084000/084309.tex","d2f1/00","Avalonia Fallen"
302,"miacid","","ui/icon/084000/084310.tex","d2f1/00","Avalonia Fallen"
303,"forelands hippocerf","","ui/icon/084000/084311.tex","d2f1/00","Avalonia Fallen"
304,"gallimimus","","ui/icon/084000/084312.tex","d2f1/00","Sohm Al Foothills"
305,"lesser hydra","","ui/icon/084000/084313.tex","a2f2/00","Delta Quadrant"
306,"vinegaroon","","ui/icon/084000/084314.tex","d2f1/00","Mourn"
307,"tyrannosaur","","ui/icon/084000/084315.tex","d2f1/00","Mourn"
308,"sankchinni","","ui/icon/084000/084316.tex","d2f3/00","Eil Tohm"
309,"hropken","","ui/icon/084000/084317.tex","d2f3/00","Eil Tohm"
310,"tulihand","","ui/icon/084000/084318.tex","d2f3/00","Monsterie"
311,"wadjet","","ui/icon/084000/084319.tex","d2f3/00","Landlord Colony"
