key,0,1,2,3,4,5
75,"Malboro","Malboro",8,3,"Elemental",True
76,"Tiamat","Tiamat",2,1,"Elemental",True
77,"Ultros","Ultros",5,3,"Elemental",True
78,"Behemoth","Behemoth",5,3,"Elemental",True
79,"Cactuar","Cactuar",4,3,"Elemental",True
80,"Cerberus","Cerberus",6,5,"Elemental",True
81,"Goblin","Goblin",8,3,"Elemental",True
82,"Mandragora","Mandragora",10,1,"Elemental",True
83,"Louisoix","Louisoix",6,5,"Elemental",True
84,"","",0,0,"Elemental",False
85,"Spriggan","Spriggan",6,5,"Elemental",True
86,"Sephirot","Sephirot",9,7,"Elemental",True
87,"Sophia","Sophia",9,7,"Elemental",True
88,"Zurvan","Zurvan",9,7,"Elemental",True
90,"Aegis","Aegis",1,2,"Elemental",True
91,"Balmung","Balmung",8,4,"Elemental",True
92,"Durandal","Durandal",2,2,"Elemental",True
93,"Excalibur","Excalibur",5,4,"Elemental",True
94,"Gungnir","Gungnir",1,2,"Elemental",True
95,"Hyperion","Hyperion",5,4,"Elemental",True
96,"Masamune","Masamune",3,2,"Elemental",True
97,"Ragnarok","Ragnarok",6,6,"Elemental",True
98,"Ridill","Ridill",2,2,"Elemental",True
99,"Sargatanas","Sargatanas",4,4,"Elemental",True
100,"","",0,0,"Unknown",False
101,"","",0,0,"Unknown",False
102,"","",0,0,"Unknown",False
103,"","",0,0,"Unknown",False
104,"","",0,0,"Unknown",False
105,"","",0,0,"Unknown",False
106,"","",0,0,"Unknown",False
107,"","",0,0,"Unknown",False
108,"","",0,0,"Unknown",False
109,"","",0,0,"Unknown",False
110,"b-tirica","b-tirica",1,1,"Elemental",False
111,"b-contents","b-contents",0,0,"Elemental",False
112,"b-chiriri","b-chiriri",4,3,"Elemental",False
113,"b-contents2","b-contents2",0,0,"Elemental",False
114,"b-jugularis","b-jugularis",2,1,"Elemental",False
115,"e-regia","e-regia",1,1,"Elemental",False
116,"e-pialii","e-pialii",4,3,"Elemental",False
117,"e-contents","e-contents",0,0,"Elemental",False
118,"e-contents2","e-contents2",0,0,"Elemental",False
119,"e-coloria","e-coloria",1,1,"Elemental",False
120,"e-gouldiae","e-gouldiae",4,3,"Elemental",False
121,"e-contents3","e-contents3",0,0,"Elemental",False
122,"e-contents4","e-contents4",0,0,"Elemental",False
123,"e-trichroa","e-trichroa",2,1,"Elemental",False
124,"e-hyperion","e-hyperion",0,0,"Elemental",False
126,"e-ragnarok","e-ragnarok",0,0,"Elemental",False
127,"e-ridill","e-ridill",0,0,"Elemental",False
128,"e-sargatanas","e-sargatanas",5,3,"Elemental",False
129,"","",0,0,"Unknown",False
130,"","",0,0,"Unknown",False
131,"","",0,0,"Unknown",False
132,"","",0,0,"Unknown",False
133,"","",0,0,"Unknown",False
134,"","",0,0,"Unknown",False
135,"","",0,0,"Unknown",False
136,"","",0,0,"Unknown",False
137,"","",0,0,"Unknown",False
138,"","",0,0,"Unknown",False
139,"","",0,0,"Unknown",False
140,"","",0,0,"Unknown",False
141,"b-contents3","b-contents3",0,0,"Elemental",False
142,"b-cyanoptera","b-cyanoptera",1,1,"Elemental",False
144,"","",0,0,"Unknown",False
145,"","",0,0,"Unknown",False
153,"z-cinereus","z-cinereus",1,1,"Elemental",False
154,"z-vanellus","z-vanellus",4,3,"Elemental",False
155,"z-contents3","z-contents3",0,0,"Elemental",False
156,"z-japonicus","z-japonicus",1,1,"Elemental",False
157,"z-dauma","z-dauma",1,1,"Elemental",False
158,"z-contents","z-contents",0,0,"Elemental",False
159,"z-contents2","z-contents2",0,0,"Elemental",False
160,"","",0,0,"Unknown",False
161,"","",0,0,"Unknown",False
162,"","",0,0,"Unknown",False
163,"","",0,0,"Unknown",False
164,"","",0,0,"Unknown",False
165,"","",0,0,"Unknown",False
166,"","",0,0,"Unknown",False
167,"","",0,0,"Unknown",False
168,"","",0,0,"Unknown",False
169,"","",0,0,"Unknown",False
170,"","",0,0,"Unknown",False
171,"","",0,0,"Unknown",False
172,"","",0,0,"Unknown",False
173,"","",0,0,"Unknown",False
174,"","",0,0,"Unknown",False
175,"","",0,0,"Unknown",False
176,"","",0,0,"Unknown",False
177,"","",0,0,"Unknown",False
178,"","",0,0,"Unknown",False
179,"","",0,0,"Unknown",False
180,"","",0,0,"Unknown",False
181,"","",0,0,"Unknown",False
182,"","",0,0,"Unknown",False
183,"","",0,0,"Unknown",False
184,"","",0,0,"Unknown",False
185,"","",0,0,"Unknown",False
186,"","",0,0,"Unknown",False
187,"","",0,0,"Unknown",False
188,"","",0,0,"Unknown",False
189,"","",0,0,"Unknown",False
190,"","",0,0,"Unknown",False
191,"","",0,0,"Unknown",False
201,"Nacontents01","Nacontents01",0,0,"Elemental",False
202,"Nacontents02","Nacontents02",0,0,"Elemental",False
203,"Nacontents03","Nacontents03",0,0,"Elemental",False
204,"Nacontents04","Nacontents04",0,0,"Elemental",False
205,"Nacontents05","Nacontents05",0,0,"Elemental",False
206,"Nacontents06","Nacontents06",0,0,"Elemental",False
207,"Nacontents07","Nacontents07",0,0,"Elemental",False
208,"Nacontents08","Nacontents08",0,0,"Elemental",False
209,"Nacontents09","Nacontents09",0,0,"Elemental",False
210,"Nacontents10","Nacontents10",0,0,"Elemental",False
211,"Nacontents11","Nacontents11",0,0,"Elemental",False
212,"Nacontents12","Nacontents12",0,0,"Elemental",False
213,"Nacontents13","Nacontents13",0,0,"Elemental",False
214,"Nacontents14","Nacontents14",0,0,"Elemental",False
215,"Nacontents15","Nacontents15",0,0,"Elemental",False
216,"Nacontents16","Nacontents16",0,0,"Elemental",False
217,"Nacontents17","Nacontents17",0,0,"Elemental",False
218,"Nacontents18","Nacontents18",0,0,"Elemental",False
219,"Nacontents19","Nacontents19",0,0,"Elemental",False
220,"Nacontents20","Nacontents20",0,0,"Elemental",False
221,"Nacontents21","Nacontents21",0,0,"Elemental",False
222,"Nacontents22","Nacontents22",0,0,"Elemental",False
223,"Nacontents23","Nacontents23",0,0,"Elemental",False
224,"Nacontents24","Nacontents24",0,0,"Elemental",False
225,"Jpcontents01","Jpcontents01",0,0,"Elemental",False
226,"Jpcontents02","Jpcontents02",0,0,"Elemental",False
227,"Jpcontents03","Jpcontents03",0,0,"Elemental",False
228,"Jpcontents04","Jpcontents04",0,0,"Elemental",False
229,"Jpcontents05","Jpcontents05",0,0,"Elemental",False
230,"Jpcontents06","Jpcontents06",0,0,"Elemental",False
231,"Jpcontents07","Jpcontents07",0,0,"Elemental",False
232,"Jpcontents08","Jpcontents08",0,0,"Elemental",False
233,"Jpcontents09","Jpcontents09",0,0,"Elemental",False
234,"Jpcontents10","Jpcontents10",0,0,"Elemental",False
235,"Jpcontents11","Jpcontents11",0,0,"Elemental",False
236,"Jpcontents12","Jpcontents12",0,0,"Elemental",False
237,"Jpcontents13","Jpcontents13",0,0,"Elemental",False
238,"Jpcontents14","Jpcontents14",0,0,"Elemental",False
239,"Jpcontents15","Jpcontents15",0,0,"Elemental",False
240,"Jpcontents16","Jpcontents16",0,0,"Elemental",False
241,"Jpcontents17","Jpcontents17",0,0,"Elemental",False
242,"Jpcontents18","Jpcontents18",0,0,"Elemental",False
243,"Jpcontents19","Jpcontents19",0,0,"Elemental",False
244,"Jpcontents20","Jpcontents20",0,0,"Elemental",False
245,"Jpcontents21","Jpcontents21",0,0,"Elemental",False
246,"Jpcontents22","Jpcontents22",0,0,"Elemental",False
247,"Jpcontents23","Jpcontents23",0,0,"Elemental",False
248,"Jpcontents24","Jpcontents24",0,0,"Elemental",False
249,"Jpcontents25","Jpcontents25",0,0,"Elemental",False
250,"Jpcontents26","Jpcontents26",0,0,"Elemental",False
251,"Jpcontents27","Jpcontents27",0,0,"Elemental",False
252,"Jpcontents28","Jpcontents28",0,0,"Elemental",False
253,"Jpcontents29","Jpcontents29",0,0,"Elemental",False
254,"Jpcontents30","Jpcontents30",0,0,"Elemental",False
255,"Nacontents25","Nacontents25",0,0,"Elemental",False
256,"Nacontents26","Nacontents26",0,0,"Elemental",False
257,"Nacontents27","Nacontents27",0,0,"Elemental",False
258,"Nacontents28","Nacontents28",0,0,"Elemental",False
259,"Nacontents29","Nacontents29",0,0,"Elemental",False
260,"Nacontents30","Nacontents30",0,0,"Elemental",False
261,"Nacontents31","Nacontents31",0,0,"Elemental",False
262,"Nacontents32","Nacontents32",0,0,"Elemental",False
263,"Nacontents33","Nacontents33",0,0,"Elemental",False
264,"Nacontents34","Nacontents34",0,0,"Elemental",False
265,"Jpcontents31","Jpcontents31",0,0,"Elemental",False
266,"Jpcontents32","Jpcontents32",0,0,"Elemental",False
267,"Jpcontents33","Jpcontents33",0,0,"Elemental",False
268,"Jpcontents34","Jpcontents34",0,0,"Elemental",False
269,"Jpcontents35","Jpcontents35",0,0,"Elemental",False
270,"Jpcontents36","Jpcontents36",0,0,"Elemental",False
271,"Nacontents36","Nacontents36",0,0,"Elemental",False
272,"Nacontents37","Nacontents37",0,0,"Elemental",False
273,"Nacontents38","Nacontents38",0,0,"Elemental",False
274,"Nacontents39","Nacontents39",0,0,"Elemental",False
275,"Nacontents40","Nacontents40",0,0,"Elemental",False
276,"Nacontents41","Nacontents41",0,0,"Elemental",False
277,"Nacontents42","Nacontents42",0,0,"Elemental",False
278,"Nacontents43","Nacontents43",0,0,"Elemental",False
279,"Nacontents44","Nacontents44",0,0,"Elemental",False
280,"Nacontents45","Nacontents45",0,0,"Elemental",False
300,"Occontents01","Occontents01",0,0,"Elemental",False
301,"Occontents02","Occontents02",0,0,"Elemental",False
302,"Occontents03","Occontents03",0,0,"Elemental",False
303,"Occontents04","Occontents04",0,0,"Elemental",False
304,"Occontents05","Occontents05",0,0,"Elemental",False
305,"","",0,0,"Elemental",False
306,"","",0,0,"Elemental",False
307,"","",0,0,"Elemental",False
308,"","",0,0,"Elemental",False
309,"","",0,0,"Elemental",False
310,"","",0,0,"Elemental",False
311,"Eucontents01","Eucontents01",0,0,"Elemental",False
312,"Eucontents02","Eucontents02",0,0,"Elemental",False
313,"Eucontents03","Eucontents03",0,0,"Elemental",False
314,"Eucontents04","Eucontents04",0,0,"Elemental",False
315,"Eucontents05","Eucontents05",0,0,"Elemental",False
316,"Eucontents06","Eucontents06",0,0,"Elemental",False
317,"Eucontents07","Eucontents07",0,0,"Elemental",False
318,"Eucontents08","Eucontents08",0,0,"Elemental",False
319,"","",0,0,"Elemental",False
320,"","",0,0,"Elemental",False
321,"Eucontents11","Eucontents11",0,0,"Elemental",False
322,"Eucontents12","Eucontents12",0,0,"Elemental",False
323,"Eucontents13","Eucontents13",0,0,"Elemental",False
324,"Eucontents14","Eucontents14",0,0,"Elemental",False
325,"Eucontents15","Eucontents15",0,0,"Elemental",False
326,"Eucontents16","Eucontents16",0,0,"Elemental",False
327,"Eucontents17","Eucontents17",0,0,"Elemental",False
328,"Eucontents18","Eucontents18",0,0,"Elemental",False
329,"","",0,0,"Elemental",False
330,"","",0,0,"Elemental",False
331,"Eucontents21","Eucontents21",0,0,"Elemental",False
332,"Eucontents22","Eucontents22",0,0,"Elemental",False
333,"Eucontents23","Eucontents23",0,0,"Elemental",False
334,"Eucontents24","Eucontents24",0,0,"Elemental",False
335,"Eucontents25","Eucontents25",0,0,"Elemental",False
336,"Eucontents26","Eucontents26",0,0,"Elemental",False
337,"Eucontents27","Eucontents27",0,0,"Elemental",False
338,"Eucontents28","Eucontents28",0,0,"Elemental",False
339,"","",0,0,"Elemental",False
340,"","",0,0,"Elemental",False
341,"","",0,0,"Elemental",False
342,"","",0,0,"Elemental",False
343,"","",0,0,"Elemental",False
344,"","",0,0,"Elemental",False
345,"","",0,0,"Elemental",False
346,"","",0,0,"Elemental",False
347,"","",0,0,"Elemental",False
348,"","",0,0,"Elemental",False
349,"","",0,0,"Elemental",False
350,"","",0,0,"Elemental",False
351,"","",0,0,"Elemental",False
352,"","",0,0,"Elemental",False
353,"","",0,0,"Elemental",False
354,"","",0,0,"Elemental",False
355,"","",0,0,"Elemental",False
356,"","",0,0,"Elemental",False
357,"","",0,0,"Elemental",False
358,"","",0,0,"Elemental",False
359,"","",0,0,"Elemental",False
360,"","",0,0,"Elemental",False
361,"","",0,0,"Elemental",False
362,"","",0,0,"Elemental",False
363,"","",0,0,"Elemental",False
364,"","",0,0,"Elemental",False
365,"","",0,0,"Elemental",False
366,"","",0,0,"Elemental",False
367,"","",0,0,"Elemental",False
368,"","",0,0,"Elemental",False
369,"","",0,0,"Elemental",False
370,"","",0,0,"Elemental",False
371,"","",0,0,"Elemental",False
372,"","",0,0,"Elemental",False
373,"","",0,0,"Elemental",False
374,"","",0,0,"Elemental",False
375,"","",0,0,"Elemental",False
376,"","",0,0,"Elemental",False
377,"","",0,0,"Elemental",False
378,"","",0,0,"Elemental",False
379,"","",0,0,"Elemental",False
380,"","",0,0,"Elemental",False
381,"","",0,0,"Elemental",False
382,"","",0,0,"Elemental",False
383,"","",0,0,"Elemental",False
384,"","",0,0,"Elemental",False
385,"","",0,0,"Elemental",False
386,"","",0,0,"Elemental",False
387,"","",0,0,"Elemental",False
388,"","",0,0,"Elemental",False
389,"","",0,0,"Elemental",False
390,"","",0,0,"Elemental",False
391,"","",0,0,"Elemental",False
392,"","",0,0,"Elemental",False
393,"","",0,0,"Elemental",False
394,"","",0,0,"Elemental",False
395,"","",0,0,"Elemental",False
396,"","",0,0,"Elemental",False
397,"","",0,0,"Elemental",False
398,"","",0,0,"Elemental",False
399,"","",0,0,"Elemental",False
400,"Sagittarius","Sagittarius",6,5,"Elemental",True
401,"Phantom","Phantom",6,5,"Elemental",True
402,"Alpha","Alpha",7,5,"Elemental",True
403,"Raiden","Raiden",7,5,"Elemental",True
404,"Marilith","Marilith",11,3,"Elemental",True
405,"Seraph","Seraph",11,3,"Elemental",True
406,"Halicarnassus","Halicarnassus",11,3,"Elemental",True
407,"Maduin","Maduin",11,3,"Elemental",True
408,"Cuchulainn","Cuchulainn",11,3,"Elemental",True
409,"Kraken","Kraken",11,3,"Elemental",True
410,"Rafflesia","Rafflesia",11,3,"Elemental",True
411,"Golem","Golem",11,3,"Elemental",True
412,"Titania","Titania",12,5,"Elemental",False
413,"Innocence","Innocence",12,5,"Elemental",False
414,"Pixie","Pixie",12,5,"Elemental",False
415,"Tycoon","Tycoon",12,5,"Elemental",False
416,"Wyvern","Wyvern",12,5,"Elemental",False
417,"Lakshmi","Lakshmi",12,5,"Elemental",False
418,"Eden","Eden",12,5,"Elemental",False
419,"Syldra","Syldra",12,5,"Elemental",False
420,"","",0,0,"Elemental",False
421,"","",0,0,"Elemental",False
422,"","",0,0,"Elemental",False
423,"","",0,0,"Elemental",False
424,"","",0,0,"Elemental",False
425,"","",0,0,"Elemental",False
426,"","",0,0,"Elemental",False
427,"","",0,0,"Elemental",False
428,"","",0,0,"Elemental",False
429,"","",0,0,"Elemental",False
430,"","",0,0,"Elemental",False
431,"","",0,0,"Elemental",False
432,"","",0,0,"Elemental",False
433,"","",0,0,"Elemental",False
434,"","",0,0,"Elemental",False
435,"","",0,0,"Elemental",False
436,"","",0,0,"Elemental",False
437,"","",0,0,"Elemental",False
438,"","",0,0,"Elemental",False
439,"","",0,0,"Elemental",False
440,"","",0,0,"Elemental",False
441,"","",0,0,"Elemental",False
442,"","",0,0,"Elemental",False
443,"","",0,0,"Elemental",False
444,"","",0,0,"Elemental",False
445,"","",0,0,"Elemental",False
446,"","",0,0,"Elemental",False
447,"","",0,0,"Elemental",False
448,"","",0,0,"Elemental",False
449,"","",0,0,"Elemental",False
450,"","",0,0,"Elemental",False
451,"","",0,0,"Elemental",False
452,"","",0,0,"Elemental",False
453,"","",0,0,"Elemental",False
454,"","",0,0,"Elemental",False
455,"","",0,0,"Elemental",False
456,"","",0,0,"Elemental",False
457,"","",0,0,"Elemental",False
458,"","",0,0,"Elemental",False
459,"","",0,0,"Elemental",False
460,"","",0,0,"Elemental",False
461,"","",0,0,"Elemental",False
462,"","",0,0,"Elemental",False
463,"","",0,0,"Elemental",False
464,"","",0,0,"Elemental",False
465,"","",0,0,"Elemental",False
466,"","",0,0,"Elemental",False
467,"","",0,0,"Elemental",False
468,"","",0,0,"Elemental",False
469,"","",0,0,"Elemental",False
470,"","",0,0,"Elemental",False
471,"","",0,0,"Elemental",False
472,"","",0,0,"Elemental",False
473,"","",0,0,"Elemental",False
474,"","",0,0,"Elemental",False
475,"","",0,0,"Elemental",False
476,"","",0,0,"Elemental",False
477,"","",0,0,"Elemental",False
478,"","",0,0,"Elemental",False
479,"","",0,0,"Elemental",False
480,"","",0,0,"Elemental",False
481,"","",0,0,"Elemental",False
482,"","",0,0,"Elemental",False
483,"","",0,0,"Elemental",False
484,"","",0,0,"Elemental",False
485,"","",0,0,"Elemental",False
486,"","",0,0,"Elemental",False
487,"","",0,0,"Elemental",False
488,"","",0,0,"Elemental",False
489,"","",0,0,"Elemental",False
490,"","",0,0,"Elemental",False
491,"","",0,0,"Elemental",False
492,"","",0,0,"Elemental",False
493,"","",0,0,"Elemental",False
494,"","",0,0,"Elemental",False
495,"","",0,0,"Elemental",False
496,"","",0,0,"Elemental",False
497,"","",0,0,"Elemental",False
498,"","",0,0,"Elemental",False
499,"","",0,0,"Elemental",False
576,"","",0,0,"Unknown",False
577,"","",0,0,"Unknown",False
578,"","",0,0,"Unknown",False
579,"","",0,0,"Unknown",False
580,"","",0,0,"Unknown",False
581,"","",0,0,"Unknown",False
582,"","",0,0,"Unknown",False
583,"","",0,0,"Unknown",False
584,"","",0,0,"Unknown",False
585,"","",0,0,"Unknown",False
586,"","",0,0,"Unknown",False
630,"","",0,0,"Unknown",False
631,"","",0,0,"Unknown",False
632,"","",0,0,"Unknown",False
633,"","",0,0,"Unknown",False
634,"","",0,0,"Unknown",False
635,"","",0,0,"Unknown",False
636,"","",0,0,"Unknown",False
637,"","",0,0,"Unknown",False
638,"","",0,0,"Unknown",False
639,"","",0,0,"Unknown",False
640,"","",0,0,"Unknown",False
641,"","",0,0,"Unknown",False
642,"","",0,0,"Unknown",False
643,"","",0,0,"Unknown",False
644,"","",0,0,"Unknown",False
645,"","",0,0,"Unknown",False
646,"","",0,0,"Unknown",False
647,"","",0,0,"Unknown",False
648,"","",0,0,"Unknown",False
649,"","",0,0,"Unknown",False
650,"","",0,0,"Unknown",False
651,"","",0,0,"Unknown",False
652,"","",0,0,"Unknown",False
653,"","",0,0,"Unknown",False
654,"","",0,0,"Unknown",False
655,"","",0,0,"Unknown",False
656,"","",0,0,"Unknown",False
657,"","",0,0,"Unknown",False
658,"","",0,0,"Unknown",False
659,"","",0,0,"Unknown",False
1024,"","",0,0,"Unknown",False
1025,"","",0,0,"Unknown",False
1040,"DiPingGuan","地平关",0,0,"Gaia",False
1041,"MiWuShiDi","迷雾湿地",0,0,"Gaia",False
1042,"LaNuoXiYa","拉诺西亚",101,101,"Gaia",False
1043,"ZiShuiZhanQiao","紫水栈桥",103,101,"Gaia",False
1044,"HuanYingQunDao","幻影群岛",101,101,"Gaia",False
1045,"MoDuNa","摩杜纳",103,101,"Gaia",False
1046,"MoShouLingYu","魔兽领域",0,0,"Gaia",False
1047,"FengMoDong","封魔洞",0,0,"Gaia",False
1048,"TaiyangHaiAn","太阳海岸",0,0,"Gaia",False
1049,"XiaoMaiJiuGang","小麦酒港",0,0,"Gaia",False
1050,"YinLeiHu","银泪湖",0,0,"Gaia",False
1051,"ShengXiaTan","盛夏滩",0,0,"Gaia",False
1052,"PuTaoJiuGang","葡萄酒港",0,0,"Gaia",False
1053,"HeiYiSenLin","黑衣森林",0,0,"Gaia",False
1054,"QingLinQuan","青磷泉",0,0,"Gaia",False
1055,"JinChuiTaiDi","金锤台地",0,0,"Gaia",False
1056,"HongChaChuan","红茶川",0,0,"Gaia",False
1057,"YiXiuJiaDe","伊修加德",0,0,"Gaia",False
1058,"XueSongYuan","雪松原",0,0,"Gaia",False
1059,"YaoJingLing","妖精领",0,0,"Gaia",False
1060,"MengYaChi","萌芽池",101,101,"Gaia",False
1061,"ZhiZhangXiaGu","执掌峡谷",0,0,"Gaia",False
1062,"MiYueZhiTa","密约之塔",0,0,"Gaia",False
1063,"MoLaBiWan","莫拉比湾",0,0,"Gaia",False
1064,"YueYaWan","月牙湾",0,0,"Gaia",False
1065,"YaoLanShu","摇篮树",0,0,"Gaia",False
1066,"QiaoMingDong","樵鸣洞",0,0,"Gaia",False
1067,"NiMuHe","尼姆河",0,0,"Gaia",False
1068,"HuangJinGu","黄金谷",0,0,"Gaia",False
1069,"BaiLingTi","百灵啼",0,0,"Gaia",False
1070,"TianLangXingDengTa","天狼星灯塔",0,0,"Gaia",False
1071,"ZhuoReZouLang","灼热走廊",0,0,"Gaia",False
1072,"SiYuJuMu","私语巨木",0,0,"Gaia",False
1073,"YueYingDao","月影岛",0,0,"Gaia",False
1074,"ShuiJingTa","水晶塔",0,0,"Gaia",False
1075,"MengXiangGong","梦想宫",0,0,"Gaia",False
1076,"BaiJinHuanXiang","白金幻象",102,101,"Gaia",False
1077,"HeiJinHu","黑金湖",0,0,"Gaia",False
1078,"LongXiPuBu","龙息瀑布",0,0,"Gaia",False
1079,"ShiWeiTa","石卫塔",0,0,"Gaia",False
1080,"TongLingTongShan","铜铃铜山",0,0,"Gaia",False
1081,"ShenYiZhiDi","神意之地",101,101,"Gaia",False
1082,"ShiJiuDaQiao","狮鹫大桥",0,0,"Gaia",False
1083,"YongHengChuan","永恒川",0,0,"Gaia",False
1084,"HaiWuShaTan","海雾沙滩",0,0,"Gaia",False
1085,"HeFengLiuDi","和风流地",0,0,"Gaia",False
1086,"ZeMeiErYaoSai","泽梅尔要塞",0,0,"Gaia",False
1087,"JuShiQiu","巨石丘",0,0,"Gaia",False
1088,"JianDouLingYu","剑斗领域",0,0,"Gaia",False
1089,"HeiChenYiZhan","黑尘驿站",0,0,"Gaia",False
1090,"ShuiLianYan","睡莲岩",0,0,"Gaia",False
1091,"LingHangMingDeng","领航明灯",0,0,"Gaia",False
1092,"HaiCiShiKu","海词石窟",0,0,"Gaia",False
1093,"FeiCuiHu","翡翠湖",0,0,"Gaia",False
1094,"XiongXinGuangChang","雄心广场",0,0,"Gaia",False
1095,"KuErZhaSi","库尔札斯",0,0,"Gaia",False
1096,"LiuShaMiGong","流沙迷宫",0,0,"Gaia",False
1097,"FangXiangTang","芳香堂",0,0,"Gaia",False
1098,"HuaMiZhanQiao","花蜜栈桥",0,0,"Gaia",False
1099,"LanWuYongQuan","蓝雾涌泉",0,0,"Gaia",False
1100,"ShenLingShengYu","神灵圣域",0,0,"Gaia",False
1101,"BaiYunYa","白云崖",0,0,"Gaia",False
1102,"HaiJiangShuiQu","海将水渠",0,0,"Gaia",False
1103,"YuanLingYouShu","元灵幼树",0,0,"Gaia",False
1104,"ShaZhongLuTing","沙钟旅亭",0,0,"Gaia",False
1105,"JieMeiQiu","姐妹丘",0,0,"Gaia",False
1106,"JingYuZhuangYuan","静语庄园",103,101,"Gaia",False
1107,"ZuJiGu","足迹谷",0,0,"Gaia",False
1108,"ShanHuTa","珊瑚塔",0,0,"Gaia",False
1109,"HengDuanYa","横断崖",0,0,"Gaia",False
1110,"ShuiShangTingYuan","水上庭院",0,0,"Gaia",False
1111,"WuXianHuiLang","无限回廊",0,0,"Gaia",False
1112,"JinDingChi","金锭池",0,0,"Gaia",False
1113,"LvRenZhanQiao","旅人栈桥",102,101,"Gaia",False
1114,"LongWenYan","龙纹岩",0,0,"Gaia",False
1115,"HaiManQiaoLang","海鳗桥廊",0,0,"Gaia",False
1116,"YuanQuanZhiTi","源泉之梯",0,0,"Gaia",False
1117,"MiShiTa","秘石塔",0,0,"Gaia",False
1118,"RiShengMen","日升门",0,0,"Gaia",False
1119,"XiFengJia","西风岬",0,0,"Gaia",False
1120,"ShenLiZhiMen","审理之门",0,0,"Gaia",False
1121,"FuXiaoZhiJian","拂晓之间",102,101,"Gaia",False
1122,"HaiLangDong","海狼洞",0,0,"Gaia",False
1123,"XiangShuYuan","橡树原",0,0,"Gaia",False
1124,"MoNvKaFeiGuan","魔女咖啡馆",0,0,"Gaia",False
1125,"JuLongShouYingDi","巨龙首营地",0,0,"Gaia",False
1126,"DiYuHeGu","低语河谷",0,0,"Gaia",False
1127,"FuRongYuanZhuo","芙蓉圆桌",0,0,"Gaia",False
1128,"ShenWoJiao","神握角",0,0,"Gaia",False
1129,"HuangJinGuangChang","黄金广场",0,0,"Gaia",False
