key,0,1,2,3,4,5
59,"Catalysts","ui/icon/060000/060152.tex",3,15,"adventurer",False
60,"Miscellany","ui/icon/060000/060153.tex",3,16,"adventurer",False
61,"Soul Crystals","ui/icon/060000/060157.tex",0,0,"adventurer",False
62,"Arrows","ui/icon/060000/060153.tex",0,0,"adventurer",False
63,"Quest Items","ui/icon/060000/060158.tex",0,0,"adventurer",False
64,"Other","ui/icon/060000/060159.tex",0,0,"adventurer",False
65,"Exterior Fixtures","ui/icon/060000/060160.tex",4,0,"adventurer",False
66,"Interior Fixtures","ui/icon/060000/060161.tex",4,1,"adventurer",False
67,"Outdoor Furnishings","ui/icon/060000/060168.tex",4,2,"adventurer",False
68,"Chairs and Beds","ui/icon/060000/060165.tex",4,4,"adventurer",False
69,"Tables","ui/icon/060000/060162.tex",4,5,"adventurer",False
70,"Tabletop","ui/icon/060000/060163.tex",4,6,"adventurer",False
71,"Wall-mounted","ui/icon/060000/060166.tex",4,7,"adventurer",False
72,"Rugs","ui/icon/060000/060167.tex",4,8,"adventurer",False
73,"Rogue's Arms","ui/icon/060000/060106.tex",1,8,"rogue",False
74,"Seasonal Miscellany","ui/icon/060000/060154.tex",3,17,"adventurer",False
75,"Minions","ui/icon/060000/060155.tex",3,19,"adventurer",True
76,"Dark Knight's Arms","ui/icon/060000/060170.tex",1,2,"dark knight",False
77,"Machinist's Arms","ui/icon/060000/060172.tex",1,10,"machinist",False
78,"Astrologian's Arms","ui/icon/060000/060171.tex",1,17,"astrologian",False
79,"Airship/Submersible Components","ui/icon/060000/060169.tex",3,20,"adventurer",False
80,"Orchestrion Components","ui/icon/060000/060173.tex",3,21,"adventurer",True
81,"Gardening Items","ui/icon/060000/060174.tex",4,9,"adventurer",False
82,"Paintings","ui/icon/060000/060175.tex",4,10,"adventurer",False
83,"Samurai's Arms","ui/icon/060000/060177.tex",1,7,"samurai",False
84,"Red Mage's Arms","ui/icon/060000/060176.tex",1,14,"red mage",False
85,"Scholar's Arms","ui/icon/060000/060178.tex",1,16,"scholar",False
86,"Gunbreaker's Arms","ui/icon/060000/060181.tex",1,3,"gunbreaker",False
87,"Dancer's Arms","ui/icon/060000/060182.tex",1,11,"dancer",False
88,"Reaper's Arms","ui/icon/060000/060183.tex",1,5,"reaper",False
89,"Sage's Arms","ui/icon/060000/060184.tex",1,18,"sage",False
90,"Registrable Miscellany","ui/icon/060000/060185.tex",3,18,"adventurer",True
91,"",,0,0,"adventurer",False
92,"",,0,0,"adventurer",False
93,"",,0,0,"adventurer",False
94,"",,0,0,"adventurer",False
95,"",,0,0,"adventurer",False
96,"",,0,0,"adventurer",False
97,"",,0,0,"adventurer",False
98,"",,0,0,"adventurer",False
99,"",,0,0,"adventurer",False
100,"",,0,0,"adventurer",False
