key,0,1,2,3,4,5,6,7,8
143,"Materials",False,False,True,False,"Widdershins","","",0
144,"Materials",False,False,True,False,"Without","","",0
145,"Concrete Adj.",False,True,False,False,"Thy","Thy","Thy",0
146,"Materials",False,True,False,False,"Unbridled","Unbridled","Unbridled",0
147,"Materials",False,True,False,False,"Exit","Exit","Exit",0
148,"Materials",False,False,False,True,"","","",0
149,"Materials",False,True,False,True,"Feet","Feet","Feet",0
150,"Materials",False,True,False,False,"Supra","Supra","Supra",0
151,"Materials",False,True,False,False,"Balls","Balls","Balls",0
152,"Materials",False,True,False,False,"Worldwide","Worldwide","Worldwide",0
153,"Abstract Adj.",False,False,False,True,"Argent","","",0
154,"Abstract Adj.",False,False,False,True,"Azure","","",0
155,"Abstract Adj.",False,True,False,False,"Diamond","Diamond","Diamond",0
156,"Abstract Adj.",False,False,True,False,"Eisen","","",0
157,"Concrete Adj.",False,True,False,False,"Rubin","Rubin","Rubin",0
158,"Concrete Adj.",False,True,False,False,"Silky","Silky","Silky",0
159,"Abstract Adj.",False,False,False,True,"Velveteen","","",0
160,"Abstract Adj.",False,False,False,True,"Best","","",0
161,"Appearance",False,True,True,True,"","","",0
162,"Concrete Adj.",False,False,False,True,"Charmantes","","",0
163,"Concrete Adj.",False,False,False,True,"Dandy","","",0
164,"Abstract Adj.",False,True,False,True,"Audacieux","Audacieux","Audacieux",0
165,"Abstract Adj.",False,False,True,False,"Fée","","",0
166,"Abstract Adj.",False,False,True,False,"Fortune","","",0
167,"Abstract Adj.",False,False,True,False,"Geist","","",0
168,"Abstract Adj.",False,True,False,False,"Justice","Justice","Justice",0
169,"Concrete Adj.",False,False,False,True,"Oracle","","",0
170,"Concrete Adj.",False,False,False,True,"Passion","","",0
171,"Concrete Adj.",False,True,False,False,"Peace","Peace","Peace",0
172,"Abstract Adj.",False,True,False,True,"Lys","Lys","Lys",0
173,"Abstract Adj.",False,False,False,True,"Mandragora","","",0
174,"Abstract Adj.",False,True,False,False,"Paprika","Paprika","Paprika",0
175,"Concrete Adj.",False,False,False,True,"Bone","","",0
176,"Concrete Adj.",False,False,False,True,"","","",0
177,"Abstract Adj.",False,True,False,True,"Chanfrein","Chanfrein","Chanfrein",0
178,"Concrete Adj.",False,False,False,True,"Miel","","",0
179,"Concrete Adj.",False,False,False,True,"Minotaur","","",0
180,"Concrete Adj.",False,False,True,False,"Desert","","",0
181,"Concrete Adj.",False,False,True,False,"Désert","Désert","Désert",0
182,"Concrete Adj.",False,False,True,False,"Eastern","","",0
183,"Abstract Adj.",False,False,False,True,"Komet","","",0
184,"Abstract Adj.",False,False,False,True,"Luna","","",0
185,"Abstract Adj.",False,True,False,False,"Mond","Mond","Mond",0
186,"Concrete Adj.",False,True,False,True,"Northern","Northern","Northern",0
187,"Abstract Adj.",False,False,True,False,"Universe","Universe","Universe",0
188,"Abstract Adj.",False,False,True,False,"Uranus","","",0
189,"Abstract Adj.",False,False,True,False,"Ushio","","",0
190,"Abstract Adj.",False,False,True,False,"Echo","","",0
191,"Abstract Adj.",False,False,True,False,"Éclair","","",0
192,"Abstract Adj.",False,False,True,False,"Été","Été","Été",0
193,"Concrete Adj.",False,True,False,False,"Nuit","Nuit","Nuit",0
194,"Abstract Adj.",False,True,True,True,"Orkan","Orkan","Orkan",0
195,"Concrete Adj.",False,False,True,False,"Archère","","",0
196,"Concrete Adj.",False,False,True,False,"Arrow","Arrow","Arrow",0
197,"Concrete Adj.",False,False,True,False,"Attaquant","","",0
198,"Concrete Adj.",False,True,False,False,"Tapferer","Tapferer","Tapferer",0
199,"Abstract Adj.",False,True,False,False,"Flight","Flight","Flight",0
200,"Appearance",False,False,False,True,"Flinke","","",0
201,"Abstract Adj.",False,True,False,True,"Quick","Quick","Quick",0
202,"Abstract Adj.",False,False,False,True,"Rapide","","",0
203,"Abstract Adj.",False,False,False,True,"Runner","","",0
204,"Abstract Adj.",False,False,False,True,"Victoire","","",0
205,"Abstract Adj.",False,False,False,True,"Victor","","",0
206,"Abstract Adj.",False,True,False,False,"Imperial","Imperial","Imperial",0
207,"Abstract Adj.",False,True,False,False,"Lady","Lady","Lady",0
208,"Abstract Adj.",False,True,True,True,"Maharaja","Maharaja","Maharaja",0
209,"Concrete Adj.",False,True,False,False,"Scion","Scion","Scion",0
210,"Abstract Adj.",False,True,False,True,"Deep","Deep","Deep",0
211,"Abstract Adj.",False,False,False,True,"Fin","","",0
212,"Abstract Adj.",False,False,False,True,"Letztes","","",0
213,"Abstract Adj.",False,False,False,True,"Long","","",0
214,"Abstract Adj.",False,True,False,False,"VI","VI","VI",0
215,"Abstract Adj.",False,True,False,False,"Hypérion","Hypérion","Hypérion",0
216,"Abstract Adj.",False,True,False,False,"","","",0
217,"Abstract Adj.",False,True,False,False,"Olympe","Olympe","Olympe",0
218,"Abstract Adj.",False,False,False,True,"des Mahlstroms","","",0
219,"Abstract Adj.",False,True,True,True,"Eorzean","Eorzean","Eorzean",0
220,"Abstract Adj.",False,False,True,False,"Garlean","Garlean","Garlean",0
221,"Concrete Adj.",False,False,False,True,"Mhigois","","",0
222,"Concrete Adj.",False,True,False,False,"Thavnairian","Thavnairian","Thavnairian",0
223,"Concrete Adj.",False,True,False,False,"Danseur","Danseur","Danseur",0
224,"Concrete Adj.",False,True,False,False,"Emblem","Emblem","Emblem",0
225,"Concrete Adj.",False,False,False,True,"Fresser","","",0
226,"Abstract Adj.",False,True,False,True,"Rhapsody","Rhapsody","Rhapsody",0
227,"Abstract Adj.",False,False,False,True,"Roadster","","",0
228,"Concrete Adj.",False,False,True,False,"Wark","","",0
229,"Concrete Adj.",False,False,True,False,"Whisper","","",0
230,"Abstract Adj.",False,True,False,False,"Early","Early","Early",0
231,"Abstract Adj.",False,False,False,True,"","","",0
232,"Abstract Adj.",False,False,False,True,"","","",0
233,"Abstract Adj.",False,True,True,True,"Unbreakable","Unbreakable","Unbreakable",0
234,"Appearance",False,False,False,True,"Undefeated","","",0
235,"Abstract Adj.",False,True,False,False,"Excalipur","Excalipur","Excalipur",0
236,"Abstract Adj.",False,True,False,False,"","","",0
237,"Abstract Adj.",False,True,False,False,"Brother","Brother","Brother",0
238,"Abstract Adj.",False,False,False,True,"Bird","","",0
239,"Abstract Adj.",False,True,True,True,"Above","Above","Above",0
240,"Concrete Adj.",False,True,False,False,"Bound","Bound","Bound",0
241,"Abstract Adj.",False,True,False,False,"Force","Force","Force",0
242,"Concepts",False,True,False,False,"Razor","Razor","Razor",0
243,"Abstract Adj.",False,True,False,False,"Adamantoise","Adamantoise","Adamantoise",0
244,"",False,False,False,False,"","","",0
245,"Appearance",False,False,False,True,"Ambre","","",0
246,"Appearance",False,False,False,True,"Amethyst","","",0
247,"Appearance",False,True,False,False,"Beryl","","Beryl",0
248,"Concepts",False,True,False,False,"Béryl","","Béryl",0
249,"Appearance",False,False,False,True,"Copper","","",0
250,"Appearance",False,False,False,True,"Corail","","Corail",0
251,"Appearance",False,True,True,False,"Superbe","Superbe","Superbe",0
252,"Appearance",False,False,False,True,"Sweet","","",0
253,"Appearance",False,False,True,True,"Transient","Transient","Transient",0
254,"Appearance",False,False,True,False,"Ultimate","","",0
255,"Appearance",False,False,True,False,"Ultime","","",0
256,"Appearance",False,True,False,True,"Nana","Nana","Nana",0
257,"Appearance",False,False,True,False,"Miracle","","",0
258,"Appearance",False,False,True,False,"Néant","","",0
259,"Appearance",False,False,True,False,"Nexus","","",0
260,"Appearance",False,True,False,False,"Rêve","Rêve","Rêve",0
261,"Appearance",False,False,False,True,"Spirit","","",0
262,"Appearance",False,False,True,False,"Terror","","",0
263,"Appearance",False,False,False,True,"Wunder","","",0
264,"Appearance",False,True,False,False,"Safran","Safran","Safran",0
265,"Appearance",False,True,False,False,"Stallion","Stallion","Stallion",0
266,"Appearance",False,True,False,False,"Montagnarde","Montagnarde","Montagnarde",0
267,"Appearance",False,False,False,True,"Impulse","Impulse","Impulse",0
268,"Appearance",False,False,False,True,"Inferno","Inferno","Inferno",0
269,"Appearance",False,True,False,False,"Rosinante","Rosinante","Rosinante",0
270,"Appearance",False,True,False,False,"Shiden","Shiden","Shiden",0
271,"Appearance",False,True,False,False,"Born","Born","Born",0
272,"Concrete Adj.",False,False,True,False,"Deus","","",0
273,"Concrete Adj.",False,False,True,False,"Devil's","Devil's","Devil's",0
274,"Concrete Adj.",False,False,True,False,"Große","","",0
275,"Personality",False,True,False,False,"Cuivré","Cuivré","Cuivré",0
276,"Personality",False,True,False,False,"Goldenes","Goldenes","Goldenes",0
277,"Personality",False,True,False,True,"Nacarat","Nacarat","Nacarat",0
278,"Personality",False,False,False,True,"Noir","","",0
279,"Personality",False,False,False,True,"Rouge","","",0
280,"Personality",False,False,False,True,"Rousse","","",0
281,"Racing",False,False,False,True,"Acier","","",0
282,"Personality",False,True,False,False,"Cuivre","Cuivre","Cuivre",0
283,"Abstract Adj.",False,True,False,False,"Rubis","Rubis","Rubis",0
284,"Personality",False,True,False,False,"Turquoise","Turquoise","Turquoise",0
285,"Personality",False,False,True,False,"Cool","Cool","Cool",0
286,"Personality",False,False,True,False,"Dunkle","","",0
287,"Personality",False,True,False,False,"Fantastic","Fantastic","Fantastic",0
288,"Personality",False,False,False,True,"Klapprige","","",0
289,"Personality",False,True,False,False,"Meilleur","Meilleur","Meilleur",0
290,"Personality",False,False,False,True,"Meilleure","","",0
291,"Personality",False,False,False,True,"Saint","","",0
292,"Personality",False,False,False,True,"Sainte","","",0
293,"Personality",False,True,False,False,"Pensive","Pensive","Pensive",0
294,"Personality",False,True,False,False,"Génie","Génie","Génie",0
295,"Personality",False,True,False,False,"Harmony","Harmony","Harmony",0
296,"Personality",False,False,False,True,"Ayu","","",0
297,"Personality",False,False,False,True,"Bat","","",0
298,"Personality",False,False,False,True,"Leg","","",0
299,"Personality",False,False,False,True,"Licorne","","",0
300,"Personality",False,False,False,True,"Pelican","","",0
301,"Personality",False,False,False,True,"Penne","","",0
302,"Personality",False,False,False,True,"Poussinet","","",0
303,"Concepts",False,True,False,False,"Raven","Raven","Raven",0
304,"Racing",False,False,False,True,"Tail","","",0
305,"Concepts",False,True,False,False,"Septentrional","Septentrional","Septentrional",0
306,"Personality",False,False,False,True,"Akatsuki","","",0
307,"Personality",False,False,False,True,"Aki","","",0
308,"Personality",False,True,False,True,"Orage","Orage","Orage",0
309,"Personality",False,False,False,True,"Summer","","",0
310,"Personality",False,False,False,True,"Tailwind","","",0
311,"Personality",False,True,False,True,"Typhoon","Typhoon","Typhoon",0
312,"Personality",False,False,False,True,"Urara","","",0
313,"Personality",False,True,False,False,"Kodama","Kodama","Kodama",0
314,"Personality",False,False,False,True,"Quantum","","",0
315,"Personality",False,False,False,True,"Radiant","","",0
316,"Personality",False,False,True,False,"Axe","","",0
317,"Personality",False,False,True,False,"Ballistic","Ballistic","Ballistic",0
318,"Personality",False,False,True,False,"Battant","","",0
319,"Personality",False,True,False,False,"Sautant","Sautant","Sautant",0
320,"Personality",False,True,False,False,"Swift","Swift","Swift",0
321,"Personality",False,True,False,False,"Victory","Victory","Victory",0
322,"Titles",False,True,False,True,"Idol","Idol","Idol",0
323,"Personality",False,True,False,True,"Millénium","Millénium","Millénium",0
324,"Personality",False,False,False,True,"Millennium","","",0
325,"Personality",False,True,False,True,"V","V","V",0
326,"Personality",False,False,False,True,"X","","",0
327,"Personality",False,False,False,True,"XI","","",0
328,"Personality",False,False,False,True,"Yamato","","",0
329,"Personality",False,False,False,True,"Gridanian","","",0
330,"Personality",False,True,False,False,"Cart","Cart","Cart",0
331,"Personality",False,True,False,False,"Cry","Cry","Cry",0
332,"Personality",False,False,False,True,"Drowned","","",0
333,"Personality",False,False,False,True,"","","",0
334,"Personality",False,False,False,True,"","","",0
335,"Personality",False,False,True,False,"Sweep","","",0
336,"Personality",False,False,True,False,"Tempered","","",0
337,"Personality",False,False,True,False,"Ticket","","",0
338,"Personality",False,False,False,True,"Third","","",0
339,"Personality",False,False,False,True,"Take","","",0
340,"Personality",False,True,False,False,"Apocalypse","Apocalypse","Apocalypse",0
341,"Personality",False,True,False,False,"Sixth","Sixth","Sixth",0
342,"Concrete Adj.",False,False,False,True,"Brother's","","",0
343,"Land & Sky",False,False,True,False,"Raubahn's","","",0
344,"Concrete Adj.",False,False,True,False,"","","",0
345,"Concrete Adj.",False,False,True,False,"Wonderbird","","",0
346,"Concrete Adj.",False,False,True,False,"Juggernaut","","",0
347,"Personality",False,False,False,True,"","","",0
348,"Personality",False,True,False,False,"Roll","Roll","Roll",0
349,"Personality",False,True,False,False,"Mantra","Mantra","Mantra",0
350,"Personality",False,False,False,True,"Circumstances","Circumstances","Circumstances",0
351,"Personality",False,False,True,False,"Apron","Apron","Apron",0
352,"Personality",False,False,True,False,"Cockatrice","","",0
353,"Personality",False,False,True,False,"Prigger","","",0
354,"Concrete Adj.",False,True,True,True,"Fish","Fish","Fish",0
355,"Concrete Adj.",False,False,True,True,"Buster","Buster","Buster",0
356,"Concepts",False,True,False,True,"Helper","Helper","Helper",0
357,"Personality",False,False,False,True,"Mast","","",0
358,"Personality",False,False,False,True,"Free","","",0
359,"Personality",False,False,True,False,"Mithril","","",0
360,"Personality",False,False,True,False,"Écrin","","",0
361,"Personality",False,False,True,False,"Idéal de","","",0
362,"Personality",False,True,False,False,"Breaker","Breaker","Breaker",0
363,"Concepts",False,False,False,True,"Gelbes","","",0
364,"Concepts",False,False,False,True,"Gold","","",0
365,"Fauna",False,True,False,False,"Goldene","","Goldene",0
366,"Concepts",False,True,True,True,"Green","Green","Green",0
367,"Concepts",False,False,True,False,"Pastel","Pastel","Pastel",0
368,"Concepts",False,True,True,False,"Pers","Pers","Pers",0
369,"Concepts",False,False,False,True,"Pourpre","","",0
370,"Concepts",False,False,False,True,"Schwarze","","",0
371,"Concepts",False,False,False,True,"Adorée","","",0
372,"Concepts",False,True,False,False,"Excellente","Excellente","Excellente",0
373,"Concepts",False,True,True,True,"Special","Special","Special",0
374,"Fauna",False,True,False,False,"Turbulente","Turbulente","Turbulente",0
375,"Concepts",False,False,False,True,"Ange","","",0
376,"Concepts",False,False,False,True,"Angel","Angel","Angel",0
377,"Concepts",False,True,False,False,"Espoir","Espoir","Espoir",0
378,"Concepts",False,True,False,False,"Capucine","Capucine","Capucine",0
379,"Concepts",False,False,True,False,"Clématite","","",0
380,"Concepts",False,False,False,True,"Fleur","Fleur","Fleur",0
381,"Concepts",False,False,False,True,"Flora","","",0
382,"Abstract Adj.",False,True,False,False,"Gingembre","Gingembre","Gingembre",0
383,"Concepts",False,False,False,True,"Ginger","","",0
384,"Concepts",False,False,False,True,"Iris","","",0
385,"Personality",False,True,False,False,"Kaede","Kaede","Kaede",0
386,"Abstract Adj.",False,False,True,False,"Kiku","","",0
387,"Abstract Adj.",False,False,True,False,"Laurel","","",0
388,"Abstract Adj.",False,False,True,False,"Lavande","","",0
389,"Fauna",False,True,False,False,"Orchid","Orchid","Orchid",0
390,"Concepts",False,False,False,True,"Pomme","","",0
391,"Concepts",False,False,True,False,"Zitrone","Zitrone","Zitrone",0
392,"Concepts",False,False,False,True,"Adder","","",0
393,"Concepts",False,True,False,True,"Leaper","Leaper","Leaper",0
394,"Concepts",False,False,True,False,"Zu","Zu","Zu",0
395,"Concepts",False,True,True,False,"Comet","Comet","Comet",0
396,"Concepts",False,False,False,True,"Crag","","",0
397,"Fauna",False,True,False,False,"Étoile","Étoile","Étoile",0
398,"Concepts",False,False,False,True,"Neptune","Neptune","Neptune",0
399,"Concepts",False,True,False,False,"Arashi","Arashi","Arashi",0
400,"Concepts",False,True,False,False,"Night","Night","Night",0
401,"Concepts",False,True,True,True,"Sky","Sky","Sky",0
402,"Abstract Adj.",False,True,False,False,"Snow","Snow","Snow",0
403,"Concepts",False,True,False,False,"Ombre","Ombre","Ombre",0
404,"Concepts",False,True,False,True,"Sparkling","Sparkling","Sparkling",0
405,"Concepts",False,True,False,False,"Lancer","Lancer","Lancer",0
406,"Concepts",False,False,True,False,"Lieutenant","Lieutenant","Lieutenant",0
407,"Concepts",False,False,False,True,"Marshal","Marshal","Marshal",0
408,"Concepts",False,True,False,False,"Rugged","Rugged","Rugged",0
409,"Concepts",False,False,True,False,"Sergent","","Sergent",0
410,"Personality",False,True,False,False,"Bolide","Bolide","Bolide",0
411,"Concepts",False,False,False,True,"Coureuse","Coureuse","Coureuse",0
412,"Abstract Adj.",False,True,False,False,"Fleet","Fleet","Fleet",0
413,"Personality",False,True,False,False,"Galopant","Galopant","Galopant",0
414,"Concepts",False,True,False,True,"Countess","Countess","Countess",0
415,"Concepts",False,False,False,True,"Jeune","","",0
416,"Concepts",False,True,True,True,"Majesté","Majesté","Majesté",0
417,"Concepts",False,True,True,True,"Partner","Partner","Partner",0
418,"Concepts",True,False,False,False,"Pendragon","","",0
419,"Concepts",False,False,False,True,"Giant","","",0
420,"Concepts",False,False,False,True,"Maximal","Maximal","Maximal",0
421,"Concepts",False,True,False,False,"Oller","Oller","Oller",0
422,"Concepts",False,False,False,True,"Xanthe","","",0
423,"Concepts",False,False,False,True,"Dance","","",0
424,"Concepts",False,True,False,False,"Vide","Vide","Vide",0
425,"Concepts",False,True,False,False,"Salvation","Salvation","Salvation",0
426,"Concepts",False,False,True,False,"Hidebound","","",0
427,"Flora",True,False,False,False,"Brun","","",0
428,"Flora",True,False,False,False,"Grüne","","",0
429,"Flora",True,False,False,False,"Silber","","",0
430,"Flora",False,False,False,True,"Platinum","","",0
431,"Flora",False,True,False,False,"Klappriges","Klappriges","Klappriges",0
432,"Flora",False,False,False,True,"Limber","","",0
433,"Flora",False,False,False,True,"Maximum","","",0
434,"Flora",False,False,False,True,"Méritant","","",0
435,"Flora",False,False,False,True,"Optimal","","",0
436,"Flora",False,False,False,True,"Charmanter","","",0
437,"Flora",False,False,False,True,"Elegant","","",0
438,"Flora",False,False,False,True,"Braver","","",0
439,"Flora",False,True,False,False,"Legend","Legend","Legend",0
440,"Flora",False,False,True,False,"Coriandre","","",0
441,"Flora",False,False,False,True,"","","",0
442,"Flora",False,True,False,False,"Foot","Foot","Foot",0
443,"Flora",False,False,False,True,"Fox","","",0
444,"Flora",False,True,False,False,"Fuchs","","Fuchs",0
445,"Flora",False,False,False,True,"Galaxie","","",0
446,"Flora",False,True,False,False,"Galaxy","Galaxy","Galaxy",0
447,"Flora",False,True,True,True,"Wave","Wave","Wave",0
448,"Flora",False,False,False,True,"Burst","","",0
449,"Flora",False,False,True,True,"Flamboyante","","",0
450,"Flora",False,True,False,True,"Flamme","","Flamme",0
451,"Flora",True,False,False,False,"Twinkling","","",0
452,"Flora",True,False,False,False,"Amirale","","",0
453,"Flora",False,True,False,False,"Fighter","Fighter","Fighter",0
454,"Flora",False,False,False,True,"Firecracker","","",0
455,"Flora",False,False,False,True,"Strike","","",0
456,"Flora",False,True,False,False,"Tapfere","Tapfere","Tapfere",0
457,"Flora",False,False,False,True,"Défi","","",0
458,"Flora",False,True,True,False,"Glory","Glory","Glory",0
459,"Flora",False,False,False,True,"Goer","","",0
460,"Flora",False,False,False,True,"Comte","","",0
461,"Flora",True,False,False,False,"Duchess","","",0
462,"Flora",True,False,False,False,"Duchesse","","",0
463,"Flora",False,False,False,True,"Held","","",0
464,"Flora",False,False,False,True,"Hero","","",0
465,"Flora",False,False,False,True,"Maestro","","",0
466,"",False,False,False,False,"","","",0
467,"Flora",False,True,True,True,"Seigneur","Seigneur","Seigneur",0
468,"Flora",False,True,False,False,"III","III","III",0
469,"Flora",False,False,True,False,"Infinity","","",0
470,"Flora",False,False,False,True,"IV","","",0
471,"Flora",False,True,True,True,"Letzter","Letzter","Letzter",0
472,"Concepts",False,False,False,True,"Quatorzième","","",0
473,"Flora",False,False,False,True,"Asuka","","",0
