key,0,1,2,3,4
31,"Chronicles of a New Era - Echoes of Vana'diel",1,1,"Chronicles of a New Era",0
32,"Yok Huy Quests",2,1,"Allied Society Quests (Dawntrail)",0
33,"Mamool Ja Quests",2,1,"Allied Society Quests (Dawntrail)",0
34,"Pelupelu Quests",2,1,"Allied Society Quests (Dawntrail)",0
35,"Intersocietal Quests",2,1,"Allied Society Quests (Dawntrail)",0
36,"Amalj'aa Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
37,"Sylph Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
38,"Kobold Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
39,"Sahagin Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
40,"Ixal Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
41,"Vanu Vanu Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
42,"Vath Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
43,"Moogle Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
44,"Kojin Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
45,"Ananta Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
46,"Namazu Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
47,"Pixie Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
48,"Qitari Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
49,"Dwarf Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
50,"Arkasodara Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
51,"Omicron Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
52,"Loporrit Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
53,"Intersocietal Quests",2,1,"Allied Society Quests (A Realm Reborn through Endwalker)",0
54,"Chronicles of Light",2,1,"Sidequests",0
55,"Hildibrand Sidequests",2,1,"Sidequests",0
56,"Weapon Enhancement Sidequests",2,1,"Sidequests",0
57,"Records of Unusual Endeavors",2,1,"Sidequests",0
58,"Side Story Quests",2,1,"Sidequests",0
59,"Lominsan Sidequests",3,1,"Sidequests",0
60,"Gridanian Sidequests",3,1,"Sidequests",0
61,"Ul'dahn Sidequests",3,1,"Sidequests",0
62,"Coerthan Sidequests",3,1,"Sidequests",0
63,"Mor Dhonan Sidequests",3,1,"Sidequests",0
64,"Ishgardian Sidequests",3,1,"Sidequests",0
65,"Abalathian Sidequests",3,1,"Sidequests",0
66,"Dravanian Sidequests",3,1,"Sidequests",0
67,"Azys Lla Sidequests",3,1,"Sidequests",0
68,"Gyr Abanian Sidequests",3,1,"Sidequests",0
69,"Othardian Sidequests",3,1,"Sidequests",0
70,"Hingan Sidequests",3,1,"Sidequests",0
71,"Lakeland Sidequests",3,1,"Sidequests",0
72,"Kholusian Sidequests",3,1,"Sidequests",0
73,"Amh Araeng Sidequests",3,1,"Sidequests",0
74,"Il Mheg Sidequests",3,1,"Sidequests",0
75,"Rak'tika Sidequests",3,1,"Sidequests",0
76,"Tempest Sidequests",3,1,"Sidequests",4
77,"Sharlayan Sidequests",3,1,"Sidequests",0
78,"Thavnairian Sidequests",3,1,"Sidequests",0
79,"Garlean Sidequests",3,1,"Sidequests",0
80,"Mare Lamentorum Sidequests",3,1,"Sidequests",7
81,"Elpis Sidequests",3,1,"Sidequests",9
82,"Ultima Thule Sidequests",3,1,"Sidequests",8
83,"Yok Tural Sidequests",3,1,"Sidequests",0
84,"Xak Tural Sidequests",3,1,"Sidequests",0
85,"Unlost World Sidequests",3,1,"Sidequests",27
86,"Disciple of War Quests",2,1,"Class & Job Quests",0
87,"Disciple of Magic Quests",2,1,"Class & Job Quests",0
88,"Disciple of the Hand Quests",2,1,"Class & Job Quests",0
89,"Disciple of the Land Quests",2,1,"Class & Job Quests",0
90,"Crystalline Mean Quests",2,1,"Class & Job Quests",0
91,"Studium Quests",2,1,"Class & Job Quests",0
92,"Wachumeqimeqi Quests",2,1,"Class & Job Quests",0
93,"Disciple of War Job Quests",2,1,"Class & Job Quests",0
94,"Disciple of Magic Job Quests",2,1,"Class & Job Quests",0
95,"Role Quests",2,1,"Class & Job Quests",0
96,"Grand Company Quests",2,1,"Other Quests",0
97,"Seasonal Events",2,1,"Other Quests",0
98,"Special Quests",2,1,"Other Quests",0
99,"Battlecraft Leves",3,2,"Levequests",0
100,"Mining Leves",3,2,"Levequests",0
101,"Botany Leves",3,2,"Levequests",0
102,"Fishing Leves",3,2,"Levequests",0
103,"Carpentry Leves",3,2,"Levequests",0
104,"Blacksmithing Leves",3,2,"Levequests",0
105,"Armoring Leves",3,2,"Levequests",0
106,"Goldsmithing Leves",3,2,"Levequests",0
107,"Leatherworking Leves",3,2,"Levequests",0
108,"Clothcrafting Leves",3,2,"Levequests",0
109,"Alchemy Leves",3,2,"Levequests",0
110,"Cooking Leves",3,2,"Levequests",0
111,"Ishgardian Battlecraft Leves",3,2,"Levequests",0
112,"Ishgardian Mining Leves",3,2,"Levequests",0
113,"Ishgardian Botany Leves",3,2,"Levequests",0
114,"Ishgardian Fishing Leves",3,2,"Levequests",0
115,"Ishgardian Carpentry Leves",3,2,"Levequests",0
116,"Ishgardian Blacksmithing Leves",3,2,"Levequests",0
117,"Ishgardian Armoring Leves",3,2,"Levequests",0
118,"Ishgardian Goldsmithing Leves",3,2,"Levequests",0
119,"Ishgardian Leatherworking Leves",3,2,"Levequests",0
120,"Ishgardian Clothcrafting Leves",3,2,"Levequests",0
121,"Ishgardian Alchemy Leves",3,2,"Levequests",0
122,"Ishgardian Cooking Leves",3,2,"Levequests",0
123,"Faction Leves",2,2,"Levequests",0
124,"Company Leves",2,2,"Levequests",0
125,"A Realm Reborn Duties",2,3,"Duty",0
126,"Heavensward Duties",2,3,"Duty",0
127,"Stormblood Duties",2,3,"Duty",0
128,"Shadowbringers Duties",2,3,"Duty",0
129,"Endwalker Duties",2,3,"Duty",0
130,"Dawntrail Duties",2,3,"Duty",0
131,"Legacy Quests",2,4,"Other Quests",0
