key,0,1,2,3,4,5,6,7,8,9,10,11
40,90,False,"m5f1",367,1639,750,2,"Western Akyaali",40,"GatheringPointBase#893",0,0
41,90,False,"m5f1",183,1389,750,2,"Southern Great Runoff",41,"GatheringPointBase#894",0,0
42,90,False,"m5f1",1165,1188,600,2,"The Font of Maya",42,"GatheringPointBase#895",0,0
43,90,False,"e3f1",1812,563,750,2,"Northeastern Bekko",43,"GatheringPointBase#896",0,0
44,90,False,"e3f1",1937,1532,900,2,"Eastern Barrier Isle",44,"GatheringPointBase#897",0,0
45,90,False,"g3f3",1099,844,750,2,"Loch Seld Northeastern Lakebed",45,"GatheringPointBase#898",0,0
46,85,True,"e3f1",1119,115,300,2,"Northwestern Onokoro",46,"GatheringPointBase#899",0,0
47,90,True,"m5f1",292,1764,300,2,"Outer Akyaali",47,"GatheringPointBase#900",0,0
48,85,False,"g3f3",975,1398,600,2,"Southwestern Loch Seld",48,"GatheringPointBase#903",0,0
49,85,False,"e3f1",1136,1319,600,2,"The Anemone Gardens",49,"GatheringPointBase#904",0,0
50,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
51,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
52,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
53,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
54,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
55,0,False,,0,0,0,0,"",0,"GatheringPointBase#0",0,0
