key,0,1,2,3,4
155,-64.9191,54.2496,"Mining",1,50
156,45.2664,360.204,"Mining",1,53
157,131.248,274.46,"Mining",1,61
158,300.024,-223.742,"Mining",1,64
159,147.235,-140.314,"Quarrying",1,68
160,-170.543,-47.8507,"Mining",1,58
161,361.147,61.1269,"Mining",1,69
164,-294.28,-577.596,"Quarrying",1,74
165,-202.835,20.9149,"Logging",1,54
166,245.742,136.686,"Quarrying",1,84
167,-422.977,95.2932,"Quarrying",1,66
168,244.573,-242.136,"Mining",1,65
169,46.709,402.291,"Quarrying",1,72
170,259.895,-82.31,"Logging",1,62
171,252.405,18.9156,"Logging",1,54
173,158.1,469.518,"Logging",1,73
175,158.48,459.158,"Logging",1,58
176,-430.55,223.36,"Quarrying",1,58
177,196.754,962.896,"Mining",1,64
178,-368.396,29.0423,"Mining",1,82
179,391.978,286.365,"Mining",1,85
180,138.483,-78.8638,"Mining",1,48
181,198.285,22.912,"Mining",1,74
184,316.979,613.406,"Logging",1,64
185,-442.02,-119.64,"Mining",1,70
186,439.039,190.804,"Mining",1,52
187,312.814,-144.461,"Mining",1,67
188,-308.933,-208.261,"Logging",1,59
189,92.6268,142.529,"Mining",1,65
190,399.37,80.5178,"Mining",1,39
194,-345.022,55.4201,"Quarrying",1,77
195,108.052,140.477,"Logging",1,56
196,-218.454,285.332,"Logging",1,69
197,-69.7346,-6.67298,"Logging",1,73
198,-213.639,538.524,"Logging",1,72
199,390.257,-89.6899,"Logging",1,93
200,-41.6145,296.446,"Quarrying",1,56
201,141.748,-95.2652,"Quarrying",1,55
202,-134.6,-508.239,"Quarrying",1,61
203,246.386,-293.376,"Quarrying",1,50
204,102.67,87.5011,"Quarrying",1,54
205,500.948,337.619,"Quarrying",1,65
206,-292.375,-324.513,"Mining",1,61
207,130.283,-457.798,"Quarrying",1,57
208,320.064,-237.28,"Mining",1,41
209,-165.509,156.691,"Quarrying",1,42
210,702.076,401.806,"Quarrying",1,60
211,383.402,-434.948,"Logging",2,89
212,253.717,146.812,"Logging",2,99
213,-650.919,-406.714,"Logging",2,111
214,459.65,275.427,"Logging",2,73
215,529.757,-397.057,"Logging",2,96
216,25.0982,248.367,"Harvesting",2,36
217,-190.643,-109.235,"Harvesting",2,20
218,-384.411,116.979,"Harvesting",2,40
219,298.72,564.285,"Harvesting",2,72
220,-197.246,304.557,"Harvesting",2,82
221,-457.494,-280.03,"Harvesting",2,23
222,304.512,-77.4628,"Mining",2,22
223,329.369,11.574,"Mining",2,35
224,-107.096,578.964,"Quarrying",2,112
225,94.7936,159.225,"Quarrying",2,77
226,203.933,87.1765,"Quarrying",2,86
227,315.867,-528.201,"Quarrying",2,81
228,190.688,172.606,"Logging",1,61
229,-114.71,157.175,"Quarrying",1,48
230,-244.032,304.562,"Logging",2,59
231,-142.193,-251.299,"Logging",2,55
232,381.315,199.044,"Logging",2,70
233,-279.203,-50.2729,"Harvesting",2,44
234,638.75,340.564,"Harvesting",2,45
235,551.708,-424.802,"Harvesting",2,56
236,-208.212,-66.3823,"Mining",2,44
237,186.846,-279.553,"Mining",2,25
238,112.944,7.37091,"Mining",2,28
239,141.502,275.942,"Quarrying",2,38
240,-234.822,457.929,"Quarrying",2,106
241,-128.888,343.679,"Quarrying",2,50
242,-200.202,78.699,"Logging",2,46
243,51.6109,-12.2171,"Logging",1,31
244,-347.805,-348.68,"Logging",1,31
245,454,-65.9229,"Logging",2,53
246,267.901,-146.549,"Quarrying",2,45
247,-215.813,-544.755,"Mining",2,122
248,143.702,246.228,"Logging",2,68
249,165.278,406.083,"Logging",2,75
250,-197.083,300.964,"Quarrying",2,83
251,61.2381,453.841,"Harvesting",2,51
252,78.9402,140.118,"Mining",2,113
253,429.87,568.682,"Harvesting",3,101
254,386.615,518.719,"Harvesting",3,23
255,252.807,197.907,"Logging",3,88
256,286.242,-358.376,"Harvesting",3,24
257,700.958,219.109,"Harvesting",3,96
258,616.299,146.772,"Logging",3,26
259,371.649,761.495,"Harvesting",3,18
260,378.892,658.293,"Harvesting",3,26
261,249.936,490.664,"Harvesting",3,53
262,-367.526,524.103,"Logging",3,210
263,-492.755,434.227,"Harvesting",3,68
264,-370.22,474.652,"Harvesting",3,102
265,156.223,-78.6203,"Logging",3,70
266,200.893,38.3271,"Harvesting",3,68
267,283.128,-143.862,"Logging",3,99
268,478.825,554.607,"Mining",3,42
269,362.085,582.56,"Mining",3,24
270,390.042,468.698,"Mining",3,166
271,678.704,-8.46797,"Mining",3,33
272,610.875,187.396,"Mining",3,76
273,758.819,2.44411,"Mining",3,13
274,321.513,652.14,"Mining",3,52
275,296.954,743.394,"Quarrying",3,27
276,279.346,454.691,"Mining",3,21
277,-267.071,517.823,"Mining",3,75
278,-326.569,543.135,"Quarrying",3,21
279,-293.566,500.576,"Mining",3,143
280,147.383,5.12694,"Mining",3,78
281,622.349,-160.546,"Mining",3,59
282,442.251,-86.7882,"Mining",3,51
283,11.3304,-1.29396,"Mining",1,2
284,338.778,276.86,"Mining",1,156
285,440.884,-499.976,"Mining",1,141
286,391.639,-370.668,"Mining",1,148
287,246.357,463.959,"Mining",1,133
288,-295.623,-484.611,"Quarrying",1,152
289,-614.962,-653.911,"Mining",5,40
290,-299.827,385.204,"Quarrying",5,82
291,-854.475,-310.704,"Mining",5,67
292,-742.938,276.183,"Logging",5,61
293,-728.409,382.491,"Harvesting",5,83
294,445.474,467.94,"Logging",1,119
295,205.967,228.508,"Logging",1,168
296,-219.074,-293.851,"Harvesting",1,143
297,751.667,-151.244,"Harvesting",1,143
298,-19.7994,-6.90747,"Harvesting",1,154
299,-608.503,777.507,"Logging",5,91
300,-550.412,-364.854,"Harvesting",1,141
301,607.659,319.005,"Harvesting",5,71
305,48.0044,-73.7474,"Quarrying",4,150
306,406.49,480.398,"Mining",2,1
307,154.359,-50.2444,"Quarrying",4,122
308,-97.4555,-548.549,"Mining",2,1
309,330.392,-231.266,"Quarrying",4,135
310,406.483,-428.095,"Mining",2,1
311,-151.76,718.336,"Quarrying",4,150
312,-14.8286,641.732,"Mining",2,1
313,129.171,435.946,"Quarrying",4,102
316,16.7054,13.276,"Quarrying",1,32
317,-6.16203,-67.9367,"Quarrying",1,14
318,-740.089,-747.542,"Quarrying",2,83
319,14.653,-139.044,"Quarrying",1,5
320,59.0003,-830.959,"Mining",2,33
321,737.549,-247.179,"Quarrying",5,60
322,-86.0036,-14.8303,"Mining",1,16
323,-646.789,717.146,"Mining",5,180
324,690.035,756.03,"Quarrying",5,114
325,-548.394,-329.049,"Quarrying",5,31
326,674.229,-357.905,"Mining",5,38
327,-435.466,-91.7619,"Harvesting",4,122
328,725.004,245.948,"Mining",2,1
329,153.652,339.106,"Harvesting",4,141
330,487.039,132.498,"Mining",2,1
331,-252.223,467.969,"Harvesting",4,117
332,-250.419,-166.393,"Mining",2,1
333,-611.869,718.873,"Harvesting",4,131
334,180.65,-849.784,"Mining",2,1
336,-106.925,48.134,"Mining",1,13
337,-783.746,259.635,"Harvesting",4,142
338,522.347,-207.058,"Quarrying",5,58
339,428.147,-181.035,"Harvesting",2,115
340,202.252,-462.247,"Harvesting",2,28
341,168.413,-686.594,"Logging",2,129
342,664.428,-58.3798,"Logging",2,232
343,-325.018,728.596,"Logging",2,181
344,-689.589,-606.489,"Harvesting",2,35
345,-7.78436,-53.6913,"Harvesting",5,49
346,406.414,44.6484,"Mining",5,72
347,-246.559,719.794,"Harvesting",5,46
348,-15.8187,-809.312,"Logging",5,107
349,816.709,61.4744,"Harvesting",5,133
350,23.4141,-670.351,"Logging",5,58
351,1.10968,281.159,"Mining",1,159
352,-192.504,308.952,"Mining",1,132
353,138.347,124.96,"Mining",1,121
354,615.714,399.396,"Mining",1,127
355,256.168,-168.7,"Quarrying",1,123
356,193.057,543.821,"Logging",1,162
357,-1.38148,-1.33659,"Mining",1,3
358,-610.036,527.973,"Harvesting",1,147
359,-99.775,361.995,"Harvesting",1,152
360,2.85402,-540.651,"Harvesting",1,121
361,-480.095,-197.374,"Harvesting",1,131
362,42.2137,541.976,"Logging",1,144
363,93.6303,567.327,"Logging",1,155
364,-95.7041,606.857,"Harvesting",1,49
365,190.395,488.065,"Harvesting",1,1
366,439.262,380.33,"Logging",1,166
367,553.78,320.134,"Logging",1,100
368,459.503,369.792,"Harvesting",1,111
369,514.907,365.917,"Harvesting",1,117
370,714.218,-187.773,"Logging",1,45
371,645.466,-276.286,"Logging",1,33
372,656.569,-168.206,"Harvesting",1,115
373,675.651,-204.936,"Harvesting",1,86
374,-127.921,-499.558,"Logging",1,131
375,-321.7,-364.453,"Logging",1,289
376,-77.7697,-423.287,"Harvesting",1,284
377,-296.279,-412.941,"Harvesting",1,292
378,256.208,291.561,"Mining",1,108
379,286.129,218.171,"Mining",1,115
380,264.261,259.832,"Mining",1,108
381,341.777,-289.851,"Mining",1,73
382,221.171,-259.331,"Mining",1,12
383,320.002,-293.01,"Mining",1,106
384,-349.973,-194.846,"Mining",1,146
385,-361.036,-159.503,"Mining",1,35
386,-343.502,-192.339,"Mining",1,139
387,-365.437,653.2,"Mining",1,50
388,-441.522,717.834,"Mining",1,105
389,-469.599,500.412,"Mining",1,177
390,11.4049,-9.68982,"Mining",1,3
391,500.012,462.301,"Logging",1,116
393,-18.5142,29.9363,"Harvesting",1,10
394,-18.8229,-65.2838,"Harvesting",1,12
395,-627.088,-641.389,"Logging",5,112
396,14.7303,-137.286,"Harvesting",1,7
397,747.888,-399.18,"Mining",5,59
398,-70.3965,-14.9252,"Logging",1,21
399,-105.207,44.716,"Harvesting",1,17
400,-516.725,-4.43639,"Quarrying",5,12
401,-311.155,-387.814,"Logging",1,329
402,84.551,555.866,"Logging",1,216
403,475.297,366.936,"Logging",1,182
404,654.935,-202.156,"Logging",1,105
405,512.239,-594.41,"Logging",1,102
407,-210.18,-426.294,"Harvesting",1,356
408,453.269,383.584,"Harvesting",1,189
409,676.381,-176.954,"Harvesting",1,129
410,539.57,-586.719,"Harvesting",1,103
411,296.467,-743.771,"Harvesting",1,104
412,-336.125,-152.65,"Harvesting",2,93
413,265.064,280.059,"Harvesting",2,111
414,343.451,-384.188,"Harvesting",2,54
415,-454.09,455.89,"Mining",1,163
416,52.6243,579.536,"Mining",1,181
417,469.471,314.194,"Mining",1,134
418,691.557,-193.984,"Mining",1,155
419,316.516,-729.667,"Mining",1,95
420,-250.916,-421.537,"Mining",1,378
421,262.686,311.612,"Mining",2,78
422,297.094,-353.024,"Mining",2,21
423,-396.959,-166.43,"Mining",2,97
424,287.994,284.311,"Logging",1,81
425,310.328,-303.074,"Logging",1,117
426,-302.891,-172.21,"Logging",1,102
427,275.855,231.225,"Harvesting",1,159
428,290.56,-283.233,"Harvesting",1,101
429,-339.853,-177.739,"Harvesting",1,129
430,280.318,232.184,"Mining",1,143
431,335.306,-319.715,"Mining",1,115
432,-355.401,-176.27,"Mining",1,112
433,23.7449,-378.315,"Logging",3,120
434,-625.549,263.613,"Logging",3,16
435,-173.789,-605.449,"Logging",3,100
436,-556.721,-699.65,"Logging",3,46
437,-339.553,144.26,"Logging",3,109
438,315.359,-550.855,"Harvesting",3,33
439,413.04,240.59,"Logging",3,122
440,521.638,-137.229,"Logging",3,38
441,705.721,757.539,"Harvesting",3,74
442,67.3529,528.569,"Logging",3,132
443,518.086,393.651,"Harvesting",3,21
444,-54.235,322.087,"Harvesting",3,46
445,-462.905,406.582,"Logging",3,100
446,-721.487,210.922,"Harvesting",3,54
447,322.196,349.498,"Harvesting",3,47
448,218.781,-408.64,"Mining",3,26
449,114.318,-632.192,"Mining",3,15
450,-140.596,-411.831,"Mining",3,38
451,-56.2095,-531.456,"Mining",3,26
452,-138.764,-365.154,"Quarrying",3,65
453,-230.937,103.075,"Quarrying",3,4
454,513.542,-131.618,"Quarrying",3,61
455,675.362,864.426,"Mining",3,18
456,390.847,348.686,"Quarrying",3,55
457,580.347,-373.445,"Quarrying",3,81
458,-241.413,-614.214,"Quarrying",3,20
459,-364.105,679.524,"Quarrying",3,12
460,-656.627,626.362,"Mining",3,23
461,-357.045,482.193,"Quarrying",3,30
462,96.2201,560.581,"Quarrying",3,24
463,-583.203,417.122,"Logging",5,66
464,581.035,444.313,"●銛",1,114
465,349.013,-473.946,"●銛",1,114
466,-234.18,-53.1182,"●銛",1,110
467,-211.51,191.973,"●銛",1,80
468,-855.371,765.994,"●銛",1,95
469,-326.21,820.399,"●銛",1,103
470,19.2457,776.222,"●銛",1,98
471,693.214,780.084,"●銛",1,108
472,910.482,-768.854,"●銛",1,98
473,-573.098,639.819,"●銛",1,116
474,-552.324,-496.928,"●銛",1,116
475,-130.312,112.76,"●銛",1,92
476,86.5185,59.3523,"●銛",1,96
477,-382.079,-130.398,"●銛",1,105
478,58.5879,194.305,"●銛",1,104
479,218.948,363.148,"●銛",1,79
480,970.3,-583.159,"●銛",6,29
481,-487.35,795.319,"●銛",6,47
482,5.20535,159.792,"●銛",6,16
483,41.536,163.525,"●銛",6,9
484,-1.51399,-10.7149,"Mining",1,2
485,-228.264,-505.993,"Mining",1,132
486,141.639,-334.44,"Mining",1,133
487,131.777,720.618,"Mining",1,111
488,509.913,9.1125,"Mining",1,133
489,94.4946,-416.617,"Quarrying",1,130
490,-464.695,-185.104,"Quarrying",1,190
491,809.157,-80.6078,"Mining",1,111
492,373.346,-738.879,"Quarrying",4,113
493,-499.788,-244.482,"Mining",1,120
494,-412.068,294.312,"Mining",4,124
495,392.151,-312.075,"Quarrying",1,139
496,662.843,149.699,"Mining",4,123
497,187.543,-659.979,"Mining",2,55
498,-328.779,-822.012,"Mining",2,41
499,274.512,-443.543,"Mining",2,37
500,418.426,-607.431,"Mining",2,30
501,-827.258,401.582,"Mining",2,122
502,-14.9199,372.378,"Quarrying",2,34
503,-278.115,621.511,"Mining",5,19
504,-51.7989,-589.413,"Mining",5,101
505,-202.33,-632.512,"Harvesting",1,167
506,-548.306,-260.54,"Logging",1,148
507,-37.9993,-732.574,"Logging",1,118
508,707.604,-332.63,"Logging",1,133
509,-477.902,183.036,"Harvesting",1,91
510,-623.521,-723.683,"Harvesting",1,145
511,284.899,24.4239,"Harvesting",1,152
512,-436.002,-462.361,"Harvesting",1,117
513,-623.37,425.711,"Logging",1,108
514,345.775,-583.707,"Logging",1,118
515,477.775,273.389,"Logging",4,120
516,252.624,488.872,"Harvesting",1,124
517,43.0443,-473.64,"Harvesting",1,141
518,528.946,259.406,"Harvesting",4,110
519,-279.171,327.741,"Harvesting",1,144
520,212.347,417.473,"Harvesting",4,140
522,366.203,203.634,"Logging",2,55
523,283.659,-259.556,"Logging",2,15
524,128.766,-246.946,"Harvesting",2,29
525,328.901,-685.074,"Harvesting",2,26
526,-731.46,-625.497,"Harvesting",2,64
527,-480.022,-438.414,"Logging",5,26
528,-88.561,-584.764,"Harvesting",5,57
529,-433.095,-356.709,"Harvesting",1,155
530,901.742,-948.379,"●銛",6,42
531,784.033,-583.471,"Mining",1,103
532,-381.567,-759.642,"Harvesting",1,105
533,-218.767,710.968,"Mining",1,99
534,765.207,-210.558,"Harvesting",1,128
535,-528.472,52.7689,"Mining",5,22
536,131.83,785.083,"Mining",5,23
537,-330.288,-13.205,"Logging",5,12
538,161.899,729.604,"Harvesting",5,15
539,63.9879,-257.986,"Mining",1,1
540,71.961,-257.963,"Harvesting",1,1
541,-504.577,-398.716,"Quarrying",1,8
542,155.84,-57.1385,"Quarrying",1,25
543,602.863,566.162,"Quarrying",1,15
544,-65.0677,-364.29,"Quarrying",1,18
545,-516.215,-377.633,"Harvesting",1,14
546,158.789,-54.9516,"Harvesting",1,11
547,587.136,573.199,"Harvesting",1,21
548,-73.5484,-348.038,"Harvesting",1,15
549,717.051,-493.828,"Quarrying",1,19
550,620.513,-451.284,"Harvesting",1,24
551,1.14695,621.308,"Mining",1,121
552,519.459,-387.066,"Harvesting",1,91
553,667.941,169.727,"Quarrying",1,110
554,-716.932,-466.318,"Harvesting",1,116
555,293.3,436.551,"Mining",5,19
556,13.2268,-398.324,"Mining",5,41
557,592.756,-542.744,"Logging",5,32
558,342.248,692.747,"Harvesting",5,22
559,-262.543,536.96,"Harvesting",3,62
560,-541.805,662.75,"Harvesting",3,12
561,481.172,47.1742,"Logging",3,31
562,-41.5525,430.316,"Logging",3,157
563,-218.844,-410.823,"Logging",3,120
564,-619.576,317.38,"Harvesting",3,69
565,-406.361,743.672,"Harvesting",3,60
566,-160.596,40.3687,"Harvesting",3,63
567,-852.034,209.54,"Logging",3,26
568,-263.573,75.4365,"Logging",3,109
569,-429.561,-457.315,"Harvesting",3,29
570,-85.722,-462.933,"Harvesting",3,34
571,-592.392,-177.016,"Logging",3,87
572,497.901,715.161,"Harvesting",3,68
573,-209.338,487.62,"Harvesting",3,46
574,279.009,359.578,"Mining",3,73
575,-618.995,267.515,"Quarrying",3,40
576,-241.232,43.7295,"Mining",3,24
577,-300.589,-222.65,"Mining",3,107
578,-373.773,-505.064,"Mining",3,97
579,-585.726,185.377,"Mining",3,87
580,-759.548,57.9481,"Quarrying",3,46
581,-152.154,707.627,"Mining",3,38
582,-774.333,200.871,"Quarrying",3,30
583,26.805,196.806,"Quarrying",3,48
584,-518.296,-646.155,"Mining",3,24
585,7.40216,-573.708,"Mining",3,69
586,-557.275,7.2875,"Mining",3,61
587,562.066,-44.0172,"Mining",3,38
588,-398.825,849.218,"Mining",3,63
589,-4.95658,31.0194,"Mining",1,1
590,-6.41359,36.1047,"Mining",1,1
591,444.044,74.4195,"Quarrying",1,113
592,-747.763,-126.908,"Mining",1,120
593,273.597,751.581,"Mining",1,121
594,70.0658,512.043,"Quarrying",1,122
595,-303.368,-70.79,"Quarrying",1,110
596,209.608,380.291,"Mining",1,124
597,48.9276,-481.165,"Mining",4,131
598,729.8,-361.432,"Mining",1,125
599,697.782,453.018,"Mining",4,163
600,63.8097,-157.867,"Quarrying",1,120
601,575.474,-148.006,"Quarrying",4,136
602,-251.805,-500.446,"Quarrying",1,116
603,623.026,86.2274,"Mining",2,25
604,248.98,-409.757,"Mining",2,19
605,-86.6885,-47.5587,"Mining",2,27
606,-75.2747,373.778,"Mining",2,34
607,333.238,585.146,"Mining",2,28
608,-275.274,7.34678,"Mining",2,15
609,454.442,-44.3393,"Mining",5,35
610,566.525,-690.416,"Mining",5,15
611,544.603,-233.566,"Harvesting",1,113
612,692.81,171.571,"Logging",1,135
613,523.386,-816.254,"Logging",1,120
614,305.534,154.945,"Logging",1,131
615,-571.314,-47.3672,"Logging",1,115
616,-361.459,70.1724,"Harvesting",1,137
617,-442.769,71.0564,"Harvesting",1,138
618,-252.581,735.12,"Harvesting",1,110
619,-327.664,283.183,"Harvesting",1,124
620,-277.024,435.365,"Logging",1,135
621,-452.608,-562.864,"Logging",1,133
622,506.734,751.952,"Harvesting",4,90
623,268.841,156.003,"Harvesting",1,124
624,50.6335,-419.325,"Harvesting",4,132
625,-396.225,-357.428,"Harvesting",1,104
626,-141.599,-685.95,"Harvesting",4,127
627,381.055,268.24,"Logging",5,66
628,168.571,766.002,"Harvesting",2,34
629,239.406,-41.1346,"Harvesting",2,21
630,-108.142,-228.658,"Harvesting",2,30
631,661.386,3.32934,"Harvesting",2,10
632,-68.796,291.724,"Logging",2,28
633,161.974,771.01,"Logging",5,34
634,248.998,-569.104,"Harvesting",5,27
635,-347.9,549.572,"●銛",1,98
636,-698.67,572.703,"●銛",1,127
637,-416.159,839.164,"●銛",1,90
638,-70.9519,-414.264,"●銛",1,102
639,-58.7351,-13.1144,"●銛",1,113
640,216.09,197.391,"●銛",1,129
641,428.951,423.112,"●銛",1,120
642,405.04,841.91,"●銛",1,107
643,-826.584,222.547,"●銛",1,118
644,-613.073,405.823,"●銛",1,123
645,-493.469,693.2,"●銛",6,19
646,398.212,175.918,"●銛",6,20
647,-799.336,391.93,"●銛",6,30
648,201.547,419.744,"Harvesting",1,99
649,-200.42,153.905,"Logging",1,90
650,-579.451,341.791,"Quarrying",1,142
651,445.088,759.432,"Harvesting",1,140
652,594.765,475.377,"Mining",1,117
653,-436.262,102.77,"Logging",1,63
654,149.158,-27.7525,"Mining",1,36
655,24.5109,-340.112,"Quarrying",1,35
656,-366.564,-133.411,"Logging",1,32
657,-237.067,554.389,"Harvesting",1,56
658,-604.127,22.8553,"Mining",1,43
659,173.367,237.287,"Harvesting",1,57
660,157.524,-383.834,"Mining",1,39
661,-419.001,244.045,"Quarrying",1,29
662,-559.919,-186.104,"Logging",1,104
663,-217.198,711.146,"Harvesting",1,103
664,-358.108,670.383,"Harvesting",1,108
665,-857.404,241.051,"Mining",1,88
666,144.05,-657.521,"Quarrying",1,104
667,-745.002,-402.112,"Logging",1,129
668,-270.808,-293.246,"Harvesting",1,112
669,420.835,-598.352,"Mining",1,110
670,-552.016,737.976,"Harvesting",1,103
671,-476.388,716.816,"Mining",1,134
672,59.9191,-312.089,"Mining",1,97
673,-497.707,187.571,"Quarrying",1,142
674,516.73,69.3332,"Logging",1,103
675,-22.3265,192.013,"Harvesting",1,99
676,30.7812,124.371,"Harvesting",1,95
677,-71.9389,-329.161,"Mining",1,121
678,55.6079,-624.314,"Mining",1,111
679,262.766,-584.078,"Quarrying",1,89
680,-219.542,-321.619,"Harvesting",1,31
681,-836.88,624.631,"Mining",5,1
682,646.822,495.68,"Quarrying",5,1
683,751.242,295.615,"Logging",5,1
684,346.78,-15.9792,"Harvesting",5,1
685,-713.243,568.889,"Quarrying",1,19
686,-863.811,122.828,"Quarrying",1,32
687,454.364,-462.659,"Quarrying",1,22
688,120.45,50.0027,"Mining",1,54
689,237.956,642.877,"Mining",1,30
690,-665.466,603.872,"Harvesting",1,23
691,-850.276,215.878,"Harvesting",1,21
692,451.089,-492.143,"Harvesting",1,31
693,282.352,-0.389048,"Harvesting",1,31
694,228.052,667.622,"Harvesting",1,39
695,332.06,-504.018,"Logging",5,23
696,-745.378,315.113,"●銛",1,20
697,-872.934,439.087,"●銛",1,17
698,127.828,-14.0608,"Mining",7,907
699,64.3755,-114.95,"Mining",7,930
700,17.8756,-182.38,"Mining",7,897
701,79.9003,-125.358,"Quarrying",7,834
702,125.923,-6.81933,"Quarrying",7,867
