key,0,1,2,3,4
26,"Bream Team: Southern Strait of Merlthor","Requirement: As a party, catch 8 or more different fish in the southern Strait of Merlthor. (Target number adjusted for party size.)",110,"ui/icon/065000/065908.tex",15
27,"Bream Team: Northern Strait of Merlthor","Requirement: As a party, catch 9 or more different fish in the northern Strait of Merlthor. (Target number adjusted for party size.)",110,"ui/icon/065000/065909.tex",20
28,"Bream Team: Northern Strait of Merlthor","Requirement: As a party, catch 8 or more different fish in the northern Strait of Merlthor. (Target number adjusted for party size.)",110,"ui/icon/065000/065909.tex",21
29,"Bream Team: Rhotano Sea","Requirement: As a party, catch 9 or more different fish in the Rhotano Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065910.tex",23
30,"Bream Team: Rhotano Sea","Requirement: As a party, catch 8 or more different fish in the Rhotano Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065910.tex",24
31,"Bream Team: Cieldalaes","Requirement: As a party, catch 10 or more different fish in the Cieldalaes.",110,"ui/icon/065000/065920.tex",16
32,"Bream Team: Cieldalaes","Requirement: As a party, catch 9 or more different fish in the Cieldalaes. (Target number adjusted for party size.)",110,"ui/icon/065000/065920.tex",17
33,"Bream Team: Cieldalaes","Requirement: As a party, catch 8 or more different fish in the Cieldalaes. (Target number adjusted for party size.)",110,"ui/icon/065000/065920.tex",18
34,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 10 or more different fish in the Bloodbrine Sea.",110,"ui/icon/065000/065921.tex",25
35,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 9 or more different fish in the Bloodbrine Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065921.tex",26
36,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 8 or more different fish in the Bloodbrine Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065921.tex",27
37,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 10 or more different fish in Rothlyt Sound.",110,"ui/icon/065000/065922.tex",28
38,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 9 or more different fish in Rothlyt Sound. (Target number adjusted for party size.)",110,"ui/icon/065000/065922.tex",29
39,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 8 or more different fish in Rothlyt Sound. (Target number adjusted for party size.)",110,"ui/icon/065000/065922.tex",30
40,"Maximum Mussel","Requirement: As a party, catch 350 or more shellfish.",130,"ui/icon/065000/065930.tex",52
41,"Squid Squadron","Requirement: As a party, catch 400 or more squid.",130,"ui/icon/065000/065931.tex",53
42,"Shrimp Smorgasbord","Requirement: As an individual, catch 50 or more shrimp.",120,"ui/icon/065000/065932.tex",54
43,"Bream Team: Sirensong Sea","Requirement: As a party, catch 10 or more different fish in the Sirensong Sea.",110,"ui/icon/065000/065926.tex",40
44,"Bream Team: Sirensong Sea","Requirement: As a party, catch 9 or more different fish in the Sirensong Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065926.tex",41
45,"Bream Team: Sirensong Sea","Requirement: As a party, catch 8 or more different fish in the Sirensong Sea. (Target number adjusted for party size.)",110,"ui/icon/065000/065926.tex",42
46,"Bream Team: Kugane Coast","Requirement: As a party, catch 10 or more different fish at the Kugane coast.",110,"ui/icon/065000/065927.tex",43
47,"Bream Team: Kugane Coast","Requirement: As a party, catch 9 or more different fish at the Kugane coast. (Target number adjusted for party size.)",110,"ui/icon/065000/065927.tex",44
48,"Bream Team: Kugane Coast","Requirement: As a party, catch 8 or more different fish at the Kugane coast. (Target number adjusted for party size.)",110,"ui/icon/065000/065927.tex",45
49,"Bream Team: Ruby Price","Requirement: As a party, catch 10 or more different fish in the Ruby Price.",110,"ui/icon/065000/065928.tex",46
50,"Bream Team: Ruby Price","Requirement: As a party, catch 9 or more different fish in the Ruby Price. (Target number adjusted for party size.)",110,"ui/icon/065000/065928.tex",47
51,"Bream Team: Ruby Price","Requirement: As a party, catch 8 or more different fish in the Ruby Price. (Target number adjusted for party size.)",110,"ui/icon/065000/065928.tex",48
52,"Bream Team: Lower One River","Requirement: As a party, catch 10 or more different fish in the lower One River.",110,"ui/icon/065000/065929.tex",49
53,"Bream Team: Lower One River","Requirement: As a party, catch 9 or more different fish in the lower One River. (Target number adjusted for party size.)",110,"ui/icon/065000/065929.tex",50
54,"Bream Team: Lower One River","Requirement: As a party, catch 8 or more different fish in the lower One River. (Target number adjusted for party size.)",110,"ui/icon/065000/065929.tex",51
