key,0,1,2,3
46,"Midnight Egg Cap",4,"Seasonal Gear 1",19
47,"Chocobo Egg Cap",5,"Seasonal Gear 1",19
48,"Pristine Egg Ring",6,"Seasonal Gear 1",19
49,"Vibrant Egg Ring",7,"Seasonal Gear 1",19
50,"Brilliant Egg Ring",8,"Seasonal Gear 1",19
51,"Midnight Egg Ring",9,"Seasonal Gear 1",19
52,"Chocobo Egg Ring",10,"Seasonal Gear 1",19
53,"Red Summer Top",1,"Seasonal Gear 2",26
54,"Green Summer Top",2,"Seasonal Gear 2",26
55,"Blue Summer Top",3,"Seasonal Gear 2",26
56,"Solar Summer Top",4,"Seasonal Gear 2",26
57,"Lunar Summer Top",5,"Seasonal Gear 2",26
58,"Red Summer Halter",8,"Seasonal Gear 2",26
59,"Green Summer Halter",9,"Seasonal Gear 2",26
60,"Blue Summer Halter",10,"Seasonal Gear 2",26
61,"Solar Summer Halter",11,"Seasonal Gear 2",26
62,"Lunar Summer Halter",12,"Seasonal Gear 2",26
63,"Red Summer Trunks",15,"Seasonal Gear 2",26
64,"Green Summer Trunks",16,"Seasonal Gear 2",26
65,"Blue Summer Trunks",17,"Seasonal Gear 2",26
66,"Solar Summer Trunks",18,"Seasonal Gear 2",26
67,"Lunar Summer Trunks",19,"Seasonal Gear 2",26
68,"Red Summer Tanga",22,"Seasonal Gear 2",26
69,"Green Summer Tanga",23,"Seasonal Gear 2",26
70,"Blue Summer Tanga",24,"Seasonal Gear 2",26
71,"Solar Summer Tanga",25,"Seasonal Gear 2",26
72,"Lunar Summer Tanga",26,"Seasonal Gear 2",26
73,"Pumpkin Head",1,"Seasonal Gear 3",36
74,"Unripened Pumpkin Head",2,"Seasonal Gear 3",36
75,"White Pumpkin Head",3,"Seasonal Gear 3",36
76,"Ripened Pumpkin Head",4,"Seasonal Gear 3",36
77,"Reindeer Antlers",1,"Seasonal Gear 4",62
78,"Reindeer Suit",2,"Seasonal Gear 4",62
79,"Moonlet",3,"Seasonal Gear 4",62
80,"Patriot's Choker",14,"Exclusive Extras",83
81,"Lord's Yukata (Blue)",29,"Seasonal Gear 2",26
82,"Lord's Yukata (Green)",30,"Seasonal Gear 2",26
83,"Lord's Yukata (Grey)",31,"Seasonal Gear 2",26
84,"Lady's Yukata (Red)",32,"Seasonal Gear 2",26
85,"Lady's Yukata (Blue)",33,"Seasonal Gear 2",26
86,"Lady's Yukata (Black)",34,"Seasonal Gear 2",26
87,"Lord's Drawers (Black)",35,"Seasonal Gear 2",26
88,"Lord's Drawers (White)",36,"Seasonal Gear 2",26
89,"Lord's Drawers (Gold)",37,"Seasonal Gear 2",26
90,"Lady's Knickers (Black)",38,"Seasonal Gear 2",26
91,"Lady's Knickers (White)",39,"Seasonal Gear 2",26
92,"Lady's Knickers (Gold)",40,"Seasonal Gear 2",26
93,"Lord's Clogs",41,"Seasonal Gear 2",26
94,"Lady's Clogs",42,"Seasonal Gear 2",26
95,"Woolen Sugarloaf Hat (Red)",4,"Exclusive Extras",83
96,"Star-spangled Subligar",5,"Exclusive Extras",83
97,"Peregrine Helm",3,"Exclusive Extras",83
98,"Scarf of Wondrous Wit",13,"Exclusive Extras",83
99,"White Ravens",12,"Exclusive Extras",83
100,"Butcher's Crown",1,"Achievements",76
101,"Chronicler's Crown",1,"Achievements",81
102,"Paragon's Crown",1,"Achievements",78
103,"Gambler's Crown",1,"Achievements",79
104,"Saw of the Luminary",1,"Achievements",80
105,"Hammer of the Luminary",2,"Achievements",80
106,"Mallet of the Luminary",3,"Achievements",80
107,"Gavel of the Luminary",4,"Achievements",80
108,"Knife of the Luminary",5,"Achievements",80
109,"Needle of the Luminary",6,"Achievements",80
110,"Alembic of the Luminary",7,"Achievements",80
111,"Pan of the Luminary",8,"Achievements",80
112,"Pick of the Luminary",9,"Achievements",80
113,"Axe of the Luminary",10,"Achievements",80
114,"Rod of the Luminary",11,"Achievements",80
115,"Maelstrom Escutcheon",1,"Achievements",82
116,"Immortal Flames Escutcheon",3,"Achievements",82
117,"Twin Adder Escutcheon",2,"Achievements",82
118,"Crimson Standard Earrings",4,"Achievements",82
119,"Tipping Scales Earrings",6,"Achievements",82
120,"Lily and Serpent Earrings",5,"Achievements",82
121,"Crimson Standard Ring",7,"Achievements",82
122,"Tipping Scales Ring",9,"Achievements",82
123,"Lily and Serpent Ring",8,"Achievements",82
124,"Chocobo Mask",1,"Achievements",75
125,"Dalamud Horn",2,"Achievements",75
126,"Evoker's Horn",1,"Artifact Armor",9
127,"Evoker's Doublet",2,"Artifact Armor",9
128,"Evoker's Waistclout",4,"Artifact Armor",9
129,"Evoker's Ringbands",3,"Artifact Armor",9
130,"Evoker's Thighboots",5,"Artifact Armor",9
131,"Scholar's Mortarboard",1,"Artifact Armor",10
132,"Scholar's Gown",2,"Artifact Armor",10
133,"Scholar's Culottes",4,"Artifact Armor",10
134,"Scholar's Gloves",3,"Artifact Armor",10
135,"Scholar's Boots",5,"Artifact Armor",10
136,"Moogle Cap",1,"Exclusive Extras",84
137,"Helm of Light",2,"Exclusive Extras",84
138,"Moogle Earrings",2,"Exclusive Extras",90
139,"Cactuar Earring",7,"Exclusive Extras",83
140,"Bomb Earrings",8,"Exclusive Extras",83
141,"Black Summer Top",1,"Exclusive Extras",92
142,"Black Summer Trunks",3,"Exclusive Extras",92
143,"Black Summer Halter",2,"Exclusive Extras",92
144,"Black Summer Tanga",4,"Exclusive Extras",92
145,"Ninja Hatsuburi",1,"Artifact Armor",6
146,"Ninja Chainmail",2,"Artifact Armor",6
147,"Ninja Hakama",4,"Artifact Armor",6
148,"Ninja Tekko",3,"Artifact Armor",6
149,"Ninja Kyahan",5,"Artifact Armor",6
150,"Garlond Goggles",1,"Exclusive Extras",83
151,"Onion Helm",2,"Exclusive Extras",83
152,"Asuran Armguards",1,"Exclusive Extras",90
153,"Hermes' Shoes",6,"Exclusive Extras",83
154,"Silver Snake Kabuto",8,"Seasonal Gear 4",44
155,"Uma Kabuto",1,"Seasonal Gear 4",45
156,"Crimson Uma Kabuto",2,"Seasonal Gear 4",45
157,"Golden Uma Kabuto",3,"Seasonal Gear 4",45
158,"Black Uma Kabuto",4,"Seasonal Gear 4",45
159,"Summer Evening Top",6,"Seasonal Gear 2",26
160,"Striped Summer Top",7,"Seasonal Gear 2",26
161,"Summer Morning Halter",13,"Seasonal Gear 2",26
162,"Striped Summer Halter",14,"Seasonal Gear 2",26
163,"Summer Evening Trunks",20,"Seasonal Gear 2",26
164,"Striped Summer Trunks",21,"Seasonal Gear 2",26
165,"Summer Morning Tanga",27,"Seasonal Gear 2",26
166,"Striped Summer Tanga",28,"Seasonal Gear 2",26
167,"The Howling Spirit",5,"Seasonal Gear 3",36
168,"The Wailing Spirit",6,"Seasonal Gear 3",36
169,"Paragon's Gown",11,"Achievements",76
170,"Warlord's Crown",2,"Achievements",78
171,"Partisan's Crown",7,"Achievements",78
172,"Master Gladiator's Ring",2,"Achievements",76
173,"Master Pugilist's Ring",3,"Achievements",76
174,"Master Marauder's Ring",4,"Achievements",76
175,"Master Lancer's Ring",5,"Achievements",76
176,"Master Archer's Ring",6,"Achievements",76
177,"Master Conjurer's Ring",8,"Achievements",76
178,"Master Thaumaturge's Ring",9,"Achievements",76
179,"Master Arcanist's Ring",10,"Achievements",76
180,"Master Carpenter's Ring",12,"Achievements",80
181,"Master Blacksmith's Ring",13,"Achievements",80
182,"Master Armorer's Ring",14,"Achievements",80
183,"Master Goldsmith's Ring",15,"Achievements",80
184,"Master Leatherworker's Ring",16,"Achievements",80
185,"Master Weaver's Ring",17,"Achievements",80
186,"Master Alchemist's Ring",18,"Achievements",80
187,"Master Culinarian's Ring",19,"Achievements",80
188,"Master Miner's Ring",20,"Achievements",80
189,"Master Botanist's Ring",21,"Achievements",80
190,"Master Fisher's Ring",22,"Achievements",80
191,"Crimson Standard Bracelet",10,"Achievements",82
192,"Lily and Serpent Bracelet",11,"Achievements",82
193,"Tipping Scales Bracelet",12,"Achievements",82
194,"Chocobo Suit",12,"Achievements",76
195,"Ullikummi",1,"Artifact Armor",11
196,"Vulcan",2,"Artifact Armor",11
197,"Kurdalegon",3,"Artifact Armor",11
198,"Urcaguary",4,"Artifact Armor",11
199,"Pinga",5,"Artifact Armor",11
200,"Clotho",6,"Artifact Armor",11
201,"Paracelsus",7,"Artifact Armor",11
202,"Chantico",8,"Artifact Armor",11
203,"Mammon",9,"Artifact Armor",11
204,"Rauni",10,"Artifact Armor",11
205,"Halcyon Rod",11,"Artifact Armor",11
206,"Blazefire Saber",1,"Seasonal Gear 5",69
207,"Vega Knuckles",2,"Seasonal Gear 5",69
208,"l'Cie Bardiche",3,"Seasonal Gear 5",69
209,"Bladed Lance",4,"Seasonal Gear 5",69
210,"Starseeker",5,"Seasonal Gear 5",69
211,"Binding Rod",6,"Seasonal Gear 5",69
212,"Mog's Staff",7,"Seasonal Gear 5",69
213,"Grimoire Wing",8,"Seasonal Gear 5",69
214,"Bohemian's Coat",9,"Seasonal Gear 5",69
215,"Bohemian's Gloves",10,"Seasonal Gear 5",69
216,"Bohemian's Trousers",11,"Seasonal Gear 5",69
217,"Bohemian's Boots",12,"Seasonal Gear 5",69
218,"Guardian Corps Coat",13,"Seasonal Gear 5",69
219,"Guardian Corps Gauntlets",14,"Seasonal Gear 5",69
220,"Guardian Corps Skirt",15,"Seasonal Gear 5",69
221,"Guardian Corps Boots",16,"Seasonal Gear 5",69
222,"Thug's Mug",1,"Seasonal Gear 5",72
223,"Snowman Head",4,"Seasonal Gear 4",62
224,"Snowman Suit",5,"Seasonal Gear 4",62
225,"Snowman Mitts",6,"Seasonal Gear 4",62
226,"Valentione Hat",1,"Seasonal Gear 4",56
227,"Valentione Apron",2,"Seasonal Gear 4",56
228,"Valentione Apron Dress",3,"Seasonal Gear 4",56
229,"Valentione Mitts",4,"Seasonal Gear 4",56
230,"Valentione Trousers",5,"Seasonal Gear 4",56
231,"Valentione Skirt",6,"Seasonal Gear 4",56
232,"Valentione Pattens",7,"Seasonal Gear 4",56
233,"Lord's Yukata (Blackflame)",1,"Seasonal Gear 2",27
234,"Lord's Yukata (Whiteflame)",2,"Seasonal Gear 2",27
235,"Lord's Yukata (Blueflame)",3,"Seasonal Gear 2",27
236,"Lady's Yukata (Redfly)",4,"Seasonal Gear 2",27
237,"Lady's Yukata (Bluefly)",5,"Seasonal Gear 2",27
238,"Lady's Yukata (Pinkfly)",6,"Seasonal Gear 2",27
239,"Eerie Hat",1,"Seasonal Gear 3",37
240,"Eerie Robe",2,"Seasonal Gear 3",37
241,"Eerie Tights",3,"Seasonal Gear 3",37
242,"Eerie Crakows",4,"Seasonal Gear 3",37
243,"Pumpkin Earrings",5,"Seasonal Gear 3",37
244,"The Best Gown Ever",8,"Achievements",78
245,"Ironworks Fishing Rod",23,"Achievements",80
246,"Master Rogue's Ring",7,"Achievements",76
247,"Hitsuji Kabuto",1,"Seasonal Gear 4",46
248,"Black Hitsuji Kabuto",2,"Seasonal Gear 4",46
249,"Crimson Hitsuji Kabuto",3,"Seasonal Gear 4",46
250,"White Hitsuji Kabuto",4,"Seasonal Gear 4",46
251,"Starlight Sugarloaf Hat",1,"Seasonal Gear 4",63
252,"Starlight Tunic",2,"Seasonal Gear 4",63
253,"Starlight Tights",3,"Seasonal Gear 4",63
254,"Starlight Boots",4,"Seasonal Gear 4",63
255,"False Mustache",5,"Seasonal Gear 4",63
256,"",0,"Exclusive Extras",0
257,"",0,"Exclusive Extras",0
258,"",0,"Exclusive Extras",0
259,"",0,"Exclusive Extras",0
260,"Southern Seas Vest",1,"Seasonal Gear 2",28
261,"Southern Seas Swimsuit",3,"Seasonal Gear 2",28
262,"Southern Seas Trunks",5,"Seasonal Gear 2",28
263,"Southern Seas Tanga",6,"Seasonal Gear 2",28
264,"Striped Southern Seas Vest",2,"Seasonal Gear 2",28
265,"Striped Southern Seas Swimsuit",4,"Seasonal Gear 2",28
266,"",0,"Exclusive Extras",0
267,"Baron Helm",1,"Exclusive Extras",85
268,"Baron Circlet",2,"Exclusive Extras",85
269,"Baron Earrings",3,"Exclusive Extras",85
270,"Wild Rose Bandana",9,"Exclusive Extras",91
271,"Wild Rose Cuirass",10,"Exclusive Extras",91
272,"Wild Rose Armguards",11,"Exclusive Extras",91
273,"Wild Rose Breeches",12,"Exclusive Extras",91
274,"Wild Rose Boots",13,"Exclusive Extras",91
275,"Field Commander's Helm",1,"Achievements",77
276,"Field Commander's Coat",2,"Achievements",77
277,"Field Commander's Gloves",3,"Achievements",77
278,"Field Commander's Slops",4,"Achievements",77
279,"Field Commander's Boots",5,"Achievements",77
280,"Slime Earrings",2,"Seasonal Gear 5",72
281,"Goblin Cap",5,"Exclusive Extras",92
282,"Dodo Earring",9,"Exclusive Extras",83
283,"King Slime Crown",3,"Seasonal Gear 5",72
284,"Fat Chocobo Head",6,"Exclusive Extras",92
285,"Strife Vest",1,"Exclusive Extras",91
286,"Strife Gloves",2,"Exclusive Extras",91
287,"Strife Bags",3,"Exclusive Extras",91
288,"Strife Boots",4,"Exclusive Extras",91
289,"Peach Blossom Choker",2,"Seasonal Gear 1",13
290,"Egg Earrings",1,"Seasonal Gear 1",20
291,"Midnight Egg Earrings",2,"Seasonal Gear 1",20
292,"Brilliant Egg Earrings",3,"Seasonal Gear 1",20
293,"Vibrant Egg Earrings",4,"Seasonal Gear 1",20
294,"Racing Chocobo Mask",9,"Achievements",78
295,"Witch's Hat",1,"Seasonal Gear 3",38
296,"Witch's Coatee",2,"Seasonal Gear 3",38
297,"Witch's Gloves",3,"Seasonal Gear 3",38
298,"Witch's Thighboots",4,"Seasonal Gear 3",38
299,"Amatsu Hachigane",1,"Seasonal Gear 5",68
300,"Amatsu Togi",2,"Seasonal Gear 5",68
301,"Amatsu Tekko",3,"Seasonal Gear 5",68
302,"Amatsu Haidate",4,"Seasonal Gear 5",68
303,"Amatsu Sune-ate",5,"Seasonal Gear 5",68
304,"Reindeer Antler Headband",1,"Seasonal Gear 4",64
305,"Reindeer Gloves",2,"Seasonal Gear 4",64
306,"Reindeer Hooves",3,"Seasonal Gear 4",64
307,"Saint's Beard",4,"Seasonal Gear 4",64
308,"Saint's Cap",5,"Seasonal Gear 4",64
309,"See No Helm",1,"Seasonal Gear 4",47
310,"Speak No Helm",2,"Seasonal Gear 4",47
311,"Hear No Helm",3,"Seasonal Gear 4",47
312,"Black-feathered Flat Hat",1,"Seasonal Gear 4",57
313,"Red-feathered Flat Hat",2,"Seasonal Gear 4",57
314,"Platinum Paramour's Earrings",3,"Seasonal Gear 4",57
315,"Paramour's Earrings",4,"Seasonal Gear 4",57
316,"Lord's Suikan",1,"Seasonal Gear 1",14
317,"Lady's Suikan",3,"Seasonal Gear 1",14
318,"Little Lord's Clogs",2,"Seasonal Gear 1",14
319,"Little Lady's Clogs",4,"Seasonal Gear 1",14
320,"Goobbue Earring",10,"Exclusive Extras",83
321,"Tantalus Vest",5,"Exclusive Extras",91
322,"Tantalus Cuffs",6,"Exclusive Extras",91
323,"Tantalus Breeches",7,"Exclusive Extras",91
324,"Tantalus Boots",8,"Exclusive Extras",91
325,"Expeditioner's Flyers",5,"Achievements",78
326,"Whisker of the Brave Cat",1,"Seasonal Gear 5",73
327,"Ears of the Moon Rabbit",3,"Seasonal Gear 5",73
328,"Paw of the Crimson Cat",4,"Seasonal Gear 5",73
329,"Spear of the Spark Serpent",5,"Seasonal Gear 5",73
330,"Bow of the White Wisp",6,"Seasonal Gear 5",73
331,"Twintails of the Flame Fox",7,"Seasonal Gear 5",73
332,"Fang of the Fearless Cat",8,"Seasonal Gear 5",73
333,"Musket of the Metal Cat",9,"Seasonal Gear 5",73
334,"Cane of the Shrine Guardian",10,"Seasonal Gear 5",73
335,"Staff of the Snow Maiden",11,"Seasonal Gear 5",73
336,"Book of the Eerie Mutt",12,"Seasonal Gear 5",73
337,"Codex of the Shrine Guardian",13,"Seasonal Gear 5",73
338,"Globe of the Lucky Snake",14,"Seasonal Gear 5",73
339,"Buckler of the Legendary Cat",3,"Seasonal Gear 5",73
340,"Yo-kai Watch",19,"Seasonal Gear 5",73
341,"Legacy Warrior Coronet",1,"Seasonal Gear 2",29
342,"Legacy Warrior Mail",2,"Seasonal Gear 2",29
343,"Legacy Warrior Armguards",3,"Seasonal Gear 2",29
344,"Legacy Warrior Breeches",4,"Seasonal Gear 2",29
345,"Legacy Warrior Sabatons",5,"Seasonal Gear 2",29
346,"Hatchling Earring",11,"Exclusive Extras",83
347,"Dragon Monocle",6,"Achievements",78
348,"Starlight Robe",1,"Seasonal Gear 4",65
349,"Vampire's Vest",1,"Seasonal Gear 3",39
350,"Red Tori Kabuto",1,"Seasonal Gear 4",48
351,"Black Tori Kabuto",2,"Seasonal Gear 4",48
352,"Leonhart Jacket",14,"Exclusive Extras",91
353,"Leonhart Gloves",15,"Exclusive Extras",91
354,"Leonhart Bottoms",16,"Exclusive Extras",91
355,"Leonhart Boots",17,"Exclusive Extras",91
356,"Songbird Hat",6,"Seasonal Gear 1",15
357,"Songbird Jacket",7,"Seasonal Gear 1",15
358,"Songbird Gloves",8,"Seasonal Gear 1",15
359,"Songbird Skirt",9,"Seasonal Gear 1",15
360,"Songbird Boots",10,"Seasonal Gear 1",15
361,"Royal Seneschal's Chapeau",1,"Seasonal Gear 1",15
362,"Royal Seneschal's Coat",2,"Seasonal Gear 1",15
363,"Royal Seneschal's Fingerless Gloves",3,"Seasonal Gear 1",15
364,"Royal Seneschal's Breeches",4,"Seasonal Gear 1",15
365,"Royal Seneschal's Boots",5,"Seasonal Gear 1",15
366,"Chicken Knife",1,"Exclusive Extras",86
367,"Ala Mhigan Earrings",2,"Exclusive Extras",86
368,"Faire Joi",1,"Seasonal Gear 2",30
369,"Faire Kohakama",2,"Seasonal Gear 2",30
370,"Faire Zori",3,"Seasonal Gear 2",30
371,"Werewolf Head",1,"Seasonal Gear 3",40
372,"Werewolf Body",2,"Seasonal Gear 3",40
373,"Werewolf Arms",3,"Seasonal Gear 3",40
374,"Werewolf Bottoms",4,"Seasonal Gear 3",40
375,"Werewolf Feet",5,"Seasonal Gear 3",40
376,"Werewolf Legs",6,"Seasonal Gear 3",40
377,"White Inu Kabuto",1,"Seasonal Gear 4",49
378,"Black Inu Kabuto",2,"Seasonal Gear 4",49
379,"Inoshishi Kabuto",1,"Seasonal Gear 4",50
380,"Crimson Inoshishi Kabuto",2,"Seasonal Gear 4",50
381,"Inferno Mask",1,"Exclusive Extras",94
382,"Crag Mask",2,"Exclusive Extras",94
383,"Housemaid's Brim",8,"Exclusive Extras",94
384,"Housemaid's Apron Dress",9,"Exclusive Extras",94
385,"Housemaid's Wristdresses",10,"Exclusive Extras",94
386,"Housemaid's Bloomers",11,"Exclusive Extras",94
387,"Housemaid's Pumps",12,"Exclusive Extras",94
388,"Butler's Monocle",3,"Exclusive Extras",94
389,"Butler's Jacket",4,"Exclusive Extras",94
390,"Butler's Gloves",5,"Exclusive Extras",94
391,"Butler's Slacks",6,"Exclusive Extras",94
392,"Butler's Gaiters",7,"Exclusive Extras",94
393,"Eastern Journey Battle Staff",13,"Exclusive Extras",94
394,"Eastern Journey Circlet",14,"Exclusive Extras",94
395,"Eastern Journey Jacket",15,"Exclusive Extras",94
396,"Eastern Journey Armlets",16,"Exclusive Extras",94
397,"Eastern Journey Bottoms",17,"Exclusive Extras",94
398,"Eastern Journey Shoes",18,"Exclusive Extras",94
399,"Cait Sith Ears",3,"Exclusive Extras",90
400,"Moogle Head",1,"Exclusive Extras",93
401,"Moogle Body",2,"Exclusive Extras",93
402,"Moogle Arms",3,"Exclusive Extras",93
403,"Moogle Buns",4,"Exclusive Extras",93
404,"Moogle Legs",5,"Exclusive Extras",93
405,"Abes Jacket",6,"Exclusive Extras",93
406,"Abes Gloves",7,"Exclusive Extras",93
407,"Abes Halfslops",8,"Exclusive Extras",93
408,"Abes Boots",9,"Exclusive Extras",93
409,"High Summoner's Dress",10,"Exclusive Extras",93
410,"High Summoner's Armlets",11,"Exclusive Extras",93
411,"High Summoner's Boots",12,"Exclusive Extras",93
412,"Endless Summer Glasses",1,"Seasonal Gear 2",31
413,"Endless Summer Top",2,"Seasonal Gear 2",31
414,"Endless Summer Bottom",3,"Seasonal Gear 2",31
415,"Endless Summer Sandals",4,"Seasonal Gear 2",31
416,"Choir Hat",1,"Seasonal Gear 4",66
417,"Choir Robe",2,"Seasonal Gear 4",66
418,"Choir Shoes",3,"Seasonal Gear 4",66
419,"Crimson Nezumi Kabuto",1,"Seasonal Gear 4",51
420,"Cobalt Nezumi Kabuto",2,"Seasonal Gear 4",51
421,"Matoya's Hat",4,"Exclusive Extras",90
422,"Aetheryte Earring",2,"Exclusive Extras",87
423,"Lucian Prince's Jacket",1,"Seasonal Gear 5",70
424,"Lucian Prince's Fingerless Glove",2,"Seasonal Gear 5",70
425,"Lucian Prince's Bottoms",3,"Seasonal Gear 5",70
426,"Lucian Prince's Boots",4,"Seasonal Gear 5",70
427,"Flower Crown",1,"Seasonal Gear 1",16
428,"Spriggan Jacket",1,"Seasonal Gear 1",21
429,"Spriggan Bottoms",2,"Seasonal Gear 1",21
430,"Spriggan Boots",3,"Seasonal Gear 1",21
431,"Gigas Greatsword",1,"Seasonal Gear 4",58
432,"Tonberry Knife",2,"Seasonal Gear 4",58
433,"Moonfire Hachimaki",1,"Seasonal Gear 2",32
434,"White Painted Moogle Mask",2,"Seasonal Gear 2",32
435,"Black Painted Moogle Mask",3,"Seasonal Gear 2",32
436,"Painted Namazu Mask",4,"Seasonal Gear 2",32
437,"White Moonfire Happi",5,"Seasonal Gear 2",32
438,"Red Moonfire Happi",6,"Seasonal Gear 2",32
439,"Black Moonfire Happi",7,"Seasonal Gear 2",32
440,"Moonfire Tabi",8,"Seasonal Gear 2",32
441,"Revolver",1,"Exclusive Extras",87
442,"Ribbon",7,"Exclusive Extras",92
443,"Crimson Ushi Kabuto",1,"Seasonal Gear 4",52
444,"Black Ushi Kabuto",2,"Seasonal Gear 4",52
445,"Valentione Rose Hat",1,"Seasonal Gear 4",59
446,"Valentione Rose Waistcoat",2,"Seasonal Gear 4",59
447,"Valentione Rose Gloves",3,"Seasonal Gear 4",59
448,"Valentione Rose Slacks",4,"Seasonal Gear 4",59
449,"Valentione Rose Shoes",5,"Seasonal Gear 4",59
450,"Valentione Forget-me-not Hat",6,"Seasonal Gear 4",59
451,"Valentione Forget-me-not Waistcoat",7,"Seasonal Gear 4",59
452,"Valentione Forget-me-not Gloves",8,"Seasonal Gear 4",59
453,"Valentione Forget-me-not Slacks",9,"Seasonal Gear 4",59
454,"Valentione Forget-me-not Shoes",10,"Seasonal Gear 4",59
455,"Valentione Acacia Hat",11,"Seasonal Gear 4",59
456,"Valentione Acacia Waistcoat",12,"Seasonal Gear 4",59
457,"Valentione Acacia Gloves",13,"Seasonal Gear 4",59
458,"Valentione Acacia Slacks",14,"Seasonal Gear 4",59
459,"Valentione Acacia Shoes",15,"Seasonal Gear 4",59
460,"Valentione Rose Ribboned Hat",16,"Seasonal Gear 4",59
461,"Valentione Rose Dress",17,"Seasonal Gear 4",59
462,"Valentione Rose Ribboned Gloves",18,"Seasonal Gear 4",59
463,"Valentione Rose Tights",19,"Seasonal Gear 4",59
464,"Valentione Rose Heels",20,"Seasonal Gear 4",59
465,"Valentione Forget-me-not Ribboned Hat",21,"Seasonal Gear 4",59
466,"Valentione Forget-me-not Dress",22,"Seasonal Gear 4",59
467,"Valentione Forget-me-not Ribboned Gloves",23,"Seasonal Gear 4",59
468,"Valentione Forget-me-not Tights",24,"Seasonal Gear 4",59
469,"Valentione Forget-me-not Heels",25,"Seasonal Gear 4",59
470,"Valentione Acacia Ribboned Hat",26,"Seasonal Gear 4",59
471,"Valentione Acacia Dress",27,"Seasonal Gear 4",59
472,"Valentione Acacia Ribboned Gloves",28,"Seasonal Gear 4",59
473,"Valentione Acacia Tights",29,"Seasonal Gear 4",59
474,"Valentione Acacia Heels",30,"Seasonal Gear 4",59
475,"Seneschal's Monocle",1,"Seasonal Gear 1",17
476,"Princess's Peach Corsage",2,"Seasonal Gear 1",17
477,"Rabbit Head",1,"Seasonal Gear 1",22
478,"Rabbit Suit",2,"Seasonal Gear 1",22
479,"Dapper Rabbit Suit",3,"Seasonal Gear 1",22
480,"Kupo Crown",24,"Achievements",80
481,"Summer's Flame Hat",1,"Seasonal Gear 2",33
482,"Summer's Flame Top",2,"Seasonal Gear 2",33
483,"Summer's Flame Wrist Torque",3,"Seasonal Gear 2",33
484,"Summer's Flame Pareo",4,"Seasonal Gear 2",33
485,"Summer's Flame Sandals",5,"Seasonal Gear 2",33
486,"Bozjan Earring",13,"Achievements",76
487,"Katana of the King's Counsel",15,"Seasonal Gear 5",73
488,"Rapier of the Serpent Lord",16,"Seasonal Gear 5",73
489,"Gunblade of the Yo-kai King",17,"Seasonal Gear 5",73
490,"Glaives of the Dark Princess",18,"Seasonal Gear 5",73
491,"Lovely Moogle Cap",1,"Seasonal Gear 4",60
492,"Golden Tora Kabuto",1,"Seasonal Gear 4",53
493,"Silver Tora Kabuto",2,"Seasonal Gear 4",53
494,"Menphina's Earring",2,"Exclusive Extras",88
495,"Fat Cat Earrings",13,"Exclusive Extras",93
